lon,lat,PGA
22.96064,40.59495,4.602315E-01
22.96077,40.59458,4.571208E-01
22.96090,40.59422,4.554942E-01
22.96106,40.59385,4.550294E-01
22.96135,40.59355,4.550977E-01
22.96174,40.59331,4.557239E-01
22.96213,40.59307,4.567807E-01
22.96256,40.59287,4.579248E-01
22.96301,40.59270,4.586548E-01
22.96350,40.59265,4.589328E-01
22.96399,40.59270,4.583684E-01
22.96449,40.59276,4.564235E-01
22.96498,40.59281,4.535586E-01
22.96548,40.59287,4.504958E-01
22.96598,40.59292,4.478070E-01
22.96647,40.59297,4.458231E-01
22.96697,40.59303,4.446070E-01
22.96746,40.59308,4.440033E-01
22.96796,40.59313,4.438492E-01
22.96845,40.59319,4.440056E-01
22.96895,40.59324,4.443768E-01
22.96945,40.59329,4.449347E-01
22.96995,40.59331,4.456181E-01
