sids,lon,lat,depth,vs30,vs30measured
288,22.95749,40.59960,0.00000,2.75467E+02,0
289,22.95732,40.59941,0.00000,2.76318E+02,0
290,22.95720,40.59919,0.00000,2.77498E+02,0
291,22.95716,40.59891,0.00000,2.80241E+02,0
292,22.95726,40.59866,0.00000,2.83918E+02,0
293,22.95741,40.59846,0.00000,2.86833E+02,0
294,22.95760,40.59831,0.00000,2.88164E+02,0
295,22.95780,40.59822,0.00000,2.87684E+02,0
296,22.95801,40.59815,0.00000,2.86162E+02,0
297,22.95821,40.59806,0.00000,2.84813E+02,0
298,22.95841,40.59795,0.00000,2.83754E+02,0
299,22.95861,40.59783,0.00000,2.83023E+02,0
300,22.95880,40.59769,0.00000,2.82502E+02,0
301,22.95898,40.59754,0.00000,2.81920E+02,0
302,22.95917,40.59738,0.00000,2.81214E+02,0
303,22.95935,40.59723,0.00000,2.80492E+02,0
304,22.95953,40.59707,0.00000,2.79997E+02,0
305,22.95970,40.59689,0.00000,2.79633E+02,0
306,22.95986,40.59670,0.00000,2.79716E+02,0
307,22.95999,40.59647,0.00000,2.80167E+02,0
308,22.96011,40.59624,0.00000,2.82111E+02,0
309,22.96024,40.59600,0.00000,2.85653E+02,0
310,22.96035,40.59576,0.00000,2.90498E+02,0
311,22.96045,40.59550,0.00000,2.96317E+02,0
312,22.96054,40.59524,0.00000,3.02515E+02,0
313,22.96063,40.59498,0.00000,3.08311E+02,0
314,22.96072,40.59472,0.00000,3.13011E+02,0
315,22.96081,40.59446,0.00000,3.16197E+02,0
316,22.96091,40.59421,0.00000,3.17807E+02,0
317,22.96101,40.59396,0.00000,3.18195E+02,0
318,22.96116,40.59375,0.00000,3.18040E+02,0
319,22.96133,40.59357,0.00000,3.17568E+02,0
320,22.96152,40.59345,0.00000,3.16952E+02,0
321,22.96172,40.59332,0.00000,3.16004E+02,0
322,22.96191,40.59320,0.00000,3.14791E+02,0
323,22.96211,40.59308,0.00000,3.13462E+02,0
324,22.96231,40.59298,0.00000,3.12122E+02,0
325,22.96252,40.59289,0.00000,3.10904E+02,0
326,22.96273,40.59281,0.00000,3.09873E+02,0
327,22.96293,40.59273,0.00000,3.09199E+02,0
328,22.96315,40.59269,0.00000,3.08705E+02,0
329,22.96336,40.59267,0.00000,3.08552E+02,0
330,22.96358,40.59266,0.00000,3.08796E+02,0
331,22.96380,40.59268,0.00000,3.09374E+02,0
332,22.96401,40.59271,0.00000,3.10570E+02,0
333,22.96423,40.59273,0.00000,3.12353E+02,0
334,22.96444,40.59275,0.00000,3.14651E+02,0
335,22.96466,40.59278,0.00000,3.17365E+02,0
336,22.96487,40.59280,0.00000,3.20373E+02,0
337,22.96509,40.59282,0.00000,3.23546E+02,0
338,22.96531,40.59285,0.00000,3.26756E+02,0
339,22.96552,40.59287,0.00000,3.29889E+02,0
340,22.96574,40.59289,0.00000,3.32846E+02,0
341,22.96595,40.59292,0.00000,3.35553E+02,0
342,22.96617,40.59294,0.00000,3.37960E+02,0
343,22.96639,40.59296,0.00000,3.40042E+02,0
344,22.96660,40.59299,0.00000,3.41792E+02,0
345,22.96682,40.59301,0.00000,3.43223E+02,0
346,22.96703,40.59303,0.00000,3.44360E+02,0
347,22.96725,40.59306,0.00000,3.45233E+02,0
348,22.96747,40.59308,0.00000,3.45879E+02,0
349,22.96768,40.59310,0.00000,3.46330E+02,0
350,22.96790,40.59313,0.00000,3.46617E+02,0
351,22.96811,40.59315,0.00000,3.46766E+02,0
352,22.96833,40.59317,0.00000,3.46798E+02,0
353,22.96854,40.59320,0.00000,3.46726E+02,0
354,22.96876,40.59322,0.00000,3.46560E+02,0
355,22.96898,40.59324,0.00000,3.46308E+02,0
356,22.96919,40.59327,0.00000,3.45973E+02,0
357,22.96941,40.59329,0.00000,3.45562E+02,0
358,22.96962,40.59330,0.00000,3.45085E+02,0
359,22.96984,40.59331,0.00000,3.44540E+02,0
360,22.97006,40.59329,0.00000,3.43942E+02,0
361,22.97026,40.59318,0.00000,3.43325E+02,0
362,22.97043,40.59302,0.00000,3.42796E+02,0
363,22.97057,40.59279,0.00000,3.42523E+02,0
364,22.97067,40.59254,0.00000,3.42650E+02,0
365,22.97072,40.59226,0.00000,3.43198E+02,0
366,22.97073,40.59198,0.00000,3.44047E+02,0
367,22.97071,40.59169,0.00000,3.44984E+02,0
368,22.97068,40.59141,0.00000,3.45834E+02,0
369,22.97065,40.59113,0.00000,3.46528E+02,0
370,22.97062,40.59084,0.00000,3.47054E+02,0
371,22.97059,40.59056,0.00000,3.47445E+02,0
372,22.97056,40.59027,0.00000,3.47770E+02,0
373,22.97053,40.58999,0.00000,3.48122E+02,0
374,22.97050,40.58971,0.00000,3.48609E+02,0
375,22.97047,40.58942,0.00000,3.49338E+02,0
376,22.97044,40.58914,0.00000,3.50406E+02,0
377,22.97042,40.58886,0.00000,3.51901E+02,0
378,22.97042,40.58857,0.00000,3.53960E+02,0
379,22.97046,40.58829,0.00000,3.56584E+02,0
380,22.97049,40.58800,0.00000,3.59609E+02,0
381,22.97052,40.58772,0.00000,3.62783E+02,0
382,22.97052,40.58743,0.00000,3.65551E+02,0
383,22.97049,40.58715,0.00000,3.67329E+02,0
384,22.97042,40.58688,0.00000,3.67750E+02,0
385,22.97032,40.58663,0.00000,3.66811E+02,0
386,22.97019,40.58639,0.00000,3.64930E+02,0
387,22.97007,40.58616,0.00000,3.62619E+02,0
388,22.96995,40.58592,0.00000,3.60137E+02,0
389,22.96984,40.58567,0.00000,3.57763E+02,0
390,22.96978,40.58540,0.00000,3.55688E+02,0
391,22.96977,40.58511,0.00000,3.53968E+02,0
392,22.96976,40.58483,0.00000,3.52498E+02,0
393,22.96973,40.58454,0.00000,3.51259E+02,0
394,22.96968,40.58427,0.00000,3.50344E+02,0
395,22.96963,40.58399,0.00000,3.49727E+02,0
396,22.96957,40.58371,0.00000,3.49337E+02,0
397,22.96955,40.58343,0.00000,3.49108E+02,0
398,22.96955,40.58314,0.00000,3.48981E+02,0
399,22.96955,40.58286,0.00000,3.48912E+02,0
