lon,lat,0.000400~PGA,0.001670~PGA,0.008000~PGA
22.94484,40.63546,5.743288E-01,3.436145E-01,1.634930E-01
22.94504,40.63535,5.746227E-01,3.436485E-01,1.635293E-01
22.94524,40.63525,5.749117E-01,3.436832E-01,1.635646E-01
22.94544,40.63514,5.754105E-01,3.437175E-01,1.636011E-01
22.94564,40.63503,5.760200E-01,3.437517E-01,1.636377E-01
22.94584,40.63493,5.766179E-01,3.437865E-01,1.636728E-01
22.94604,40.63482,5.772292E-01,3.438210E-01,1.637094E-01
22.94624,40.63471,5.778412E-01,3.438555E-01,1.637460E-01
22.94644,40.63461,5.784413E-01,3.438905E-01,1.637813E-01
22.94665,40.63450,5.790783E-01,3.439270E-01,1.638188E-01
22.94685,40.63440,5.796793E-01,3.439623E-01,1.638541E-01
22.94705,40.63430,5.802808E-01,3.439975E-01,1.638892E-01
22.94725,40.63419,5.808954E-01,3.440324E-01,1.639258E-01
22.94745,40.63409,5.813964E-01,3.440678E-01,1.639610E-01
22.94766,40.63399,5.818048E-01,3.441054E-01,1.639972E-01
22.94786,40.63388,5.822065E-01,3.441404E-01,1.640337E-01
22.94806,40.63378,5.826031E-01,3.441761E-01,1.640690E-01
22.94826,40.63368,5.830022E-01,3.442117E-01,1.641042E-01
22.94846,40.63357,5.834115E-01,3.442471E-01,1.641405E-01
22.94867,40.63347,5.838315E-01,3.442849E-01,1.641767E-01
22.94887,40.63336,5.842448E-01,3.443201E-01,1.642131E-01
22.94907,40.63326,5.940509E-01,3.501880E-01,1.669049E-01
22.94927,40.63316,5.944924E-01,3.502249E-01,1.669404E-01
22.94947,40.63305,5.949443E-01,3.502614E-01,1.669773E-01
22.94968,40.63295,5.954072E-01,3.503003E-01,1.670139E-01
22.94988,40.63285,5.958543E-01,3.503375E-01,1.670498E-01
22.95008,40.63274,5.900891E-01,3.465570E-01,1.653482E-01
22.95028,40.63264,5.905194E-01,3.465937E-01,1.653831E-01
22.95048,40.63254,5.909511E-01,3.466303E-01,1.654180E-01
22.95068,40.63243,5.913929E-01,3.466666E-01,1.654540E-01
22.95089,40.63233,5.918451E-01,3.467053E-01,1.654899E-01
22.95109,40.63222,5.922902E-01,3.467417E-01,1.655259E-01
22.95129,40.63212,5.927302E-01,3.467784E-01,1.655603E-01
22.95149,40.63202,5.931714E-01,3.468153E-01,1.655948E-01
22.95169,40.63191,5.936227E-01,3.468516E-01,1.656304E-01
22.95190,40.63181,5.940841E-01,3.468905E-01,1.656621E-01
22.95210,40.63171,5.945292E-01,3.469274E-01,1.656826E-01
22.95230,40.63160,5.949843E-01,3.469638E-01,1.657035E-01
22.95250,40.63150,5.955412E-01,3.470006E-01,1.657238E-01
22.95270,40.63140,5.961651E-01,3.470375E-01,1.657441E-01
22.95291,40.63129,5.968251E-01,3.470762E-01,1.657657E-01
22.95311,40.63119,5.974445E-01,3.471135E-01,1.657859E-01
22.95331,40.63108,5.980760E-01,3.471504E-01,1.658066E-01
22.95352,40.63100,5.986855E-01,3.471907E-01,1.658260E-01
22.95372,40.63092,5.992689E-01,3.472290E-01,1.658449E-01
22.95393,40.63084,5.998730E-01,3.472692E-01,1.658641E-01
22.95414,40.63076,6.004742E-01,3.473095E-01,1.658834E-01
22.95435,40.63069,6.010581E-01,3.473502E-01,1.659020E-01
22.95456,40.63061,6.016532E-01,3.473906E-01,1.659210E-01
22.95477,40.63053,6.022276E-01,3.474309E-01,1.659403E-01
22.95498,40.63046,6.026620E-01,3.474717E-01,1.659585E-01
22.95518,40.63038,6.030878E-01,3.475100E-01,1.659766E-01
22.95539,40.63029,6.035399E-01,3.475499E-01,1.659959E-01
22.95559,40.63019,6.039836E-01,3.475874E-01,1.660151E-01
22.95580,40.63009,6.044437E-01,3.476272E-01,1.660349E-01
22.95600,40.62998,6.048950E-01,3.476645E-01,1.660544E-01
22.95620,40.62987,6.053454E-01,3.477020E-01,1.660738E-01
22.95640,40.62977,6.057851E-01,3.477398E-01,1.660934E-01
22.95660,40.62966,6.062331E-01,3.477774E-01,1.661129E-01
22.95680,40.62955,6.066801E-01,3.478149E-01,1.661320E-01
22.95700,40.62945,6.071157E-01,3.478529E-01,1.661505E-01
22.95720,40.62934,6.076765E-01,3.478905E-01,1.661694E-01
22.95740,40.62924,6.082334E-01,3.479283E-01,1.661876E-01
22.95761,40.62913,6.088192E-01,3.479679E-01,1.662071E-01
22.95781,40.62902,6.093785E-01,3.480055E-01,1.662257E-01
22.95801,40.62892,6.099197E-01,3.480433E-01,1.662437E-01
22.95821,40.62880,6.104805E-01,3.480804E-01,1.662626E-01
22.95841,40.62869,5.884756E-01,3.370977E-01,1.605566E-01
22.95860,40.62856,5.888426E-01,3.372420E-01,1.605770E-01
