lon,lat,PGV,PGA
22.92611,40.64528,9.302771E+00,1.635469E-01
22.92631,40.64517,9.303125E+00,1.635733E-01
22.92651,40.64507,9.303470E+00,1.635979E-01
22.92671,40.64496,9.303823E+00,1.636245E-01
22.92691,40.64486,9.304164E+00,1.636499E-01
22.92712,40.64475,9.304533E+00,1.636774E-01
22.92732,40.64465,9.304881E+00,1.637030E-01
22.92752,40.64454,9.305233E+00,1.637305E-01
22.92772,40.64443,9.305600E+00,1.637578E-01
22.92792,40.64433,9.305945E+00,1.637841E-01
22.92812,40.64422,9.341630E+00,1.638118E-01
22.92833,40.64412,9.341985E+00,1.638388E-01
22.92853,40.64401,9.342359E+00,1.638670E-01
22.92873,40.64391,9.342710E+00,1.638937E-01
22.92893,40.64380,9.343082E+00,1.639222E-01
22.92913,40.64370,9.343436E+00,1.639492E-01
22.92933,40.64359,9.343797E+00,1.639778E-01
22.92953,40.64349,9.344158E+00,1.640053E-01
22.92974,40.64338,9.344542E+00,1.640350E-01
22.92994,40.64328,9.344901E+00,1.640628E-01
22.93014,40.64317,9.345267E+00,1.640921E-01
22.93034,40.64307,9.345628E+00,1.641200E-01
22.93054,40.64296,9.345997E+00,1.641497E-01
22.93074,40.64286,9.346354E+00,1.641780E-01
22.93094,40.64275,9.346724E+00,1.642079E-01
22.93115,40.64265,9.347095E+00,1.642372E-01
22.93135,40.64254,9.347467E+00,1.642674E-01
22.93155,40.64244,9.347836E+00,1.642963E-01
22.93175,40.64233,9.348202E+00,1.643268E-01
22.93195,40.64222,9.356339E+00,1.643576E-01
22.93215,40.64212,9.356697E+00,1.643869E-01
22.93235,40.64201,9.357075E+00,1.644179E-01
22.93256,40.64191,9.357456E+00,1.644483E-01
22.93276,40.64180,9.357834E+00,1.644795E-01
22.93296,40.64170,9.358197E+00,1.645096E-01
22.93316,40.64159,9.745925E+00,1.662033E-01
22.93336,40.64149,9.147015E+00,1.636306E-01
22.93356,40.64139,9.147369E+00,1.636609E-01
22.93377,40.64128,9.147746E+00,1.636935E-01
22.93397,40.64118,9.148108E+00,1.637241E-01
