t,Xacceleration
8.2814600E+000,3.1985240E-001
8.2829600E+000,3.2621592E-001
8.2844600E+000,3.3257943E-001
8.2859600E+000,3.3241913E-001
8.2874600E+000,3.2858917E-001
8.2889600E+000,3.2475921E-001
8.2904600E+000,3.1871446E-001
8.2919600E+000,3.0766237E-001
8.2934600E+000,2.9661028E-001
8.2949600E+000,2.8555819E-001
8.2964600E+000,2.7048658E-001
8.2979600E+000,2.5530485E-001
8.2994600E+000,2.4012312E-001
8.3009600E+000,2.2390066E-001
8.3024600E+000,2.0709280E-001
8.3039600E+000,1.9028494E-001
8.3054600E+000,1.7342846E-001
8.3069600E+000,1.5646204E-001
8.3084600E+000,1.3949562E-001
8.3099600E+000,1.2252920E-001
8.3114600E+000,1.0574961E-001
8.3129600E+000,8.8975139E-002
8.3144600E+000,7.2200668E-002
8.3159600E+000,5.5296217E-002
8.3174600E+000,3.8318653E-002
8.3189600E+000,2.1341089E-002
8.3204600E+000,4.1819705E-003
8.3219600E+000,-1.3387617E-002
8.3234600E+000,-3.0957204E-002
8.3249600E+000,-4.8526791E-002
8.3264600E+000,-6.6228871E-002
8.3279600E+000,-8.3934582E-002
8.3294600E+000,-1.0164029E-001
8.3309600E+000,-1.1826879E-001
8.3324600E+000,-1.3429135E-001
8.3339600E+000,-1.5031390E-001
8.3354600E+000,-1.6487915E-001
8.3369600E+000,-1.7614960E-001
8.3384600E+000,-1.8742005E-001
8.3399600E+000,-1.9869049E-001
8.3414600E+000,-2.0190268E-001
8.3429600E+000,-2.0489408E-001
8.3444600E+000,-2.0788549E-001
8.3459600E+000,-2.0380273E-001
8.3474600E+000,-1.9574074E-001
8.3489600E+000,-1.8767876E-001
8.3504600E+000,-1.7596351E-001
8.3519600E+000,-1.5598872E-001
8.3534600E+000,-1.3601393E-001
8.3549600E+000,-1.1603914E-001
8.3564600E+000,-8.6108241E-002
8.3579600E+000,-5.5904568E-002
8.3594600E+000,-2.5700894E-002
8.3609600E+000,8.4692464E-003
8.3624600E+000,4.4870526E-002
8.3639600E+000,8.1271806E-002
8.3654600E+000,1.1791765E-001
8.3669600E+000,1.5511640E-001
8.3684600E+000,1.9231516E-001
8.3699600E+000,2.2951392E-001
8.3714600E+000,2.6227753E-001
8.3729600E+000,2.9491963E-001
8.3744600E+000,3.2756173E-001
8.3759600E+000,3.5476524E-001
8.3774600E+000,3.7890955E-001
8.3789600E+000,4.0305386E-001
8.3804600E+000,4.2408651E-001
8.3819600E+000,4.3808413E-001
8.3834600E+000,4.5208174E-001
8.3849600E+000,4.6607936E-001
8.3864600E+000,4.7093688E-001
8.3879600E+000,4.7554399E-001
8.3894600E+000,4.8015109E-001
8.3909600E+000,4.8032120E-001
8.3924600E+000,4.7799551E-001
8.3939600E+000,4.7566981E-001
8.3954600E+000,4.7209521E-001
8.3969600E+000,4.6569700E-001
8.3984600E+000,4.5929879E-001
8.3999600E+000,4.5290058E-001
8.4014600E+000,4.4433107E-001
8.4029600E+000,4.3570208E-001
8.4044600E+000,4.2707308E-001
8.4059600E+000,4.1693586E-001
8.4074600E+000,4.0595026E-001
8.4089600E+000,3.9496465E-001
8.4104600E+000,3.8261477E-001
8.4119600E+000,3.6718041E-001
8.4134600E+000,3.5174605E-001
8.4149600E+000,3.3631168E-001
8.4164600E+000,3.1362642E-001
8.4179600E+000,2.9074249E-001
8.4194600E+000,2.6785857E-001
8.4209600E+000,2.3880643E-001
8.4224600E+000,2.0628467E-001
8.4239600E+000,1.7376290E-001
8.4254600E+000,1.3835853E-001
8.4269600E+000,9.6436946E-002
8.4284600E+000,5.4515360E-002
8.4299600E+000,1.2593774E-002
8.4314600E+000,-3.5188649E-002
8.4329600E+000,-8.3131643E-002
8.4344600E+000,-1.3107464E-001
8.4359600E+000,-1.7907251E-001
8.4374600E+000,-2.2710126E-001
8.4389600E+000,-2.7513000E-001
8.4404600E+000,-3.2108930E-001
8.4419600E+000,-3.6236985E-001
8.4434600E+000,-4.0365039E-001
8.4449600E+000,-4.4493093E-001
8.4464600E+000,-4.7407295E-001
8.4479600E+000,-5.0288241E-001
8.4494600E+000,-5.3169187E-001
8.4509600E+000,-5.5054122E-001
8.4524600E+000,-5.6378800E-001
8.4539600E+000,-5.7703478E-001
8.4554600E+000,-5.8552083E-001
8.4569600E+000,-5.8324346E-001
8.4584600E+000,-5.8096610E-001
8.4599600E+000,-5.7868873E-001
8.4614600E+000,-5.6386323E-001
8.4629600E+000,-5.4869395E-001
8.4644600E+000,-5.3352466E-001
8.4659600E+000,-5.1271134E-001
8.4674600E+000,-4.8872325E-001
8.4689600E+000,-4.6473516E-001
8.4704600E+000,-4.3936610E-001
8.4719600E+000,-4.1087487E-001
8.4734600E+000,-3.8238365E-001
8.4749600E+000,-3.5389242E-001
8.4764600E+000,-3.2466587E-001
8.4779600E+000,-2.9541918E-001
8.4794600E+000,-2.6617249E-001
8.4809600E+000,-2.3829498E-001
8.4824600E+000,-2.1118763E-001
8.4839600E+000,-1.8408027E-001
8.4854600E+000,-1.5828407E-001
8.4869600E+000,-1.3545221E-001
8.4884600E+000,-1.1262034E-001
8.4899600E+000,-8.9788480E-002
8.4914600E+000,-7.2636593E-002
8.4929600E+000,-5.5640321E-002
8.4944600E+000,-3.8644050E-002
8.4959600E+000,-2.6030890E-002
8.4974600E+000,-1.5883232E-002
8.4989600E+000,-5.7355731E-003
8.5004600E+000,2.2222332E-003
8.5019600E+000,5.2290666E-003
8.5034600E+000,8.2359000E-003
8.5049600E+000,1.1242733E-002
8.5064600E+000,7.9358842E-003
8.5079600E+000,4.4560567E-003
8.5094600E+000,9.7622923E-004
8.5109600E+000,-5.5931427E-003
8.5124600E+000,-1.3900384E-002
8.5139600E+000,-2.2207626E-002
8.5154600E+000,-3.1249396E-002
8.5169600E+000,-4.1951842E-002
8.5184600E+000,-5.2654288E-002
8.5199600E+000,-6.3356734E-002
8.5214600E+000,-7.3740154E-002
8.5229600E+000,-8.4114834E-002
8.5244600E+000,-9.4489513E-002
8.5259600E+000,-1.0309464E-001
8.5274600E+000,-1.1070439E-001
8.5289600E+000,-1.1831414E-001
8.5304600E+000,-1.2456810E-001
8.5319600E+000,-1.2775678E-001
8.5334600E+000,-1.3094546E-001
8.5349600E+000,-1.3413414E-001
8.5364600E+000,-1.3243881E-001
8.5379600E+000,-1.3060966E-001
8.5394600E+000,-1.2878052E-001
8.5409600E+000,-1.2402700E-001
8.5424600E+000,-1.1762853E-001
8.5439600E+000,-1.1123005E-001
8.5454600E+000,-1.0379595E-001
8.5469600E+000,-9.4020435E-002
8.5484600E+000,-8.4244923E-002
8.5499600E+000,-7.4469411E-002
8.5514600E+000,-6.2827977E-002
8.5529600E+000,-5.1135422E-002
8.5544600E+000,-3.9442867E-002
8.5559600E+000,-2.7339111E-002
8.5574600E+000,-1.5004053E-002
8.5589600E+000,-2.6689960E-003
8.5604600E+000,9.6053166E-003
8.5619600E+000,2.1742293E-002
8.5634600E+000,3.3879270E-002
8.5649600E+000,4.6016246E-002
8.5664600E+000,5.7558437E-002
8.5679600E+000,6.9084333E-002
8.5694600E+000,8.0610229E-002
8.5709600E+000,9.1652678E-002
8.5724600E+000,1.0242319E-001
8.5739600E+000,1.1319370E-001
8.5754600E+000,1.2372234E-001
8.5769600E+000,1.3370414E-001
8.5784600E+000,1.4368595E-001
8.5799600E+000,1.5366776E-001
8.5814600E+000,1.6287941E-001
8.5829600E+000,1.7206997E-001
8.5844600E+000,1.8126052E-001
8.5859600E+000,1.8993588E-001
8.5874600E+000,1.9832144E-001
8.5889600E+000,2.0670700E-001
8.5904600E+000,2.1481160E-001
8.5919600E+000,2.2228097E-001
8.5934600E+000,2.2975034E-001
8.5949600E+000,2.3721972E-001
8.5964600E+000,2.4344568E-001
8.5979600E+000,2.4963758E-001
8.5994600E+000,2.5582948E-001
8.6009600E+000,2.6072588E-001
8.6024600E+000,2.6489354E-001
8.6039600E+000,2.6906121E-001
8.6054600E+000,2.7226759E-001
8.6069600E+000,2.7330064E-001
8.6084600E+000,2.7433369E-001
8.6099600E+000,2.7536674E-001
8.6114600E+000,2.7216850E-001
8.6129600E+000,2.6885432E-001
8.6144600E+000,2.6554015E-001
8.6159600E+000,2.5887930E-001
8.6174600E+000,2.5033594E-001
8.6189600E+000,2.4179258E-001
8.6204600E+000,2.3159942E-001
8.6219600E+000,2.1767630E-001
8.6234600E+000,2.0375318E-001
8.6249600E+000,1.8983005E-001
8.6264600E+000,1.7138973E-001
8.6279600E+000,1.5282565E-001
8.6294600E+000,1.3426157E-001
8.6309600E+000,1.1367077E-001
8.6324600E+000,9.1939945E-002
8.6339600E+000,7.0209117E-002
8.6354600E+000,4.8079878E-002
8.6369600E+000,2.5049879E-002
8.6384600E+000,2.0198803E-003
8.6399600E+000,-2.1010118E-002
8.6414600E+000,-4.3400555E-002
8.6429600E+000,-6.5773470E-002
8.6444600E+000,-8.8146384E-002
8.6459600E+000,-1.0886577E-001
8.6474600E+000,-1.2865506E-001
8.6489600E+000,-1.4844434E-001
8.6504600E+000,-1.6685647E-001
8.6519600E+000,-1.8215505E-001
8.6534600E+000,-1.9745364E-001
8.6549600E+000,-2.1275222E-001
8.6564600E+000,-2.2192033E-001
8.6579600E+000,-2.3092048E-001
8.6594600E+000,-2.3992063E-001
8.6609600E+000,-2.4401063E-001
8.6624600E+000,-2.4533866E-001
8.6639600E+000,-2.4666669E-001
8.6654600E+000,-2.4550689E-001
8.6669600E+000,-2.3872242E-001
8.6684600E+000,-2.3193796E-001
8.6699600E+000,-2.2515349E-001
8.6714600E+000,-2.1128572E-001
8.6729600E+000,-1.9722389E-001
8.6744600E+000,-1.8316206E-001
8.6759600E+000,-1.6572183E-001
8.6774600E+000,-1.4638125E-001
8.6789600E+000,-1.2704067E-001
8.6804600E+000,-1.0687373E-001
8.6819600E+000,-8.4838505E-002
8.6834600E+000,-6.2803277E-002
8.6849600E+000,-4.0768049E-002
8.6864600E+000,-1.8473419E-002
8.6879600E+000,3.8283180E-003
8.6894600E+000,2.6130055E-002
8.6909600E+000,4.7471949E-002
8.6924600E+000,6.8273930E-002
8.6939600E+000,8.9075911E-002
8.6954600E+000,1.0909360E-001
8.6969600E+000,1.2733811E-001
8.6984600E+000,1.4558263E-001
8.6999600E+000,1.6382714E-001
8.7014600E+000,1.7891568E-001
8.7029600E+000,1.9391776E-001
8.7044600E+000,2.0891984E-001
8.7059600E+000,2.2137674E-001
8.7074600E+000,2.3240198E-001
8.7089600E+000,2.4342722E-001
8.7104600E+000,2.5293269E-001
8.7119600E+000,2.5900216E-001
8.7134600E+000,2.6507164E-001
8.7149600E+000,2.7114111E-001
8.7164600E+000,2.7137045E-001
8.7179600E+000,2.7143978E-001
8.7194600E+000,2.7150912E-001
8.7209600E+000,2.6732576E-001
8.7224600E+000,2.6075025E-001
8.7239600E+000,2.5417474E-001
8.7254600E+000,2.4563671E-001
8.7269600E+000,2.3266167E-001
8.7284600E+000,2.1968662E-001
8.7299600E+000,2.0671158E-001
8.7314600E+000,1.8883605E-001
8.7329600E+000,1.7082625E-001
8.7344600E+000,1.5281646E-001
8.7359600E+000,1.3305399E-001
8.7374600E+000,1.1230564E-001
8.7389600E+000,9.1557294E-002
8.7404600E+000,7.0791879E-002
8.7419600E+000,4.9987878E-002
8.7434600E+000,2.9183876E-002
8.7449600E+000,8.3798746E-003
8.7464600E+000,-1.0126086E-002
8.7479600E+000,-2.8569086E-002
8.7494600E+000,-4.7012086E-002
8.7509600E+000,-6.2867331E-002
8.7524600E+000,-7.7266962E-002
8.7539600E+000,-9.1666594E-002
8.7554600E+000,-1.0457307E-001
8.7569600E+000,-1.1410370E-001
8.7584600E+000,-1.2363433E-001
8.7599600E+000,-1.3316496E-001
8.7614600E+000,-1.3782782E-001
8.7629600E+000,-1.4235733E-001
8.7644600E+000,-1.4688683E-001
8.7659600E+000,-1.4842269E-001
8.7674600E+000,-1.4827462E-001
8.7689600E+000,-1.4812655E-001
8.7704600E+000,-1.4674546E-001
8.7719600E+000,-1.4257667E-001
8.7734600E+000,-1.3840788E-001
8.7749600E+000,-1.3423909E-001
8.7764600E+000,-1.2714354E-001
8.7779600E+000,-1.1996781E-001
8.7794600E+000,-1.1279207E-001
8.7809600E+000,-1.0459071E-001
8.7824600E+000,-9.5812439E-002
8.7839600E+000,-8.7034163E-002
8.7854600E+000,-7.8271952E-002
8.7869600E+000,-6.9546060E-002
8.7884600E+000,-6.0820168E-002
8.7899600E+000,-5.2094275E-002
8.7914600E+000,-4.4897601E-002
8.7929600E+000,-3.7742822E-002
8.7944600E+000,-3.0588044E-002
8.7959600E+000,-2.5001449E-002
8.7974600E+000,-2.0296959E-002
8.7989600E+000,-1.5592468E-002
8.8004600E+000,-1.1610177E-002
8.8019600E+000,-9.2606869E-003
8.8034600E+000,-6.9111969E-003
8.8049600E+000,-4.5617068E-003
8.8064600E+000,-3.5572896E-003
8.8079600E+000,-2.5897238E-003
8.8094600E+000,-1.6221581E-003
8.8109600E+000,-7.1690435E-004
8.8124600E+000,1.5329884E-004
8.8139600E+000,1.0235020E-003
8.8154600E+000,2.1183807E-003
8.8169600E+000,3.7212215E-003
8.8184600E+000,5.3240624E-003
8.8199600E+000,6.9269032E-003
8.8214600E+000,9.1058557E-003
8.8229600E+000,1.1300592E-002
8.8244600E+000,1.3495329E-002
8.8259600E+000,1.5406384E-002
8.8274600E+000,1.7157869E-002
8.8289600E+000,1.8909354E-002
8.8304600E+000,2.0133250E-002
8.8319600E+000,2.0164336E-002
8.8334600E+000,2.0195423E-002
8.8349600E+000,2.0226509E-002
8.8364600E+000,1.7917597E-002
8.8379600E+000,1.5544575E-002
8.8394600E+000,1.3171553E-002
8.8409600E+000,9.5226571E-003
8.8424600E+000,5.1560814E-003
8.8439600E+000,7.8950574E-004
8.8454600E+000,-3.7675195E-003
8.8469600E+000,-8.7551265E-003
8.8484600E+000,-1.3742734E-002
8.8499600E+000,-1.8730341E-002
8.8514600E+000,-2.2691565E-002
8.8529600E+000,-2.6624668E-002
8.8544600E+000,-3.0557772E-002
8.8559600E+000,-3.3039903E-002
8.8574600E+000,-3.4705861E-002
8.8589600E+000,-3.6371819E-002
8.8604600E+000,-3.7242127E-002
8.8619600E+000,-3.6313575E-002
8.8634600E+000,-3.5385023E-002
8.8649600E+000,-3.4456471E-002
8.8664600E+000,-3.1421158E-002
8.8679600E+000,-2.8328124E-002
8.8694600E+000,-2.5235090E-002
8.8709600E+000,-2.1172691E-002
8.8724600E+000,-1.6565023E-002
8.8739600E+000,-1.1957355E-002
8.8754600E+000,-6.9774187E-003
8.8769600E+000,-1.1558328E-003
8.8784600E+000,4.6657531E-003
8.8799600E+000,1.0487339E-002
8.8814600E+000,1.7759068E-002
8.8829600E+000,2.5070528E-002
8.8844600E+000,3.2381987E-002
8.8859600E+000,4.1030183E-002
8.8874600E+000,5.0430294E-002
8.8889600E+000,5.9830406E-002
8.8904600E+000,6.9979521E-002
8.8919600E+000,8.1822036E-002
8.8934600E+000,9.3664552E-002
8.8949600E+000,1.0550707E-001
8.8964600E+000,1.1932064E-001
8.8979600E+000,1.3318822E-001
8.8994600E+000,1.4705580E-001
8.9009600E+000,1.6135159E-001
8.9024600E+000,1.7588826E-001
8.9039600E+000,1.9042492E-001
8.9054600E+000,2.0455035E-001
8.9069600E+000,2.1774600E-001
8.9084600E+000,2.3094166E-001
8.9099600E+000,2.4413731E-001
8.9114600E+000,2.5399612E-001
8.9129600E+000,2.6376351E-001
8.9144600E+000,2.7353090E-001
8.9159600E+000,2.8009109E-001
8.9174600E+000,2.8484724E-001
8.9189600E+000,2.8960338E-001
8.9204600E+000,2.9259981E-001
8.9219600E+000,2.9161772E-001
8.9234600E+000,2.9063563E-001
8.9249600E+000,2.8965354E-001
8.9264600E+000,2.8326697E-001
8.9279600E+000,2.7673232E-001
8.9294600E+000,2.7019768E-001
8.9309600E+000,2.6071451E-001
8.9324600E+000,2.4957279E-001
8.9339600E+000,2.3843107E-001
8.9354600E+000,2.2632590E-001
8.9369600E+000,2.1204250E-001
8.9384600E+000,1.9775909E-001
8.9399600E+000,1.8347569E-001
8.9414600E+000,1.6780830E-001
8.9429600E+000,1.5210300E-001
8.9444600E+000,1.3639769E-001
8.9459600E+000,1.2085905E-001
8.9474600E+000,1.0541416E-001
8.9489600E+000,8.9969272E-002
8.9504600E+000,7.5015544E-002
8.9519600E+000,6.1172272E-002
8.9534600E+000,4.7329000E-002
8.9549600E+000,3.3485727E-002
8.9564600E+000,2.1951546E-002
8.9579600E+000,1.0480627E-002
8.9594600E+000,-9.9029140E-004
8.9609600E+000,-1.0836616E-002
8.9624600E+000,-1.9769106E-002
8.9639600E+000,-2.8701596E-002
8.9654600E+000,-3.6925851E-002
8.9669600E+000,-4.3548878E-002
8.9684600E+000,-5.0171904E-002
8.9699600E+000,-5.6794931E-002
8.9714600E+000,-6.1434977E-002
8.9729600E+000,-6.6020695E-002
8.9744600E+000,-7.0606413E-002
8.9759600E+000,-7.3911655E-002
8.9774600E+000,-7.6496630E-002
8.9789600E+000,-7.9081604E-002
8.9804600E+000,-8.0985664E-002
8.9819600E+000,-8.1350265E-002
8.9834600E+000,-8.1714867E-002
8.9849600E+000,-8.2079468E-002
8.9864600E+000,-8.0061940E-002
8.9879600E+000,-7.7979148E-002
8.9894600E+000,-7.5896355E-002
8.9909600E+000,-7.2314210E-002
8.9924600E+000,-6.7888678E-002
8.9939600E+000,-6.3463146E-002
8.9954600E+000,-5.8512819E-002
8.9969600E+000,-5.2375996E-002
8.9984600E+000,-4.6239174E-002
8.9999600E+000,-4.0102351E-002
9.0014600E+000,-3.3363957E-002
9.0029600E+000,-2.6609082E-002
9.0044600E+000,-1.9854207E-002
9.0059600E+000,-1.3533346E-002
9.0074600E+000,-7.4566176E-003
9.0089600E+000,-1.3798895E-003
9.0104600E+000,4.1172809E-003
9.0119600E+000,8.3041462E-003
9.0134600E+000,1.2491011E-002
9.0149600E+000,1.6677877E-002
9.0164600E+000,1.8115647E-002
9.0179600E+000,1.9478099E-002
9.0194600E+000,2.0840551E-002
9.0209600E+000,2.0032486E-002
9.0224600E+000,1.8003504E-002
9.0239600E+000,1.5974522E-002
9.0254600E+000,1.2861441E-002
9.0269600E+000,7.2973535E-003
9.0284600E+000,1.7332656E-003
9.0299600E+000,-3.8308223E-003
9.0314600E+000,-1.2499478E-002
9.0329600E+000,-2.1253191E-002
9.0344600E+000,-3.0006904E-002
9.0359600E+000,-4.0243566E-002
9.0374600E+000,-5.1314388E-002
9.0389600E+000,-6.2385209E-002
9.0404600E+000,-7.3761981E-002
9.0419600E+000,-8.5830468E-002
9.0434600E+000,-9.7898955E-002
9.0449600E+000,-1.0996744E-001
9.0464600E+000,-1.2153389E-001
9.0479600E+000,-1.3308658E-001
9.0494600E+000,-1.4463927E-001
9.0509600E+000,-1.5501091E-001
9.0524600E+000,-1.6471820E-001
9.0539600E+000,-1.7442550E-001
9.0554600E+000,-1.8332619E-001
9.0569600E+000,-1.9040325E-001
9.0584600E+000,-1.9748031E-001
9.0599600E+000,-2.0455737E-001
9.0614600E+000,-2.0901905E-001
9.0629600E+000,-2.1340907E-001
9.0644600E+000,-2.1779910E-001
9.0659600E+000,-2.2084237E-001
9.0674600E+000,-2.2312809E-001
9.0689600E+000,-2.2541381E-001
9.0704600E+000,-2.2732424E-001
9.0719600E+000,-2.2838620E-001
9.0734600E+000,-2.2944817E-001
9.0749600E+000,-2.3051013E-001
9.0764600E+000,-2.3107476E-001
9.0779600E+000,-2.3162576E-001
9.0794600E+000,-2.3217676E-001
9.0809600E+000,-2.3249860E-001
9.0824600E+000,-2.3269153E-001
9.0839600E+000,-2.3288446E-001
9.0854600E+000,-2.3280174E-001
9.0869600E+000,-2.3209581E-001
9.0884600E+000,-2.3138989E-001
9.0899600E+000,-2.3068396E-001
9.0914600E+000,-2.2809762E-001
9.0929600E+000,-2.2545976E-001
9.0944600E+000,-2.2282189E-001
9.0959600E+000,-2.1826155E-001
9.0974600E+000,-2.1261982E-001
9.0989600E+000,-2.0697809E-001
9.1004600E+000,-2.0022964E-001
9.1019600E+000,-1.9097905E-001
9.1034600E+000,-1.8172846E-001
9.1049600E+000,-1.7247787E-001
9.1064600E+000,-1.5992311E-001
9.1079600E+000,-1.4727783E-001
9.1094600E+000,-1.3463254E-001
9.1109600E+000,-1.2052680E-001
9.1124600E+000,-1.0559955E-001
9.1139600E+000,-9.0672296E-002
9.1154600E+000,-7.5599629E-002
9.1169600E+000,-6.0198195E-002
9.1184600E+000,-4.4796762E-002
9.1199600E+000,-2.9395329E-002
9.1214600E+000,-1.5567258E-002
9.1229600E+000,-1.7822941E-003
9.1244600E+000,1.2002670E-002
9.1259600E+000,2.3549979E-002
9.1274600E+000,3.3838606E-002
9.1289600E+000,4.4127234E-002
9.1304600E+000,5.2962688E-002
9.1319600E+000,5.8512707E-002
9.1334600E+000,6.4062726E-002
9.1349600E+000,6.9612745E-002
9.1364600E+000,7.0191240E-002
9.1379600E+000,7.0633528E-002
9.1394600E+000,7.1075816E-002
9.1409600E+000,6.8565118E-002
9.1424600E+000,6.4393365E-002
9.1439600E+000,6.0221612E-002
9.1454600E+000,5.4982824E-002
9.1469600E+000,4.7331607E-002
9.1484600E+000,3.9680390E-002
9.1499600E+000,3.2029173E-002
9.1514600E+000,2.2396796E-002
9.1529600E+000,1.2710139E-002
9.1544600E+000,3.0234826E-003
9.1559600E+000,-7.0490690E-003
9.1574600E+000,-1.7338687E-002
9.1589600E+000,-2.7628305E-002
9.1604600E+000,-3.7735910E-002
9.1619600E+000,-4.7432010E-002
9.1634600E+000,-5.7128110E-002
9.1649600E+000,-6.6824209E-002
9.1664600E+000,-7.5107101E-002
9.1679600E+000,-8.3351275E-002
9.1694600E+000,-9.1595448E-002
9.1709600E+000,-9.8579849E-002
9.1724600E+000,-1.0485563E-001
9.1739600E+000,-1.1113140E-001
9.1754600E+000,-1.1673452E-001
9.1769600E+000,-1.2081685E-001
9.1784600E+000,-1.2489918E-001
9.1799600E+000,-1.2898151E-001
9.1814600E+000,-1.3093133E-001
9.1829600E+000,-1.3282273E-001
9.1844600E+000,-1.3471413E-001
9.1859600E+000,-1.3532057E-001
9.1874600E+000,-1.3520422E-001
9.1889600E+000,-1.3508787E-001
9.1904600E+000,-1.3446130E-001
9.1919600E+000,-1.3268120E-001
9.1934600E+000,-1.3090109E-001
9.1949600E+000,-1.2912099E-001
9.1964600E+000,-1.2619935E-001
9.1979600E+000,-1.2324643E-001
9.1994600E+000,-1.2029352E-001
9.2009600E+000,-1.1696687E-001
9.2024600E+000,-1.1343001E-001
9.2039600E+000,-1.0989314E-001
9.2054600E+000,-1.0635486E-001
9.2069600E+000,-1.0281338E-001
9.2084600E+000,-9.9271895E-002
9.2099600E+000,-9.5730415E-002
9.2114600E+000,-9.2600548E-002
9.2129600E+000,-8.9481959E-002
9.2144600E+000,-8.6363370E-002
9.2159600E+000,-8.3615262E-002
9.2174600E+000,-8.1075550E-002
9.2189600E+000,-7.8535838E-002
9.2204600E+000,-7.6124206E-002
9.2219600E+000,-7.4002146E-002
9.2234600E+000,-7.1880086E-002
9.2249600E+000,-6.9758027E-002
9.2264600E+000,-6.7624736E-002
9.2279600E+000,-6.5491138E-002
9.2294600E+000,-6.3357540E-002
9.2309600E+000,-6.0860026E-002
9.2324600E+000,-5.8157810E-002
9.2339600E+000,-5.5455595E-002
9.2354600E+000,-5.2432755E-002
9.2369600E+000,-4.8685028E-002
9.2384600E+000,-4.4937301E-002
9.2399600E+000,-4.1189574E-002
9.2414600E+000,-3.6252924E-002
9.2429600E+000,-3.1283700E-002
9.2444600E+000,-2.6314476E-002
9.2459600E+000,-2.0732643E-002
9.2474600E+000,-1.4806217E-002
9.2489600E+000,-8.8797905E-003
9.2504600E+000,-2.8658512E-003
9.2519600E+000,3.3459436E-003
9.2534600E+000,9.5577385E-003
9.2549600E+000,1.5769533E-002
9.2564600E+000,2.1421555E-002
9.2579600E+000,2.7058241E-002
9.2594600E+000,3.2694927E-002
9.2609600E+000,3.7490412E-002
9.2624600E+000,4.1812722E-002
9.2639600E+000,4.6135033E-002
9.2654600E+000,4.9941205E-002
9.2669600E+000,5.2580454E-002
9.2684600E+000,5.5219704E-002
9.2699600E+000,5.7858954E-002
9.2714600E+000,5.8939089E-002
9.2729600E+000,5.9976510E-002
9.2744600E+000,6.1013930E-002
9.2759600E+000,6.1304591E-002
9.2774600E+000,6.1175200E-002
9.2789600E+000,6.1045809E-002
9.2804600E+000,6.0743421E-002
9.2819600E+000,6.0049908E-002
9.2834600E+000,5.9356395E-002
9.2849600E+000,5.8662883E-002
9.2864600E+000,5.8008446E-002
9.2879600E+000,5.7355081E-002
9.2894600E+000,5.6701715E-002
9.2909600E+000,5.6408895E-002
9.2924600E+000,5.6318881E-002
9.2939600E+000,5.6228868E-002
9.2954600E+000,5.6442277E-002
9.2969600E+000,5.7341685E-002
9.2984600E+000,5.8241092E-002
9.2999600E+000,5.9140500E-002
9.3014600E+000,6.1302962E-002
9.3029600E+000,6.3500029E-002
9.3044600E+000,6.5697096E-002
9.3059600E+000,6.8795641E-002
9.3074600E+000,7.2401268E-002
9.3089600E+000,7.6006894E-002
9.3104600E+000,7.9982840E-002
9.3119600E+000,8.4796029E-002
9.3134600E+000,8.9609218E-002
9.3149600E+000,9.4422408E-002
9.3164600E+000,9.9857360E-002
9.3179600E+000,1.0530935E-001
9.3194600E+000,1.1076133E-001
9.3209600E+000,1.1607939E-001
9.3224600E+000,1.2132210E-001
9.3239600E+000,1.2656481E-001
9.3254600E+000,1.3146788E-001
9.3269600E+000,1.3560307E-001
9.3284600E+000,1.3973825E-001
9.3299600E+000,1.4387344E-001
9.3314600E+000,1.4626537E-001
9.3329600E+000,1.4860954E-001
9.3344600E+000,1.5095371E-001
9.3359600E+000,1.5195544E-001
9.3374600E+000,1.5220205E-001
9.3389600E+000,1.5244866E-001
9.3404600E+000,1.5206713E-001
9.3419600E+000,1.5026548E-001
9.3434600E+000,1.4846383E-001
9.3449600E+000,1.4666218E-001
9.3464600E+000,1.4309231E-001
9.3479600E+000,1.3947398E-001
9.3494600E+000,1.3585566E-001
9.3509600E+000,1.3120950E-001
9.3524600E+000,1.2598519E-001
9.3539600E+000,1.2076088E-001
9.3554600E+000,1.1507256E-001
9.3569600E+000,1.0833516E-001
9.3584600E+000,1.0159776E-001
9.3599600E+000,9.4860366E-002
9.3614600E+000,8.6693825E-002
9.3629600E+000,7.8488129E-002
9.3644600E+000,7.0282433E-002
9.3659600E+000,6.1253702E-002
9.3674600E+000,5.1762014E-002
9.3689600E+000,4.2270326E-002
9.3704600E+000,3.2537727E-002
9.3719600E+000,2.2260459E-002
9.3734600E+000,1.1983191E-002
9.3749600E+000,1.7059236E-003
9.3764600E+000,-8.4782682E-003
9.3779600E+000,-1.8659910E-002
9.3794600E+000,-2.8841552E-002
9.3809600E+000,-3.8219850E-002
9.3824600E+000,-4.7146267E-002
9.3839600E+000,-5.6072684E-002
9.3854600E+000,-6.4246045E-002
9.3869600E+000,-7.0716842E-002
9.3884600E+000,-7.7187639E-002
9.3899600E+000,-8.3658436E-002
9.3914600E+000,-8.6811219E-002
9.3929600E+000,-8.9873097E-002
9.3944600E+000,-9.2934975E-002
9.3959600E+000,-9.3513250E-002
9.3974600E+000,-9.2694499E-002
9.3989600E+000,-9.1875748E-002
9.4004600E+000,-8.9900269E-002
9.4019600E+000,-8.5309574E-002
9.4034600E+000,-8.0718880E-002
9.4049600E+000,-7.6128186E-002
9.4064600E+000,-6.8475251E-002
9.4079600E+000,-6.0738419E-002
9.4094600E+000,-5.3001587E-002
9.4109600E+000,-4.3865380E-002
9.4124600E+000,-3.3942024E-002
