rlz_id,branch_path,weight
0,A~SIOFHA,1.5625000e-02
1,A~SGEHGA,1.5625000e-02
2,E~KKHGHA,1.5625000e-02
3,E~IKKGHA,1.5625000e-02
4,E~SKKHHA,1.5625000e-02
5,E~HJKHIA,1.5625000e-02
6,D~QHKFHA,1.5625000e-02
7,D~EEHHKA,1.5625000e-02
8,D~KNKBLA,1.5625000e-02
9,D~KEHKHA,1.5625000e-02
10,D~IKEDLA,1.5625000e-02
11,D~HGHHGA,1.5625000e-02
12,D~QGHLJA,1.5625000e-02
13,D~LLHEHA,1.5625000e-02
14,D~FHEKEA,1.5625000e-02
15,F~HHIDIA,1.5625000e-02
16,F~IHFEJA,1.5625000e-02
17,F~HKHHHA,1.5625000e-02
18,H~GDKHHA,1.5625000e-02
19,H~EHHEKA,1.5625000e-02
20,G~KEHIIA,1.5625000e-02
21,I~IHIEKA,1.5625000e-02
22,K~JKEHHA,1.5625000e-02
23,K~PIIGKA,1.5625000e-02
24,K~HJKEHA,1.5625000e-02
25,K~KKDHHA,1.5625000e-02
26,K~DHICLA,1.5625000e-02
27,J~IEHHHA,1.5625000e-02
28,J~QKEIIA,1.5625000e-02
29,L~IIGKHA,1.5625000e-02
30,L~HKKKFA,1.5625000e-02
31,L~LGKHEA,1.5625000e-02
32,Q~EHHIEA,1.5625000e-02
33,Q~KHGKDA,1.5625000e-02
34,Q~HHNKHA,1.5625000e-02
35,Q~KGHDKA,1.5625000e-02
36,P~IEJDEA,1.5625000e-02
37,P~DHIHJA,1.5625000e-02
38,P~IIDKHA,1.5625000e-02
39,P~DHFGHA,1.5625000e-02
40,P~SIELLA,1.5625000e-02
41,P~HIGLKA,1.5625000e-02
42,P~HHCKIA,1.5625000e-02
43,M~GEHHHA,1.5625000e-02
44,M~EILEHA,1.5625000e-02
45,M~SKHNHA,1.5625000e-02
46,O~EHEEHA,1.5625000e-02
47,T~HHKCEA,1.5625000e-02
48,T~EAKEKA,1.5625000e-02
49,T~FDEEKA,1.5625000e-02
50,T~HEEHEA,1.5625000e-02
51,T~QGHIHA,1.5625000e-02
52,T~EDHEGA,1.5625000e-02
53,T~PMNHFA,1.5625000e-02
54,S~HKHBHA,1.5625000e-02
55,S~KBHHEA,1.5625000e-02
56,S~EHGGKA,1.5625000e-02
57,S~LEDHKA,1.5625000e-02
58,S~LHHIDA,1.5625000e-02
59,S~SEIHGA,1.5625000e-02
60,S~JKHIIA,1.5625000e-02
61,S~EHEGGA,1.5625000e-02
62,S~KBIKHA,1.5625000e-02
63,S~HLFEHA,1.5625000e-02
