lon,lat
22.96132775283812,40.59357356936064
22.961520794050703,40.59344512826073
22.961717319090088,40.59332477044841
22.961913843636655,40.593204411447786
22.962110415860362,40.593084192493535
22.96231344819778,40.59298470998198
22.962517322639297,40.59288802486245
22.962725102258048,40.592807454691375
22.96293375926551,40.59273062176384
22.963147321199937,40.59268904687423
22.96336321224345,40.59266578370502
22.963579121070094,40.592660134150265
22.963795009239007,40.59268344384766
22.964010897412876,40.59270675347303
22.96422678564215,40.592730062210656
22.96444267387142,40.592753370956416
22.964658562148127,40.59277667894321
22.964874450437758,40.59279998672921
22.965090338756937,40.59282329404532
22.965306227106907,40.59284660087163
22.965522115468566,40.592869907517056
22.96573800387889,40.592893213383554
22.965953892289715,40.59291651925006
22.9661697807537,40.592939824265
22.966385669224362,40.59296312917995
22.966601557731316,40.592986433516096
22.96681744626232,40.59300973747131
22.967033335015714,40.5930330378368
22.967249224275406,40.593056330019145
22.967465113620698,40.59307962082267
22.9676810064525,40.593102855141915
22.967896899337184,40.593126088611314
22.968112789162408,40.593149371653126
22.968328677754446,40.593172674678
22.968544558803423,40.59319609903575
22.968760429277328,40.59321969331071
22.968976301532194,40.59324325905158
22.969192186723085,40.593266617058596
22.969408071913968,40.59328997507378
22.96962450976197,40.59329975886391
22.969841054566206,40.59330665694196
22.970056164351636,40.593287096381886
22.970257593370658,40.59318438308211
22.970431453864293,40.59301503570851
22.970569116442988,40.592794938785666
22.970665857881464,40.59253949570974
22.970719494042957,40.59226273037198
22.97072996210938,40.59197733744181
22.970706590873306,40.59169289270215
22.970677396976562,40.59140929685443
22.970648202719122,40.5911257022743
22.970619008461675,40.59084210889688
22.97058981420423,40.59055851672218
22.970560619946784,40.59027492575017
22.970531425689337,40.589991335980805
22.970502231431897,40.58970774741411
22.97047303717445,40.58942416005001
22.970443843004457,40.58914057387281
22.970420091658372,40.58885618962929
22.970424931134822,40.58857036145874
22.97045533461617,40.5882870398347
22.97048879956756,40.58800428334711
22.970517737761977,40.5877207384023
22.970518719919824,40.587434859861254
22.970485598130683,40.58715241200412
22.970418111878473,40.58688082229234
22.970317277453425,40.58662790602034
22.970194644703945,40.586392026030055
22.97007054829892,40.58615746354716
22.969946522720434,40.58592283734099
22.96984262229482,40.58567244737167
22.969783275504035,40.58539787786632
22.96976849791074,40.58511278560072
22.96976232672092,40.58482699113825
22.96972738726192,40.58454463202683
22.96967677193859,40.584266386236685
22.969625547105842,40.58398832820378
22.96957432227309,40.58371027132678
22.96954593477353,40.58342755854788
22.969546236942094,40.58314138695806
22.96954653911065,40.58285521659257
