lon,lat,vs30,xvf
22.9614066826195,40.6165830807948,332.384199514889,-150
22.9610411767326,40.6163221573936,330.489639958627,-150
22.9606756736896,40.6160612328239,326.279455142988,-150
22.9603101492307,40.6158003268245,320.800704627298,-150
22.9599445647967,40.6155394707686,315.578455493626,-150
22.9595789832062,40.6152786135436,312.224382598872,-150
22.9592134044594,40.6150177551496,311.88448809705,-150
22.9588478285562,40.6147568955867,314.795907314622,-150
22.9584822554967,40.6144960348548,320.233070892252,-150
22.9581166852808,40.6142351729541,326.902092140079,-150
22.9577518995757,40.6139736753925,333.578509561379,-150
22.9574056671987,40.6136984229236,340.129350176222,-150
22.9572503710578,40.6133379029017,350.486802428412,-150
22.9572100354243,40.6129588229476,361.023579710967,-150
22.9572373586428,40.6125777388746,369.36054989595,-150
22.9572646815508,40.61219665477,373.965847213207,-150
22.9572929163835,40.6118156100669,374.61644584874,-150
22.9573223149822,40.6114346156514,371.806890936944,-150
22.9573517132469,40.611053621203,366.625468698093,-150
22.9573811111777,40.6106726267218,360.41973730036,-150
22.9574105087746,40.6102916322078,354.377758885217,-150
22.9574399060375,40.609910637661,349.26115927985,-150
22.9574693029666,40.6095296430815,345.354211585606,-150
22.9574986995617,40.6091486484693,342.546523193165,-150
22.9575280958229,40.6087676538243,340.422385393928,-150
22.9575574917503,40.6083866591468,338.311396286702,-150
22.9575868873438,40.6080056644366,335.368511223344,-150
22.9576162826034,40.6076246696939,330.786902136804,-150
22.9576456775291,40.6072436749186,324.160137735949,-150
22.9576750721209,40.6068626801108,315.849011341636,-150
22.9577386150659,40.6064845744714,306.245910448387,-150
22.957825426202,40.6061087862652,296.971443970141,-150
22.9579305935339,40.6057356450273,289.659457129998,-150
22.9580357609711,40.6053625038783,285.558923282733,-150
22.9581409864457,40.604989372313,283.738316409584,-150
22.9582463667914,40.6046162662018,281.635499485826,-150
22.9583517459651,40.6042431599703,276.224638525761,-150
22.9584571239668,40.6038700536184,265.729159619711,-150
22.9585625007967,40.6034969471462,250.985191992631,-150
22.9586678764546,40.6031238405538,235.544778683035,-150
22.9587732509407,40.6027507338411,224.245345054231,-150
22.9587873565078,40.60237026494,222.77904923741,-150
22.9587044062487,40.6019944003844,231.544616420632,-150
22.9586092681786,40.6016196993396,245.201424463782,-150
22.9585141311709,40.6012449981921,258.399189552182,-150
22.9584189630038,40.6008703016962,267.002245435229,-150
22.9583239090929,40.6004955884157,269.640402298873,-150
22.9581519255876,40.6001457425804,269.818941131242,-150
22.9578509708419,40.5998417977337,271.966507265737,-150
22.9574725165776,40.5995940323785,275.577135313237,-150
22.9572126985474,40.5992715984193,277.117867988557,-150
22.9571572209374,40.5988971802345,280.393490366655,-150
22.9573103380222,40.5985385220272,285.894039518641,-150
22.9576550338804,40.5982663990346,288.467519161698,-150
22.9581103204541,40.5981105576166,285.326694925142,-150
22.958517805057,40.5978950867059,283.218085301998,-150
22.9588748178464,40.5976288935396,282.255633980522,-150
22.9592087789345,40.5973445387334,281.035884001616,-150
22.9595427371927,40.5970601829476,279.981127487881,-150
22.9598257001175,40.5967510383178,279.779801237113,-150
22.9600230839893,40.596400293591,280.567416139023,-150
22.9602204657981,40.5960495485056,284.940226693704,-150
22.9603797174871,40.5956887579924,292.073827504626,-150
22.9605085841211,40.5953199625523,300.646159077038,-150
22.9606381769464,40.5949513169426,308.932264593433,-150
22.9607707250207,40.5945832806876,314.937951299199,-150
22.9609032716415,40.594215244257,317.772283062098,-150
22.9610579553199,40.5938538250607,318.069143425357,-150
22.9613517171299,40.593548676196,317.468566120102,-150
22.9617420208129,40.593309642392,315.862937684256,-150
22.9621323217161,40.5930706072593,313.314543895143,-150
22.9625556225393,40.592869861589,310.703575667088,-150
22.9630050249879,40.5927043798948,309.079351893658,-150
22.9634974638777,40.5926513175301,308.738105982843,-150
22.9639931736919,40.5927048399019,310.449081303477,-150
22.9644888842968,40.5927583601459,315.201066509412,-150
22.9649845956922,40.5928118782621,321.978995785296,-150
22.965480307878,40.5928653942506,329.293246077026,-150
22.9659760208543,40.5929189081111,335.814228987395,-150
22.9664717346209,40.5929724198439,340.778625095756,-150
22.9669674491778,40.5930259294489,344.042406109872,-150
22.9674631690696,40.5930794124221,345.873750639482,-150
22.9679589140285,40.5931327623688,346.673028501341,-150
22.9684546299228,40.5931862699648,346.76798941239,-150
22.9689502229812,40.593240437446,346.342831862259,-150
22.969445916699,40.5932940697467,345.482253860701,-150
22.969946,40.59331,344.255481150455,-150
