lon,lat,PGV,PGA
22.95951,40.56594,1.000000E+01,3.845625E-01
22.96189,40.56594,1.000000E+01,3.851028E-01
22.96427,40.56594,1.000000E+01,3.856198E-01
22.96664,40.56594,1.000000E+01,3.861087E-01
22.96902,40.56594,1.000000E+01,3.860930E-01
22.97140,40.56594,1.000000E+01,3.865208E-01
22.97378,40.56594,1.000000E+01,3.869150E-01
22.97615,40.56594,1.000000E+01,3.866783E-01
22.97853,40.56594,1.000000E+01,3.870035E-01
22.98091,40.56594,1.000000E+01,3.872959E-01
22.98328,40.56594,1.000000E+01,3.875553E-01
22.98566,40.56594,1.000000E+01,3.859310E-01
22.98804,40.56594,1.000000E+01,3.861339E-01
22.99041,40.56594,1.000000E+01,3.863137E-01
22.99279,40.56594,1.000000E+01,4.115754E-01
22.99517,40.56594,1.000000E+01,4.117340E-01
22.99755,40.56594,1.000000E+01,4.118836E-01
22.99992,40.56594,1.000000E+01,4.120254E-01
23.00230,40.56594,1.000000E+01,4.129186E-01
22.94287,40.56817,1.000000E+01,3.798615E-01
22.94525,40.56817,1.000000E+01,3.804678E-01
22.94763,40.56817,1.000000E+01,3.810778E-01
22.95000,40.56817,1.000000E+01,3.792456E-01
22.95238,40.56817,1.000000E+01,3.798440E-01
22.95476,40.56817,1.000000E+01,3.804304E-01
22.95714,40.56817,1.000000E+01,3.810033E-01
22.95951,40.56817,1.000000E+01,3.822984E-01
22.96189,40.56817,1.000000E+01,3.828379E-01
22.96427,40.56817,1.000000E+01,3.833544E-01
22.96664,40.56817,1.000000E+01,3.838441E-01
22.96902,40.56817,1.000000E+01,3.852720E-01
22.97140,40.56817,1.000000E+01,3.857066E-01
22.97378,40.56817,1.000000E+01,3.861086E-01
22.97615,40.56817,1.000000E+01,4.142281E-01
22.97853,40.56817,1.000000E+01,4.145977E-01
22.98091,40.56817,1.000000E+01,4.149317E-01
22.98328,40.56817,1.000000E+01,4.152296E-01
22.98566,40.56817,1.000000E+01,3.932300E-01
22.98804,40.56817,1.000000E+01,3.934497E-01
22.99041,40.56817,1.000000E+01,3.936455E-01
22.99279,40.56817,1.000000E+01,3.857791E-01
22.99517,40.56817,1.000000E+01,3.859403E-01
22.99755,40.56817,1.000000E+01,3.860933E-01
22.99992,40.56817,1.000000E+01,3.862411E-01
23.00230,40.56817,1.000000E+01,3.831516E-01
22.94287,40.57040,1.000000E+01,3.802333E-01
22.94525,40.57040,1.000000E+01,3.808464E-01
22.94763,40.57040,1.000000E+01,3.814628E-01
22.95000,40.57040,1.000000E+01,3.796329E-01
22.95238,40.57040,1.000000E+01,3.802369E-01
22.95476,40.57040,1.000000E+01,3.808283E-01
22.95714,40.57040,1.000000E+01,3.814068E-01
22.95951,40.57040,1.000000E+01,3.827086E-01
22.96189,40.57040,1.000000E+01,3.832542E-01
