lon,lat,vs30,xvf
22.9359822786954,40.6401256355689,320.749837575924,-150
22.9361837763253,40.6400205365829,320.449842197812,-150
22.9363852738483,40.6399154374038,319.281486671546,-150
22.936586771052,40.6398103373198,317.273483729168,-150
22.9367882681255,40.639705236965,314.512181702649,-150
22.9369897649029,40.6396001357831,311.128835949924,-150
22.9371912615269,40.6394950342527,307.286463136259,-150
22.937392757878,40.6393899319728,303.168452045396,-150
22.9375942540526,40.6392848292668,298.96953668216,-150
22.9377957499774,40.6391797258889,294.889015961109,-150
22.9379972457025,40.6390746220072,291.124937453409,-150
22.938198741201,40.6389695175314,287.867802776258,-150
22.9384002364766,40.6388644124741,285.292504106017,-150
22.9386017315488,40.6387593069004,283.548068875359,-150
22.9388032263749,40.6386542006674,282.745856582812,-150
22.9390047210207,40.6385490939957,282.947923186847,-150
22.9392062153973,40.6384439865872,284.157830442104,-150
22.9394077096168,40.6383388788175,286.316287661061,-150
22.9396092035438,40.6382337702333,289.303131409359,-150
22.939810697337,40.6381286613657,292.946214396268,-150
22.9400121908145,40.6380235516059,297.036020721186,-150
22.9402136841813,40.6379184416403,301.34405323915,-150
22.9404151772093,40.6378133307049,305.641839899817,-150
22.9406166701497,40.6377082196413,309.718001788216,-150
22.9408181627282,40.6376031075303,313.390876867587,-150
22.9410196552421,40.6374979953687,316.516063346164,-150
22.9412211473711,40.6373928820822,318.98879073284,-150
22.9414226394569,40.6372877688167,320.74293032675,-150
22.941624131138,40.6371826543605,321.748148498439,-150
22.9418255694845,40.6370773627487,322.002193597102,-150
22.9420262778527,40.6369696609771,321.467979595979,-150
22.9422269279627,40.6368617698079,320.276593435749,-150
22.9424263548571,40.6367499857244,318.396828810531,-150
22.9426257445203,40.6366380838097,316.08975163337,-150
22.9428254179697,40.6365270703047,313.571804921263,-150
22.9430251052892,40.6364161009391,311.020577485527,-150
22.9432261516339,40.6363095092045,308.842983165947,-150
22.9434272750559,40.6362031704689,307.095362500843,-150
22.9436283980716,40.6360968305588,305.961407232921,-150
22.9438295210394,40.6359904906598,305.589725112,-150
22.9440306436139,40.6358841496296,306.064852813749,-150
22.9442317661233,40.6357778085538,307.395380411949,-150
22.9444328882606,40.635671466417,309.510527924997,-150
