t,Xacceleration
8.5041700E+000,1.0254906E-001
8.5061700E+000,7.7494820E-002
8.5081700E+000,4.9636275E-002
8.5101700E+000,2.1943082E-002
8.5121700E+000,-2.5750203E-003
8.5141700E+000,-2.1413027E-002
8.5161700E+000,-3.3132230E-002
8.5181700E+000,-3.7563810E-002
8.5201700E+000,-3.5454580E-002
8.5221700E+000,-2.7870510E-002
8.5241700E+000,-1.5704211E-002
8.5261700E+000,3.3591113E-004
8.5281700E+000,1.9616844E-002
8.5301700E+000,4.1400874E-002
8.5321700E+000,6.4873384E-002
8.5341700E+000,8.9254363E-002
8.5361700E+000,1.1387377E-001
8.5381700E+000,1.3817212E-001
8.5401700E+000,1.6137232E-001
8.5421700E+000,1.8218869E-001
8.5441700E+000,1.9877760E-001
8.5461700E+000,2.1335557E-001
8.5481700E+000,2.3141656E-001
8.5501700E+000,2.4977023E-001
8.5521700E+000,2.6365396E-001
8.5541700E+000,2.7435180E-001
8.5561700E+000,2.8505751E-001
8.5581700E+000,2.9704083E-001
8.5601700E+000,3.1066795E-001
8.5621700E+000,3.2616559E-001
8.5641700E+000,3.4342549E-001
8.5661700E+000,3.6232333E-001
8.5681700E+000,3.8282399E-001
8.5701700E+000,4.0503983E-001
8.5721700E+000,4.2907894E-001
8.5741700E+000,4.5499064E-001
8.5761700E+000,4.8261977E-001
8.5781700E+000,5.1154512E-001
8.5801700E+000,5.4105287E-001
8.5821700E+000,5.7022685E-001
8.5841700E+000,5.9816694E-001
8.5861700E+000,6.2397146E-001
8.5881700E+000,6.4715986E-001
8.5901700E+000,6.6735310E-001
8.5921700E+000,6.8448806E-001
8.5941700E+000,6.9865107E-001
8.5961700E+000,7.1006988E-001
8.5981700E+000,7.1895524E-001
8.6001700E+000,7.2561611E-001
8.6021700E+000,7.3027931E-001
8.6041700E+000,7.3311532E-001
8.6061700E+000,7.3425850E-001
8.6081700E+000,7.3389865E-001
8.6101700E+000,7.3224296E-001
8.6121700E+000,7.2958435E-001
8.6141700E+000,7.2610215E-001
8.6161700E+000,7.2186447E-001
8.6181700E+000,7.1697785E-001
8.6201700E+000,7.1142629E-001
8.6221700E+000,7.0502418E-001
8.6241700E+000,6.9737885E-001
8.6261700E+000,6.8751558E-001
8.6281700E+000,6.7440757E-001
8.6301700E+000,6.5659598E-001
8.6321700E+000,6.3194950E-001
8.6341700E+000,5.9669764E-001
8.6361700E+000,5.4434870E-001
8.6381700E+000,4.6570695E-001
8.6401700E+000,3.5245213E-001
8.6421700E+000,2.0305786E-001
8.6441700E+000,2.8564603E-002
8.6461700E+000,-1.4958272E-001
8.6481700E+000,-3.0831167E-001
8.6501700E+000,-4.3222670E-001
8.6521700E+000,-5.1753477E-001
8.6541700E+000,-5.6918252E-001
8.6561700E+000,-5.9555942E-001
8.6581700E+000,-6.0489306E-001
8.6601700E+000,-6.0233195E-001
8.6621700E+000,-5.9167580E-001
8.6641700E+000,-5.7590702E-001
8.6661700E+000,-5.5654706E-001
8.6681700E+000,-5.3422711E-001
8.6701700E+000,-5.0931211E-001
8.6721700E+000,-4.8251988E-001
8.6741700E+000,-4.5491156E-001
8.6761700E+000,-4.2726043E-001
8.6781700E+000,-4.0014330E-001
8.6801700E+000,-3.7434501E-001
8.6821700E+000,-3.5075234E-001
8.6841700E+000,-3.3017439E-001
8.6861700E+000,-3.1335953E-001
8.6881700E+000,-3.0092982E-001
8.6901700E+000,-2.9331527E-001
8.6921700E+000,-2.9076526E-001
8.6941700E+000,-2.9357174E-001
8.6961700E+000,-3.0184783E-001
8.6981700E+000,-3.1577406E-001
8.7001700E+000,-3.3527564E-001
8.7021700E+000,-3.5991146E-001
8.7041700E+000,-3.8872494E-001
8.7061700E+000,-4.2038713E-001
8.7081700E+000,-4.5319148E-001
8.7101700E+000,-4.8528083E-001
8.7121700E+000,-5.1500642E-001
8.7141700E+000,-5.4132064E-001
8.7161700E+000,-5.6381848E-001
8.7181700E+000,-5.8237119E-001
8.7201700E+000,-5.9686463E-001
8.7221700E+000,-6.0639060E-001
8.7241700E+000,-6.0908513E-001
8.7261700E+000,-6.1136607E-001
8.7281700E+000,-6.2174707E-001
8.7301700E+000,-6.4139860E-001
8.7321700E+000,-6.6204089E-001
8.7341700E+000,-6.7625293E-001
8.7361700E+000,-6.8478005E-001
8.7381700E+000,-6.9083581E-001
8.7401700E+000,-6.9511021E-001
8.7421700E+000,-6.9683969E-001
8.7441700E+000,-6.9530326E-001
8.7461700E+000,-6.8956100E-001
8.7481700E+000,-6.7843449E-001
8.7501700E+000,-6.6027578E-001
8.7521700E+000,-6.3196916E-001
8.7541700E+000,-5.8881330E-001
8.7561700E+000,-5.2549331E-001
8.7581700E+000,-4.3812139E-001
8.7601700E+000,-3.2755675E-001
8.7621700E+000,-2.0180575E-001
8.7641700E+000,-7.3898196E-002
8.7661700E+000,4.4376001E-002
8.7681700E+000,1.4682039E-001
8.7701700E+000,2.3240287E-001
8.7721700E+000,3.0217903E-001
8.7741700E+000,3.5752101E-001
8.7761700E+000,4.0007193E-001
8.7781700E+000,4.3200665E-001
8.7801700E+000,4.5584535E-001
8.7821700E+000,4.7401934E-001
8.7841700E+000,4.8844420E-001
8.7861700E+000,5.0032555E-001
8.7881700E+000,5.1033924E-001
8.7901700E+000,5.1888367E-001
8.7921700E+000,5.2615305E-001
8.7941700E+000,5.3212812E-001
8.7961700E+000,5.3668031E-001
8.7981700E+000,5.3970220E-001
8.8001700E+000,5.4116038E-001
8.8021700E+000,5.4111658E-001
8.8041700E+000,5.3974827E-001
8.8061700E+000,5.3736335E-001
8.8081700E+000,5.3440978E-001
8.8101700E+000,5.3147947E-001
8.8121700E+000,5.2926507E-001
8.8141700E+000,5.2847780E-001
8.8161700E+000,5.2968316E-001
8.8181700E+000,5.3319336E-001
8.8201700E+000,5.3896735E-001
8.8221700E+000,5.4661012E-001
8.8241700E+000,5.5539902E-001
8.8261700E+000,5.6441050E-001
8.8281700E+000,5.7270851E-001
8.8301700E+000,5.7950934E-001
8.8321700E+000,5.8428316E-001
8.8341700E+000,5.8673585E-001
8.8361700E+000,5.8681027E-001
8.8381700E+000,5.8465630E-001
8.8401700E+000,5.8051437E-001
8.8421700E+000,5.7449764E-001
8.8441700E+000,5.6657698E-001
8.8461700E+000,5.5653335E-001
8.8481700E+000,5.4436442E-001
8.8501700E+000,5.3034162E-001
8.8521700E+000,5.1482377E-001
8.8541700E+000,4.9801005E-001
8.8561700E+000,4.8003313E-001
8.8581700E+000,4.6116083E-001
8.8601700E+000,4.4179962E-001
8.8621700E+000,4.2241272E-001
8.8641700E+000,4.0348235E-001
8.8661700E+000,3.8552356E-001
8.8681700E+000,3.6907719E-001
8.8701700E+000,3.5466914E-001
8.8721700E+000,3.4275322E-001
8.8741700E+000,3.3362188E-001
8.8761700E+000,3.2731219E-001
8.8781700E+000,3.2354408E-001
8.8801700E+000,3.2176860E-001
8.8821700E+000,3.2137471E-001
8.8841700E+000,3.2187312E-001
8.8861700E+000,3.2298289E-001
8.8881700E+000,3.2442029E-001
8.8901700E+000,3.2550497E-001
8.8921700E+000,3.2491749E-001
8.8941700E+000,3.2082748E-001
8.8961700E+000,3.1133142E-001
8.8981700E+000,2.9498075E-001
8.9001700E+000,2.7116456E-001
8.9021700E+000,2.4066394E-001
8.9041700E+000,2.0592236E-001
8.9061700E+000,1.7139533E-001
8.9081700E+000,1.4319501E-001
8.9101700E+000,1.2790977E-001
8.9121700E+000,1.3060367E-001
8.9141700E+000,1.5279647E-001
8.9161700E+000,1.9126494E-001
8.9181700E+000,2.3868377E-001
8.9201700E+000,2.8617638E-001
8.9221700E+000,3.2631624E-001
8.9241700E+000,3.5556553E-001
8.9261700E+000,3.7506935E-001
8.9281700E+000,3.8885227E-001
8.9301700E+000,4.0086868E-001
8.9321700E+000,4.1322915E-001
8.9341700E+000,4.2568155E-001
8.9361700E+000,4.3675938E-001
8.9381700E+000,4.4439742E-001
8.9401700E+000,4.4658322E-001
8.9421700E+000,4.4180104E-001
8.9441700E+000,4.2889553E-001
8.9461700E+000,4.0725411E-001
8.9481700E+000,3.7697797E-001
8.9501700E+000,3.3868873E-001
8.9521700E+000,2.9380309E-001
8.9541700E+000,2.4403785E-001
8.9561700E+000,1.9136449E-001
8.9581700E+000,1.3725591E-001
8.9601700E+000,8.3052568E-002
8.9621700E+000,3.0333037E-002
8.9641700E+000,-1.9834848E-002
8.9661700E+000,-6.6156360E-002
8.9681700E+000,-1.0837454E-001
8.9701700E+000,-1.4749088E-001
8.9721700E+000,-1.8426455E-001
8.9741700E+000,-2.1813079E-001
8.9761700E+000,-2.4776372E-001
8.9781700E+000,-2.7295503E-001
8.9801700E+000,-2.9486863E-001
8.9821700E+000,-3.1466718E-001
8.9841700E+000,-3.3282392E-001
8.9861700E+000,-3.4932261E-001
8.9881700E+000,-3.6392088E-001
8.9901700E+000,-3.7625038E-001
8.9921700E+000,-3.8597419E-001
8.9941700E+000,-3.9296841E-001
8.9961700E+000,-3.9741000E-001
8.9981700E+000,-3.9973892E-001
9.0001700E+000,-4.0052736E-001
9.0021700E+000,-4.0035237E-001
9.0041700E+000,-3.9972779E-001
9.0061700E+000,-3.9906308E-001
9.0081700E+000,-3.9862222E-001
9.0101700E+000,-3.9859557E-001
9.0121700E+000,-3.9904734E-001
9.0141700E+000,-3.9992309E-001
9.0161700E+000,-4.0106063E-001
9.0181700E+000,-4.0222421E-001
9.0201700E+000,-4.0310896E-001
9.0221700E+000,-4.0335473E-001
9.0241700E+000,-4.0258151E-001
9.0261700E+000,-4.0021159E-001
9.0281700E+000,-3.9558678E-001
9.0301700E+000,-3.8821030E-001
9.0321700E+000,-3.7762853E-001
9.0341700E+000,-3.6333714E-001
9.0361700E+000,-3.4488179E-001
9.0381700E+000,-3.2195472E-001
9.0401700E+000,-2.9447769E-001
9.0421700E+000,-2.6272995E-001
9.0441700E+000,-2.2744633E-001
9.0461700E+000,-1.8977689E-001
9.0481700E+000,-1.5108553E-001
9.0501700E+000,-1.1270004E-001
9.0521700E+000,-7.5729393E-002
9.0541700E+000,-4.0968770E-002
9.0561700E+000,-8.8722852E-003
9.0581700E+000,2.0412583E-002
9.0601700E+000,4.6971600E-002
9.0621700E+000,7.1021467E-002
9.0641700E+000,9.2860378E-002
9.0661700E+000,1.1286237E-001
9.0681700E+000,1.3147637E-001
9.0701700E+000,1.4916912E-001
9.0721700E+000,1.6633517E-001
9.0741700E+000,1.8321639E-001
9.0761700E+000,1.9985149E-001
9.0781700E+000,2.1614857E-001
9.0801700E+000,2.3199836E-001
9.0821700E+000,2.4744183E-001
9.0841700E+000,2.6270923E-001
9.0861700E+000,2.7822201E-001
9.0881700E+000,2.9449472E-001
9.0901700E+000,3.1199194E-001
9.0921700E+000,3.3101229E-001
9.0941700E+000,3.5158892E-001
9.0961700E+000,3.7346619E-001
9.0981700E+000,3.9615308E-001
9.1001700E+000,4.1906300E-001
9.1021700E+000,4.4164606E-001
9.1041700E+000,4.6343182E-001
9.1061700E+000,4.8404622E-001
9.1081700E+000,5.0326253E-001
9.1101700E+000,5.2100817E-001
9.1121700E+000,5.3730236E-001
9.1141700E+000,5.5210415E-001
9.1161700E+000,5.6537682E-001
9.1181700E+000,5.7709568E-001
9.1201700E+000,5.8731452E-001
9.1221700E+000,5.9617656E-001
9.1241700E+000,6.0376667E-001
9.1261700E+000,6.1013403E-001
9.1281700E+000,6.1523305E-001
9.1301700E+000,6.1893623E-001
9.1321700E+000,6.2116162E-001
9.1341700E+000,6.2189829E-001
9.1361700E+000,6.2119495E-001
9.1381700E+000,6.1916349E-001
9.1401700E+000,6.1593669E-001
9.1421700E+000,6.1161584E-001
9.1441700E+000,6.0627134E-001
9.1461700E+000,5.9999280E-001
9.1481700E+000,5.9293293E-001
9.1501700E+000,5.8530721E-001
9.1521700E+000,5.7731663E-001
9.1541700E+000,5.6901315E-001
9.1561700E+000,5.6021275E-001
9.1581700E+000,5.5049421E-001
9.1601700E+000,5.3922189E-001
9.1621700E+000,5.2552879E-001
9.1641700E+000,5.0822065E-001
9.1661700E+000,4.8569087E-001
9.1681700E+000,4.5602053E-001
9.1701700E+000,4.1740749E-001
9.1721700E+000,3.6890637E-001
9.1741700E+000,3.1112173E-001
9.1761700E+000,2.4660894E-001
9.1781700E+000,1.7957407E-001
9.1801700E+000,1.1483085E-001
9.1821700E+000,5.6416488E-002
9.1841700E+000,6.5728130E-003
9.1861700E+000,-3.4453471E-002
9.1881700E+000,-6.7874495E-002
9.1901700E+000,-9.5540833E-002
9.1921700E+000,-1.1924720E-001
9.1941700E+000,-1.4033602E-001
9.1961700E+000,-1.5958074E-001
9.1981700E+000,-1.7724965E-001
9.2001700E+000,-1.9326752E-001
9.2021700E+000,-2.0738749E-001
9.2041700E+000,-2.1939214E-001
9.2061700E+000,-2.2918519E-001
9.2081700E+000,-2.3688098E-001
9.2101700E+000,-2.4282254E-001
9.2121700E+000,-2.4754495E-001
9.2141700E+000,-2.5169753E-001
9.2161700E+000,-2.5594615E-001
9.2181700E+000,-2.6088585E-001
9.2201700E+000,-2.6698307E-001
9.2221700E+000,-2.7455647E-001
9.2241700E+000,-2.8377965E-001
9.2261700E+000,-2.9470760E-001
9.2281700E+000,-3.0729682E-001
9.2301700E+000,-3.2142031E-001
9.2321700E+000,-3.3687609E-001
9.2341700E+000,-3.5339080E-001
9.2361700E+000,-3.7062606E-001
9.2381700E+000,-3.8818885E-001
9.2401700E+000,-4.0566103E-001
9.2421700E+000,-4.2263767E-001
9.2441700E+000,-4.3876646E-001
9.2461700E+000,-4.5378333E-001
9.2481700E+000,-4.6754072E-001
9.2501700E+000,-4.7997336E-001
9.2521700E+000,-4.9107737E-001
9.2541700E+000,-5.0085950E-001
9.2561700E+000,-5.0931267E-001
9.2581700E+000,-5.1642020E-001
9.2601700E+000,-5.2216651E-001
9.2621700E+000,-5.2655035E-001
9.2641700E+000,-5.2958634E-001
9.2661700E+000,-5.3129942E-001
9.2681700E+000,-5.3171852E-001
9.2701700E+000,-5.3086139E-001
9.2721700E+000,-5.2871737E-001
9.2741700E+000,-5.2523356E-001
9.2761700E+000,-5.2027852E-001
9.2781700E+000,-5.1361546E-001
9.2801700E+000,-5.0493643E-001
9.2821700E+000,-4.9396044E-001
9.2841700E+000,-4.8054881E-001
9.2861700E+000,-4.6479390E-001
9.2881700E+000,-4.4708017E-001
9.2901700E+000,-4.2810603E-001
9.2921700E+000,-4.0885675E-001
9.2941700E+000,-3.9055536E-001
9.2961700E+000,-3.7461252E-001
9.2981700E+000,-3.6255844E-001
9.3001700E+000,-3.5584002E-001
9.3021700E+000,-3.5540004E-001
9.3041700E+000,-3.6116079E-001
9.3061700E+000,-3.7170677E-001
9.3081700E+000,-3.8440891E-001
9.3101700E+000,-3.9604658E-001
9.3121700E+000,-4.0367189E-001
9.3141700E+000,-4.0538601E-001
9.3161700E+000,-4.0071108E-001
9.3181700E+000,-3.9043716E-001
9.3201700E+000,-3.7608051E-001
9.3221700E+000,-3.5925245E-001
9.3241700E+000,-3.4131685E-001
9.3261700E+000,-3.2335905E-001
9.3281700E+000,-3.0581663E-001
9.3301700E+000,-2.8935866E-001
9.3321700E+000,-2.7509178E-001
9.3341700E+000,-2.6374916E-001
9.3361700E+000,-2.5567445E-001
9.3381700E+000,-2.5098869E-001
9.3401700E+000,-2.4952480E-001
9.3421700E+000,-2.5088013E-001
9.3441700E+000,-2.5454305E-001
9.3461700E+000,-2.5996286E-001
9.3481700E+000,-2.6662812E-001
9.3501700E+000,-2.7410647E-001
9.3521700E+000,-2.8204782E-001
9.3541700E+000,-2.9016408E-001
9.3561700E+000,-2.9820721E-001
9.3581700E+000,-3.0593387E-001
9.3601700E+000,-3.1310089E-001
9.3621700E+000,-3.1939835E-001
9.3641700E+000,-3.2443073E-001
9.3661700E+000,-3.2770010E-001
9.3681700E+000,-3.2863362E-001
9.3701700E+000,-3.2663741E-001
9.3721700E+000,-3.2115533E-001
9.3741700E+000,-3.1172047E-001
9.3761700E+000,-2.9797753E-001
9.3781700E+000,-2.7971151E-001
9.3801700E+000,-2.5691417E-001
9.3821700E+000,-2.2989572E-001
9.3841700E+000,-1.9957398E-001
9.3861700E+000,-1.6713280E-001
9.3881700E+000,-1.3362038E-001
9.3901700E+000,-9.9350498E-002
9.3921700E+000,-6.4883193E-002
9.3941700E+000,-3.2189178E-002
9.3961700E+000,-3.0079864E-003
9.3981700E+000,2.2409549E-002
9.4001700E+000,4.4406723E-002
9.4021700E+000,6.3136158E-002
9.4041700E+000,7.8723789E-002
9.4061700E+000,9.1370604E-002
9.4081700E+000,1.0127526E-001
9.4101700E+000,1.0865598E-001
9.4121700E+000,1.1376800E-001
9.4141700E+000,1.1686048E-001
9.4161700E+000,1.1819597E-001
9.4181700E+000,1.1803316E-001
9.4201700E+000,1.1661256E-001
9.4221700E+000,1.1419457E-001
9.4241700E+000,1.1104092E-001
9.4261700E+000,1.0738279E-001
9.4281700E+000,1.0339964E-001
9.4301700E+000,9.9245579E-002
9.4321700E+000,9.5071664E-002
9.4341700E+000,9.1020940E-002
9.4361700E+000,8.7217152E-002
9.4381700E+000,8.3755289E-002
9.4401700E+000,8.0693037E-002
9.4421700E+000,7.8045205E-002
9.4441700E+000,7.5784608E-002
9.4461700E+000,7.3848226E-002
9.4481700E+000,7.2137765E-002
9.4501700E+000,7.0513354E-002
9.4521700E+000,6.8789803E-002
9.4541700E+000,6.6744306E-002
9.4561700E+000,6.4139422E-002
9.4581700E+000,6.0753121E-002
9.4601700E+000,5.6402160E-002
9.4621700E+000,5.0956596E-002
9.4641700E+000,4.4350517E-002
9.4661700E+000,3.6585433E-002
9.4681700E+000,2.7720802E-002
9.4701700E+000,1.7861136E-002
9.4721700E+000,7.1517437E-003
9.4741700E+000,-4.2189328E-003
9.4761700E+000,-1.6026184E-002
9.4781700E+000,-2.8033418E-002
9.4801700E+000,-4.0027317E-002
9.4821700E+000,-5.1849299E-002
9.4841700E+000,-6.3408848E-002
9.4861700E+000,-7.4679146E-002
9.4881700E+000,-8.5674018E-002
9.4901700E+000,-9.6422309E-002
9.4921700E+000,-1.0694262E-001
9.4941700E+000,-1.1724267E-001
9.4961700E+000,-1.2730090E-001
9.4981700E+000,-1.3707854E-001
9.5001700E+000,-1.4654589E-001
9.5021700E+000,-1.5566416E-001
9.5041700E+000,-1.6436942E-001
9.5061700E+000,-1.7257322E-001
9.5081700E+000,-1.8023689E-001
9.5101700E+000,-1.8733841E-001
9.5121700E+000,-1.9388311E-001
9.5141700E+000,-1.9986643E-001
9.5161700E+000,-2.0524086E-001
9.5181700E+000,-2.0994658E-001
9.5201700E+000,-2.1394785E-001
9.5221700E+000,-2.1721246E-001
9.5241700E+000,-2.1968341E-001
9.5261700E+000,-2.2127678E-001
9.5281700E+000,-2.2190983E-001
9.5301700E+000,-2.2148033E-001
9.5321700E+000,-2.1986437E-001
9.5341700E+000,-2.1691232E-001
9.5361700E+000,-2.1245048E-001
9.5381700E+000,-2.0630138E-001
9.5401700E+000,-1.9833185E-001
9.5421700E+000,-1.8852914E-001
9.5441700E+000,-1.7709449E-001
9.5461700E+000,-1.6453934E-001
9.5481700E+000,-1.5175522E-001
9.5501700E+000,-1.4003081E-001
9.5521700E+000,-1.3099559E-001
9.5541700E+000,-1.2647068E-001
9.5561700E+000,-1.2822263E-001
9.5581700E+000,-1.3765735E-001
9.5601700E+000,-1.5546740E-001
9.5621700E+000,-1.8137728E-001
9.5641700E+000,-2.1402044E-001
9.5661700E+000,-2.5109144E-001
9.5681700E+000,-2.8951724E-001
9.5701700E+000,-3.2608231E-001
9.5721700E+000,-3.5887509E-001
9.5741700E+000,-3.8690127E-001
9.5761700E+000,-4.1114960E-001
9.5781700E+000,-4.3261292E-001
9.5801700E+000,-4.5061605E-001
9.5821700E+000,-4.6455556E-001
9.5841700E+000,-4.7531042E-001
9.5861700E+000,-4.8401380E-001
9.5881700E+000,-4.9095254E-001
9.5901700E+000,-4.9590330E-001
9.5921700E+000,-4.9847036E-001
9.5941700E+000,-4.9806928E-001
9.5961700E+000,-4.9389995E-001
9.5981700E+000,-4.8496961E-001
9.6001700E+000,-4.7013738E-001
9.6021700E+000,-4.4815260E-001
9.6041700E+000,-4.1774637E-001
9.6061700E+000,-3.7762886E-001
9.6081700E+000,-3.2666869E-001
9.6101700E+000,-2.6452624E-001
9.6121700E+000,-1.9282270E-001
9.6141700E+000,-1.1600832E-001
9.6161700E+000,-4.0486907E-002
9.6181700E+000,2.7901927E-002
9.6201700E+000,8.6069448E-002
9.6221700E+000,1.3381875E-001
9.6241700E+000,1.7252144E-001
9.6261700E+000,2.0406737E-001
9.6281700E+000,2.3034686E-001
9.6301700E+000,2.5311678E-001
9.6321700E+000,2.7375249E-001
9.6341700E+000,2.9308205E-001
9.6361700E+000,3.1141000E-001
9.6381700E+000,3.2860500E-001
9.6401700E+000,3.4431649E-001
9.6421700E+000,3.5816188E-001
9.6441700E+000,3.6986844E-001
9.6461700E+000,3.7937841E-001
9.6481700E+000,3.8676801E-001
9.6501700E+000,3.9223102E-001
9.6521700E+000,3.9598017E-001
9.6541700E+000,3.9819347E-001
9.6561700E+000,3.9902014E-001
9.6581700E+000,3.9866028E-001
9.6601700E+000,3.9737839E-001
9.6621700E+000,3.9544288E-001
9.6641700E+000,3.9295629E-001
9.6661700E+000,3.8977240E-001
9.6681700E+000,3.8554906E-001
9.6701700E+000,3.7984038E-001
9.6721700E+000,3.7222034E-001
9.6741700E+000,3.6254791E-001
9.6761700E+000,3.5137055E-001
9.6781700E+000,3.4022831E-001
9.6801700E+000,3.3152351E-001
9.6821700E+000,3.2778593E-001
9.6841700E+000,3.3054214E-001
9.6861700E+000,3.3940923E-001
9.6881700E+000,3.5202445E-001
9.6901700E+000,3.6498805E-001
9.6921700E+000,3.7532745E-001
9.6941700E+000,3.8162725E-001
9.6961700E+000,3.8423426E-001
9.6981700E+000,3.8458692E-001
9.7001700E+000,3.8424583E-001
9.7021700E+000,3.8424234E-001
9.7041700E+000,3.8496618E-001
9.7061700E+000,3.8640549E-001
9.7081700E+000,3.8840031E-001
9.7101700E+000,3.9073237E-001
9.7121700E+000,3.9314082E-001
9.7141700E+000,3.9531360E-001
9.7161700E+000,3.9682993E-001
9.7181700E+000,3.9759450E-001
9.7201700E+000,3.9837327E-001
9.7221700E+000,3.9989831E-001
9.7241700E+000,4.0151106E-001
9.7261700E+000,4.0163714E-001
9.7281700E+000,3.9967693E-001
9.7301700E+000,3.9583626E-001
9.7321700E+000,3.8998747E-001
9.7341700E+000,3.8180698E-001
9.7361700E+000,3.7121688E-001
9.7381700E+000,3.5842940E-001
9.7401700E+000,3.4378050E-001
9.7421700E+000,3.2766975E-001
9.7441700E+000,3.1048781E-001
9.7461700E+000,2.9251571E-001
9.7481700E+000,2.7390021E-001
9.7501700E+000,2.5476415E-001
9.7521700E+000,2.3531827E-001
9.7541700E+000,2.1586890E-001
9.7561700E+000,1.9677998E-001
9.7581700E+000,1.7846397E-001
9.7601700E+000,1.6134015E-001
9.7621700E+000,1.4581057E-001
9.7641700E+000,1.3221683E-001
9.7661700E+000,1.2079980E-001
9.7681700E+000,1.1166796E-001
9.7701700E+000,1.0477603E-001
9.7721700E+000,9.9915477E-002
9.7741700E+000,9.6715448E-002
9.7761700E+000,9.4652695E-002
9.7781700E+000,9.3069468E-002
9.7801700E+000,9.1200601E-002
9.7821700E+000,8.8214975E-002
9.7841700E+000,8.3278171E-002
9.7861700E+000,7.5634398E-002
9.7881700E+000,6.4692478E-002
9.7901700E+000,5.0092884E-002
9.7921700E+000,3.1741852E-002
9.7941700E+000,9.8219546E-003
9.7961700E+000,-1.5201687E-002
9.7981700E+000,-4.2572928E-002
9.8001700E+000,-7.1253257E-002
9.8021700E+000,-9.9981009E-002
9.8041700E+000,-1.2740098E-001
9.8061700E+000,-1.5224759E-001
9.8081700E+000,-1.7353157E-001
9.8101700E+000,-1.9066561E-001
9.8121700E+000,-2.0348684E-001
9.8141700E+000,-2.1217864E-001
9.8161700E+000,-2.1712919E-001
9.8181700E+000,-2.1878604E-001
9.8201700E+000,-2.1755389E-001
9.8221700E+000,-2.1374405E-001
9.8241700E+000,-2.0761002E-001
9.8261700E+000,-1.9938601E-001
9.8281700E+000,-1.8930268E-001
9.8301700E+000,-1.7763310E-001
9.8321700E+000,-1.6461818E-001
9.8341700E+000,-1.5054394E-001
9.8361700E+000,-1.3569140E-001
9.8381700E+000,-1.2035703E-001
9.8401700E+000,-1.0484916E-001
9.8421700E+000,-8.9484862E-002
9.8441700E+000,-7.4582332E-002
9.8461700E+000,-6.0447087E-002
9.8481700E+000,-4.7360803E-002
9.8501700E+000,-3.5555086E-002
9.8521700E+000,-2.5198693E-002
9.8541700E+000,-1.6378305E-002
9.8561700E+000,-9.0959027E-003
9.8581700E+000,-3.2803443E-003
9.8601700E+000,1.1975676E-003
9.8621700E+000,4.5194456E-003
9.8641700E+000,6.9131584E-003
9.8661700E+000,8.6333500E-003
9.8681700E+000,9.9340886E-003
9.8701700E+000,1.1048359E-002
9.8721700E+000,1.2180889E-002
9.8741700E+000,1.3511851E-002
9.8761700E+000,1.5206192E-002
9.8781700E+000,1.7422918E-002
9.8801700E+000,2.0319315E-002
9.8821700E+000,2.4049026E-002
9.8841700E+000,2.8755572E-002
9.8861700E+000,3.4562987E-002
9.8881700E+000,4.1564530E-002
9.8901700E+000,4.9809876E-002
9.8921700E+000,5.9291012E-002
9.8941700E+000,6.9928357E-002
9.8961700E+000,8.1561670E-002
9.8981700E+000,9.3952900E-002
9.9001700E+000,1.0680648E-001
9.9021700E+000,1.1980525E-001
9.9041700E+000,1.3265162E-001
9.9061700E+000,1.4510045E-001
9.9081700E+000,1.5697571E-001
9.9101700E+000,1.6817309E-001
9.9121700E+000,1.7865208E-001
9.9141700E+000,1.8842317E-001
9.9161700E+000,1.9753212E-001
9.9181700E+000,2.0604248E-001
9.9201700E+000,2.1402076E-001
9.9221700E+000,2.2152820E-001
9.9241700E+000,2.2862297E-001
9.9261700E+000,2.3537241E-001
9.9281700E+000,2.4187032E-001
9.9301700E+000,2.4825389E-001
9.9321700E+000,2.5471387E-001
9.9341700E+000,2.6149226E-001
9.9361700E+000,2.6885780E-001
9.9381700E+000,2.7708617E-001
9.9401700E+000,2.8638021E-001
9.9421700E+000,2.9681172E-001
9.9441700E+000,3.0829445E-001
9.9461700E+000,3.2054087E-001
9.9481700E+000,3.3309196E-001
9.9501700E+000,3.4537889E-001
9.9521700E+000,3.5682361E-001
9.9541700E+000,3.6691556E-001
9.9561700E+000,3.7532540E-001
9.9581700E+000,3.8192174E-001
9.9601700E+000,3.8676285E-001
9.9621700E+000,3.9006123E-001
9.9641700E+000,3.9210275E-001
9.9661700E+000,3.9317256E-001
9.9681700E+000,3.9353826E-001
9.9701700E+000,3.9337381E-001
9.9721700E+000,3.9277856E-001
9.9741700E+000,3.9184255E-001
9.9761700E+000,3.9064744E-001
9.9781700E+000,3.8931094E-001
9.9801700E+000,3.8801216E-001
9.9821700E+000,3.8696729E-001
9.9841700E+000,3.8640342E-001
9.9861700E+000,3.8655581E-001
9.9881700E+000,3.8761928E-001
9.9901700E+000,3.8966463E-001
9.9921700E+000,3.9261198E-001
9.9941700E+000,3.9623617E-001
9.9961700E+000,4.0026806E-001
9.9981700E+000,4.0499306E-001
1.0000170E+001,4.1057577E-001
1.0002170E+001,4.1656193E-001
1.0004170E+001,4.2252460E-001
1.0006170E+001,4.2813759E-001
1.0008170E+001,4.3303863E-001
1.0010170E+001,4.3691189E-001
1.0012170E+001,4.3947434E-001
1.0014170E+001,4.4040437E-001
1.0016170E+001,4.3921103E-001
1.0018170E+001,4.3511438E-001
1.0020170E+001,4.2681933E-001
