KP,Surface
1391.98708296146,10.6654356966244
1395.4440957159554,10.70387659540037
1398.9021585866863,10.742618220387012
1402.3603389261966,10.781393485403067
1405.8194795590557,10.82030984220777
1409.2787419600618,10.859244089884836
1412.7387507273838,10.898187166437404
1416.1989507978456,10.937132505942584
1419.6596825100628,10.975979856596556
1423.120636586543,11.014786222473624
1426.5819729623531,11.053373370803069
1430.0434772865103,11.0918642144265
1433.50527469693,11.129822009831297
1436.9671730672228,11.167439680871862
1440.4292244394637,11.204271885846545
1443.8914564153831,11.240106046123408
1447.3538878989846,11.27519713444432
1450.8166099908208,11.310737179551158
1454.2796638719642,11.350008725995393
1457.7432006819677,11.395586128238186
1461.2073525365429,11.445376348555834
1464.6722496055081,11.497308027877674
1468.1378235983789,11.550108424271544
1471.6040659128043,11.603272858081022
1475.0709619841257,11.656416010623978
1478.538491427605,11.709166292859937
1482.0066216057228,11.76086328825555
1485.4753051365465,11.81013577647412
1488.9445679864136,11.853571031667679
1492.414538774345,11.889405075047453
1495.8853732525959,11.921053485684098
1499.3572447919498,11.951449895886586
1502.8297151438503,11.98150150518579
1506.3038014595954,12.0111876260823
1509.7778877753408,12.040873746978813
1513.2549353694094,12.07061099214453
1516.7321441257882,12.10035101965774
1520.2093528821667,12.130091047170954
1523.691008749281,12.160089213278916
1527.1729068895402,12.190101442461248
1530.6548050297984,12.220113671643574
1534.13699479669,12.250140537043778
1537.6252951685733,12.280474082753301
1541.1135955404568,12.310807628462822
1544.6018959123403,12.341141174172344
1548.0901962842238,12.371474719881867
1551.5795873347465,12.401845125274848
1555.0745345216706,12.432403301310464
1558.5694817085948,12.46296147734608
1562.064428895519,12.4935196533817
1565.5593760824431,12.524077829417314
1569.0543232693674,12.554636005452931
1572.5522054535686,12.585260121294972
1576.0529948964886,12.61594955374861
1579.553784339409,12.646638986202252
1583.05457378233,12.677328418655895
1586.5553632252506,12.708017851109535
1590.0561526681709,12.738707283563173
1593.5583955133911,12.76942236716977
1597.0636617419736,12.800190810585342
1600.5689279705557,12.83095925400091
1604.0741941991382,12.861727697416478
1607.5794604277207,12.892496140832048
1611.0847266563032,12.923264584247617
1614.5899928848855,12.954033027663186
1618.0977301261285,12.984823161075541
1621.6057653424173,13.01561591004624
1625.1138005587059,13.046408659016938
1628.6218357749945,13.077201407987637
1632.129870991283,13.107994156958334
1635.6379062075716,13.138786905929033
1639.1463790470457,13.169564977719087
1642.6553549818693,13.200326176496977
1646.164330916693,13.231087375274868
1649.6733068515168,13.261848574052761
1653.1822827863407,13.292609772830652
1656.6912587211643,13.323370971608544
1660.1999979645586,13.35410475136672
1663.7081898746897,13.384775126456566
1667.2163817848204,13.415445501546412
1670.724573694951,13.446115876636254
1674.2327656050818,13.4767862517261
1677.7409575152128,13.507456626815948
1681.2477052554125,13.538008814962579
1684.753714160815,13.568500538876892
1688.2597230662177,13.598992262791208
1691.7657319716207,13.629483986705527
1695.2717408770231,13.65997571061984
1698.7755704572955,13.690177872222836
1702.2788712750475,13.720309778270298
1705.7821720927993,13.750441684317758
1709.285472910551,13.78057359036522
1712.7871668674375,13.80997521836531
1716.2887226874122,13.839314066596428
1719.7902785073875,13.868652914827546
1723.291057742294,13.896557701947625
1726.7917571669022,13.924315109405608
1730.2922754948142,13.950435376878882
1733.7926654049304,13.975394729138989
1737.2930562304634,13.99698481921886
1740.7935005120744,14.016019768765476
1744.2940660832357,14.031428584355595
1747.7949443595041,14.04253922347611
1751.2961775750662,14.05229150655509
1754.797694038238,14.061326796012438
1758.2999737490813,14.07026804586689
1761.8024658926895,14.0792398985923
1765.3056501027506,14.088311449781902
1768.8088932206938,14.09738850412407
1772.3128587194897,14.106533043018175
1775.8168242182853,14.115677581912276
1779.321214200382,14.124842895161727
1782.8257641546968,14.13401603750529
1786.3304110854938,14.143189433684322
1789.8353043267612,14.1523634745798
1793.3401975680285,14.16153751547528
1796.8451643490316,14.170681669031783
1800.3501452483479,14.179820084753883
1803.8550512361269,14.188932415250171
1807.359879404646,14.19801764801164
1810.8645919769779,14.20705693927503
1814.3690719955139,14.216003806470887
1817.8733573181034,14.224742846614795
1821.3774127125632,14.233236451316971
1824.881186499102,14.239709066937465
1828.3847848153,14.242122856359066
1831.8881514396678,14.23538121599017
1835.3909755435866,14.206412359648127
1838.8929203856385,14.153696277810557
