rlz_id,branch_path,weight
0,B~SIOFHA,1.9531250e-03
1,B~SGEHGA,1.9531250e-03
2,B~KKHGHA,1.9531250e-03
3,B~IKKGHA,1.9531250e-03
4,B~SKKHHA,1.9531250e-03
5,B~HJKHIA,1.9531250e-03
6,B~QHKFHA,1.9531250e-03
7,B~EEHHKA,1.9531250e-03
8,B~KNKBLA,1.9531250e-03
9,B~KEHKHA,1.9531250e-03
10,B~IKEDLA,1.9531250e-03
11,A~HGHHGA,1.9531250e-03
12,A~QGHLJA,1.9531250e-03
13,A~LLHEHA,1.9531250e-03
14,A~FHEKEA,1.9531250e-03
15,A~HHIDIA,1.9531250e-03
16,A~IHFEJA,1.9531250e-03
17,A~HKHHHA,1.9531250e-03
18,A~GDKHHA,1.9531250e-03
19,A~EHHEKA,1.9531250e-03
20,A~KEHIIA,1.9531250e-03
21,A~IHIEKA,1.9531250e-03
22,A~JKEHHA,1.9531250e-03
23,A~PIIGKA,1.9531250e-03
24,A~HJKEHA,1.9531250e-03
25,A~KKDHHA,1.9531250e-03
26,A~DHICLA,1.9531250e-03
27,A~IEHHHA,1.9531250e-03
28,A~QKEIIA,1.9531250e-03
29,A~IIGKHA,1.9531250e-03
30,A~HKKKFA,1.9531250e-03
31,E~LGKHEA,1.9531250e-03
32,E~EHHIEA,1.9531250e-03
33,E~KHGKDA,1.9531250e-03
34,E~HHNKHA,1.9531250e-03
35,E~KGHDKA,1.9531250e-03
36,E~IEJDEA,1.9531250e-03
37,E~DHIHJA,1.9531250e-03
38,E~IIDKHA,1.9531250e-03
39,E~DHFGHA,1.9531250e-03
40,E~SIELLA,1.9531250e-03
41,E~HIGLKA,1.9531250e-03
42,E~HHCKIA,1.9531250e-03
43,E~GEHHHA,1.9531250e-03
44,E~EILEHA,1.9531250e-03
45,E~SKHNHA,1.9531250e-03
46,E~EHEEHA,1.9531250e-03
47,E~HHKCEA,1.9531250e-03
48,E~EAKEKA,1.9531250e-03
49,E~FDEEKA,1.9531250e-03
50,E~HEEHEA,1.9531250e-03
51,E~QGHIHA,1.9531250e-03
52,E~EDHEGA,1.9531250e-03
53,E~PMNHFA,1.9531250e-03
54,E~HKHBHA,1.9531250e-03
55,E~KBHHEA,1.9531250e-03
56,E~EHGGKA,1.9531250e-03
57,E~LEDHKA,1.9531250e-03
58,E~LHHIDA,1.9531250e-03
59,E~SEIHGA,1.9531250e-03
60,E~JKHIIA,1.9531250e-03
61,E~EHEGGA,1.9531250e-03
62,E~KBIKHA,1.9531250e-03
63,E~HLFEHA,1.9531250e-03
64,E~HHHHKA,1.9531250e-03
65,E~HHKKIA,1.9531250e-03
