lon,lat,PGV-0.0004,PGV-0.00167,PGV-0.008,PGA-0.0004,PGA-0.00167,PGA-0.008
22.93400,40.57880,1.000000E+01,1.000000E+01,9.931344E+00,7.015238E-01,3.810282E-01,1.696045E-01
22.93569,40.57880,1.000000E+01,1.000000E+01,9.936977E+00,7.027393E-01,3.814652E-01,1.697266E-01
22.93739,40.57880,1.000000E+01,1.000000E+01,9.944386E+00,7.039912E-01,3.819178E-01,1.698518E-01
22.93909,40.57880,1.000000E+01,1.000000E+01,9.950462E+00,7.052653E-01,3.823812E-01,1.699790E-01
22.94079,40.57880,1.000000E+01,1.000000E+01,9.954769E+00,7.065532E-01,3.828535E-01,1.701080E-01
22.94248,40.57880,1.000000E+01,1.000000E+01,9.830171E+00,7.052778E-01,3.819427E-01,1.696082E-01
22.94418,40.57880,1.000000E+01,1.000000E+01,9.836360E+00,7.065683E-01,3.824238E-01,1.697399E-01
22.94588,40.57880,1.000000E+01,1.000000E+01,9.842534E+00,7.078605E-01,3.829077E-01,1.698727E-01
22.94757,40.57880,1.000000E+01,1.000000E+01,9.859899E+00,7.091333E-01,3.833897E-01,1.700069E-01
22.94927,40.57880,1.000000E+01,1.000000E+01,9.866857E+00,7.103980E-01,3.838731E-01,1.701411E-01
22.95097,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,7.159341E-01,3.866747E-01,1.713278E-01
22.95266,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,7.171245E-01,3.871474E-01,1.714624E-01
22.95436,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,7.182720E-01,3.876136E-01,1.715973E-01
22.95606,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,7.193888E-01,3.880728E-01,1.717317E-01
22.95775,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,7.204687E-01,3.885213E-01,1.718646E-01
22.95945,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,8.581686E-01,4.622218E-01,2.048536E-01
22.96115,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,8.594204E-01,4.627574E-01,2.050056E-01
22.96285,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,8.606164E-01,4.632769E-01,2.051558E-01
22.96454,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,8.617515E-01,4.637757E-01,2.053031E-01
22.96624,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,8.628320E-01,4.642589E-01,2.054492E-01
22.96794,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,8.593270E-01,4.623120E-01,2.045820E-01
22.96963,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,8.602499E-01,4.627464E-01,2.047219E-01
22.97133,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,8.610982E-01,4.631594E-01,2.048599E-01
22.97303,40.57880,1.000000E+01,1.000000E+01,1.000000E+01,8.618661E-01,4.635480E-01,2.049952E-01
22.93400,40.58123,1.000000E+01,1.000000E+01,9.936201E+00,7.047197E-01,3.820004E-01,1.697483E-01
22.93569,40.58123,1.000000E+01,1.000000E+01,9.939646E+00,7.060201E-01,3.824583E-01,1.698723E-01
22.93739,40.58123,1.000000E+01,1.000000E+01,9.947161E+00,7.073597E-01,3.829330E-01,1.699995E-01
22.93909,40.58123,1.000000E+01,1.000000E+01,9.951799E+00,7.087248E-01,3.834184E-01,1.701276E-01
22.94079,40.58123,1.000000E+01,1.000000E+01,9.958071E+00,7.101086E-01,3.839134E-01,1.702590E-01
22.94248,40.58123,1.000000E+01,1.000000E+01,9.834649E+00,7.089130E-01,3.830209E-01,1.697617E-01
22.94418,40.58123,1.000000E+01,1.000000E+01,9.840957E+00,7.103034E-01,3.835256E-01,1.698956E-01
22.94588,40.58123,1.000000E+01,1.000000E+01,9.847248E+00,7.116918E-01,3.840325E-01,1.700305E-01
22.94757,40.58123,1.000000E+01,1.000000E+01,9.853728E+00,7.130584E-01,3.845367E-01,1.701656E-01
22.94927,40.58123,1.000000E+01,1.000000E+01,9.871780E+00,7.144136E-01,3.850417E-01,1.703033E-01
22.95097,40.58123,1.000000E+01,1.000000E+01,1.000000E+01,7.200722E-01,3.878740E-01,1.714935E-01
22.95266,40.58123,1.000000E+01,1.000000E+01,1.000000E+01,7.213424E-01,3.883676E-01,1.716301E-01
22.95436,40.58123,1.000000E+01,1.000000E+01,1.000000E+01,7.225643E-01,3.888533E-01,1.717670E-01
