lon,lat,PGV-0.0004,PGV-0.00167,PGV-0.008,PGA-0.0004,PGA-0.00167,PGA-0.008
22.95436,40.58609,1.000000E+01,1.000000E+01,1.000000E+01,8.294669E-01,4.413182E-01,1.959219E-01
22.95606,40.58609,1.000000E+01,1.000000E+01,1.000000E+01,8.318351E-01,4.423386E-01,1.962622E-01
22.95775,40.58609,1.000000E+01,1.000000E+01,1.000000E+01,8.209599E-01,4.364015E-01,1.934727E-01
22.95945,40.58609,1.000000E+01,1.000000E+01,1.000000E+01,8.174210E-01,4.343436E-01,1.924406E-01
22.96115,40.58609,1.000000E+01,1.000000E+01,1.000000E+01,8.216149E-01,4.363692E-01,1.932565E-01
22.96285,40.58609,1.000000E+01,1.000000E+01,1.000000E+01,8.307232E-01,4.409974E-01,1.952504E-01
22.96454,40.58609,1.000000E+01,1.000000E+01,1.000000E+01,8.313609E-01,4.411880E-01,1.952555E-01
22.96624,40.58609,1.000000E+01,1.000000E+01,1.000000E+01,8.245897E-01,4.375029E-01,1.935262E-01
22.96794,40.58609,1.000000E+01,1.000000E+01,1.000000E+01,8.216973E-01,4.358795E-01,1.927337E-01
22.96963,40.58609,1.000000E+01,1.000000E+01,1.000000E+01,8.157007E-01,4.326488E-01,1.912289E-01
22.97133,40.58609,1.000000E+01,1.000000E+01,1.000000E+01,8.039623E-01,4.264225E-01,1.883883E-01
22.97303,40.58609,1.000000E+01,1.000000E+01,1.000000E+01,8.072323E-01,4.281029E-01,1.891105E-01
22.92382,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,7.849657E-01,4.226485E-01,1.892020E-01
22.92551,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,7.863631E-01,4.230979E-01,1.893291E-01
22.92721,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,7.878659E-01,4.235805E-01,1.894560E-01
22.92891,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,7.894646E-01,4.240960E-01,1.895899E-01
22.93060,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,7.911448E-01,4.246362E-01,1.897240E-01
22.93230,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,7.929150E-01,4.252079E-01,1.898630E-01
22.93400,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,7.947527E-01,4.258048E-01,1.900060E-01
22.93569,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,7.966372E-01,4.264203E-01,1.901502E-01
22.93739,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,7.985837E-01,4.270598E-01,1.903014E-01
22.93909,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.005792E-01,4.277173E-01,1.904542E-01
22.94079,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.026035E-01,4.283906E-01,1.906100E-01
22.94248,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.046276E-01,4.290713E-01,1.907672E-01
22.94418,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.066655E-01,4.297699E-01,1.909467E-01
22.94588,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.086926E-01,4.304655E-01,1.911080E-01
22.94757,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.106825E-01,4.311571E-01,1.912682E-01
22.94927,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.126539E-01,4.318596E-01,1.914437E-01
22.95097,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.146437E-01,4.325873E-01,1.916268E-01
