sids,lon,lat,depth,vs30,vs30measured
513,22.92891,40.62015,0.00000,3.48845E+02,0
514,22.93060,40.62015,0.00000,3.48845E+02,0
515,22.93230,40.62015,0.00000,3.48845E+02,0
516,22.93400,40.62015,0.00000,3.48845E+02,0
517,22.93569,40.62015,0.00000,3.48845E+02,0
518,22.93739,40.62015,0.00000,3.48845E+02,0
519,22.93909,40.62015,0.00000,3.48845E+02,0
520,22.94079,40.62015,0.00000,3.48845E+02,0
521,22.94248,40.62015,0.00000,3.48845E+02,0
522,22.94418,40.62015,0.00000,3.48845E+02,0
523,22.94588,40.62015,0.00000,3.48842E+02,0
524,22.94757,40.62015,0.00000,3.48687E+02,0
525,22.94927,40.62015,0.00000,3.45963E+02,0
526,22.95097,40.62015,0.00000,3.31722E+02,0
527,22.95266,40.62015,0.00000,3.16489E+02,0
528,22.95436,40.62015,0.00000,3.29678E+02,0
529,22.95606,40.62015,0.00000,3.41362E+02,0
530,22.95775,40.62015,0.00000,3.33297E+02,0
531,22.95945,40.62015,0.00000,3.29044E+02,0
532,22.96115,40.62015,0.00000,3.36649E+02,0
533,22.96285,40.62015,0.00000,3.38245E+02,0
534,22.96454,40.62015,0.00000,3.42606E+02,0
535,22.96624,40.62015,0.00000,3.51167E+02,0
536,22.96794,40.62015,0.00000,3.53780E+02,0
537,22.96963,40.62015,0.00000,3.50864E+02,0
538,22.97133,40.62015,0.00000,3.49104E+02,0
539,22.97303,40.62015,0.00000,3.48856E+02,0
540,22.92382,40.62258,0.00000,3.48845E+02,0
541,22.92551,40.62258,0.00000,3.48845E+02,0
542,22.92721,40.62258,0.00000,3.48845E+02,0
543,22.92891,40.62258,0.00000,3.48845E+02,0
544,22.93060,40.62258,0.00000,3.48845E+02,0
545,22.93230,40.62258,0.00000,3.48845E+02,0
546,22.93400,40.62258,0.00000,3.48845E+02,0
547,22.93569,40.62258,0.00000,3.48845E+02,0
548,22.93739,40.62258,0.00000,3.48845E+02,0
549,22.93909,40.62258,0.00000,3.48845E+02,0
550,22.94079,40.62258,0.00000,3.48845E+02,0
551,22.94248,40.62258,0.00000,3.48845E+02,0
552,22.94418,40.62258,0.00000,3.48839E+02,0
553,22.94588,40.62258,0.00000,3.48705E+02,0
554,22.94757,40.62258,0.00000,3.47067E+02,0
555,22.94927,40.62258,0.00000,3.38026E+02,0
556,22.95097,40.62258,0.00000,3.15083E+02,0
557,22.95266,40.62258,0.00000,3.01642E+02,0
558,22.95436,40.62258,0.00000,3.21600E+02,0
559,22.95606,40.62258,0.00000,3.12939E+02,0
560,22.95775,40.62258,0.00000,2.94240E+02,0
561,22.95945,40.62258,0.00000,3.11160E+02,0
562,22.96115,40.62258,0.00000,3.42238E+02,0
563,22.96285,40.62258,0.00000,3.61337E+02,0
564,22.96454,40.62258,0.00000,3.60161E+02,0
565,22.96624,40.62258,0.00000,3.55967E+02,0
566,22.96794,40.62258,0.00000,3.54993E+02,0
567,22.96963,40.62258,0.00000,3.51254E+02,0
568,22.97133,40.62258,0.00000,3.49156E+02,0
569,22.97303,40.62258,0.00000,3.48858E+02,0
570,22.92382,40.62502,0.00000,3.48845E+02,0
571,22.92551,40.62502,0.00000,3.48845E+02,0
572,22.92721,40.62502,0.00000,3.48845E+02,0
573,22.92891,40.62502,0.00000,3.48845E+02,0
574,22.93060,40.62502,0.00000,3.48845E+02,0
575,22.93230,40.62502,0.00000,3.48845E+02,0
576,22.93400,40.62502,0.00000,3.48845E+02,0
577,22.93569,40.62502,0.00000,3.48845E+02,0
578,22.93739,40.62502,0.00000,3.48845E+02,0
579,22.93909,40.62502,0.00000,3.48845E+02,0
580,22.94079,40.62502,0.00000,3.48834E+02,0
581,22.94248,40.62502,0.00000,3.48678E+02,0
582,22.94418,40.62502,0.00000,3.47544E+02,0
583,22.94588,40.62502,0.00000,3.43615E+02,0
584,22.94757,40.62502,0.00000,3.32391E+02,0
585,22.94927,40.62502,0.00000,3.06274E+02,0
586,22.95097,40.62502,0.00000,2.90865E+02,0
587,22.95266,40.62502,0.00000,3.16421E+02,0
588,22.95436,40.62502,0.00000,3.47231E+02,0
589,22.95606,40.62502,0.00000,3.52544E+02,0
590,22.95775,40.62502,0.00000,3.67308E+02,0
591,22.95945,40.62502,0.00000,3.84076E+02,0
592,22.96115,40.62502,0.00000,3.79702E+02,0
593,22.96285,40.62502,0.00000,3.88779E+02,0
594,22.96454,40.62502,0.00000,3.77574E+02,0
595,22.96624,40.62502,0.00000,3.58688E+02,0
596,22.96794,40.62502,0.00000,3.53075E+02,0
597,22.96963,40.62502,0.00000,3.50153E+02,0
598,22.97133,40.62502,0.00000,3.48987E+02,0
599,22.97303,40.62502,0.00000,3.48850E+02,0
600,22.92382,40.62745,0.00000,3.48845E+02,0
601,22.92551,40.62745,0.00000,3.48845E+02,0
602,22.92721,40.62745,0.00000,3.48845E+02,0
603,22.92891,40.62745,0.00000,3.48845E+02,0
604,22.93060,40.62745,0.00000,3.48845E+02,0
605,22.93230,40.62745,0.00000,3.48845E+02,0
606,22.93400,40.62745,0.00000,3.48845E+02,0
607,22.93569,40.62745,0.00000,3.48845E+02,0
608,22.93739,40.62745,0.00000,3.48833E+02,0
609,22.93909,40.62745,0.00000,3.48633E+02,0
610,22.94079,40.62745,0.00000,3.46928E+02,0
611,22.94248,40.62745,0.00000,3.38757E+02,0
612,22.94418,40.62745,0.00000,3.17724E+02,0
613,22.94588,40.62745,0.00000,2.93357E+02,0
614,22.94757,40.62745,0.00000,2.92970E+02,0
615,22.94927,40.62745,0.00000,2.96008E+02,0
616,22.95097,40.62745,0.00000,3.01589E+02,0
617,22.95266,40.62745,0.00000,3.28682E+02,0
618,22.95436,40.62745,0.00000,3.39886E+02,0
619,22.95606,40.62745,0.00000,3.46491E+02,0
620,22.95775,40.62745,0.00000,3.54596E+02,0
621,22.95945,40.62745,0.00000,3.61716E+02,0
622,22.96115,40.62745,0.00000,3.65034E+02,0
623,22.96285,40.62745,0.00000,3.61182E+02,0
624,22.96454,40.62745,0.00000,4.32422E+02,0
625,22.96624,40.62745,0.00000,6.61384E+02,0
626,22.96794,40.62745,0.00000,7.19468E+02,0
627,22.96963,40.62745,0.00000,4.89796E+02,0
628,22.97133,40.62745,0.00000,3.66061E+02,0
629,22.97303,40.62745,0.00000,3.49521E+02,0
630,22.92382,40.62988,0.00000,3.48845E+02,0
631,22.92551,40.62988,0.00000,3.48845E+02,0
632,22.92721,40.62988,0.00000,3.48845E+02,0
633,22.92891,40.62988,0.00000,3.48844E+02,0
634,22.93060,40.62988,0.00000,3.48831E+02,0
635,22.93230,40.62988,0.00000,3.48779E+02,0
636,22.93400,40.62988,0.00000,3.48735E+02,0
637,22.93569,40.62988,0.00000,3.48665E+02,0
638,22.93739,40.62988,0.00000,3.47345E+02,0
639,22.93909,40.62988,0.00000,3.37707E+02,0
640,22.94079,40.62988,0.00000,3.04352E+02,0
641,22.94248,40.62988,0.00000,2.64275E+02,0
642,22.94418,40.62988,0.00000,2.61972E+02,0
643,22.94588,40.62988,0.00000,2.92718E+02,0
644,22.94757,40.62988,0.00000,3.14521E+02,0
645,22.94927,40.62988,0.00000,3.26362E+02,0
646,22.95097,40.62988,0.00000,3.45048E+02,0
647,22.95266,40.62988,0.00000,3.50194E+02,0
648,22.95436,40.62988,0.00000,3.33402E+02,0
649,22.95606,40.62988,0.00000,3.46612E+02,0
650,22.95775,40.62988,0.00000,3.69822E+02,0
651,22.95945,40.62988,0.00000,4.07460E+02,0
652,22.96115,40.62988,0.00000,4.42887E+02,0
653,22.96285,40.62988,0.00000,4.00030E+02,0
654,22.96454,40.62988,0.00000,3.86453E+02,0
655,22.96624,40.62988,0.00000,4.62256E+02,0
656,22.96794,40.62988,0.00000,4.83048E+02,0
657,22.96963,40.62988,0.00000,3.99893E+02,0
658,22.97133,40.62988,0.00000,3.55081E+02,0
659,22.97303,40.62988,0.00000,3.49090E+02,0
660,22.92382,40.63231,0.00000,3.48845E+02,0
661,22.92551,40.63231,0.00000,3.48844E+02,0
662,22.92721,40.63231,0.00000,3.48810E+02,0
663,22.92891,40.63231,0.00000,3.48373E+02,0
664,22.93060,40.63231,0.00000,3.45421E+02,0
665,22.93230,40.63231,0.00000,3.36337E+02,0
666,22.93400,40.63231,0.00000,3.29713E+02,0
667,22.93569,40.63231,0.00000,3.31294E+02,0
668,22.93739,40.63231,0.00000,3.16705E+02,0
669,22.93909,40.63231,0.00000,2.83737E+02,0
670,22.94079,40.63231,0.00000,2.51791E+02,0
671,22.94248,40.63231,0.00000,2.48948E+02,0
672,22.94418,40.63231,0.00000,2.86185E+02,0
673,22.94588,40.63231,0.00000,3.24031E+02,0
674,22.94757,40.63231,0.00000,3.29025E+02,0
675,22.94927,40.63231,0.00000,3.37264E+02,0
676,22.95097,40.63231,0.00000,3.56200E+02,0
677,22.95266,40.63231,0.00000,3.50128E+02,0
678,22.95436,40.63231,0.00000,3.57345E+02,0
679,22.95606,40.63231,0.00000,4.19118E+02,0
680,22.95775,40.63231,0.00000,4.26166E+02,0
681,22.95945,40.63231,0.00000,3.74440E+02,0
682,22.96115,40.63231,0.00000,3.57557E+02,0
683,22.96285,40.63231,0.00000,3.53020E+02,0
684,22.96454,40.63231,0.00000,3.49768E+02,0
685,22.96624,40.63231,0.00000,3.49617E+02,0
686,22.96794,40.63231,0.00000,3.49714E+02,0
687,22.96963,40.63231,0.00000,3.49176E+02,0
688,22.97133,40.63231,0.00000,3.48886E+02,0
689,22.97303,40.63231,0.00000,3.48847E+02,0
690,22.92382,40.63475,0.00000,3.48815E+02,0
691,22.92551,40.63475,0.00000,3.48376E+02,0
692,22.92721,40.63475,0.00000,3.44680E+02,0
693,22.92891,40.63475,0.00000,3.27515E+02,0
694,22.93060,40.63475,0.00000,2.85990E+02,0
695,22.93230,40.63475,0.00000,2.47719E+02,0
696,22.93400,40.63475,0.00000,2.45533E+02,0
697,22.93569,40.63475,0.00000,2.56643E+02,0
698,22.93739,40.63475,0.00000,2.49712E+02,0
699,22.93909,40.63475,0.00000,2.55865E+02,0
700,22.94079,40.63475,0.00000,2.65098E+02,0
701,22.94248,40.63475,0.00000,2.64764E+02,0
702,22.94418,40.63475,0.00000,2.95206E+02,0
703,22.94588,40.63475,0.00000,3.31680E+02,0
704,22.94757,40.63475,0.00000,3.13984E+02,0
705,22.94927,40.63475,0.00000,3.49051E+02,0
706,22.95097,40.63475,0.00000,4.64996E+02,0
707,22.95266,40.63475,0.00000,5.12180E+02,0
708,22.95436,40.63475,0.00000,4.58194E+02,0
709,22.95606,40.63475,0.00000,4.06317E+02,0
710,22.95775,40.63475,0.00000,3.77663E+02,0
711,22.95945,40.63475,0.00000,3.56303E+02,0
712,22.96115,40.63475,0.00000,3.49533E+02,0
713,22.96285,40.63475,0.00000,3.48869E+02,0
714,22.96454,40.63475,0.00000,3.48846E+02,0
715,22.96624,40.63475,0.00000,3.48845E+02,0
716,22.96794,40.63475,0.00000,3.48845E+02,0
717,22.96963,40.63475,0.00000,3.48845E+02,0
718,22.97133,40.63475,0.00000,3.48845E+02,0
719,22.97303,40.63475,0.00000,3.48845E+02,0
720,22.92382,40.63718,0.00000,3.46104E+02,0
721,22.92551,40.63718,0.00000,3.28933E+02,0
722,22.92721,40.63718,0.00000,2.84194E+02,0
723,22.92891,40.63718,0.00000,2.32263E+02,0
724,22.93060,40.63718,0.00000,2.15361E+02,0
725,22.93230,40.63718,0.00000,2.12867E+02,0
726,22.93400,40.63718,0.00000,2.22231E+02,0
727,22.93569,40.63718,0.00000,2.61029E+02,0
728,22.93739,40.63718,0.00000,2.58405E+02,0
729,22.93909,40.63718,0.00000,2.66696E+02,0
730,22.94079,40.63718,0.00000,3.06053E+02,0
731,22.94248,40.63718,0.00000,3.33900E+02,0
732,22.94418,40.63718,0.00000,3.72987E+02,0
733,22.94588,40.63718,0.00000,4.29176E+02,0
734,22.94757,40.63718,0.00000,4.45127E+02,0
735,22.94927,40.63718,0.00000,6.23603E+02,0
736,22.95097,40.63718,0.00000,7.88121E+02,0
737,22.95266,40.63718,0.00000,6.26645E+02,0
738,22.95436,40.63718,0.00000,4.36579E+02,0
739,22.95606,40.63718,0.00000,3.62632E+02,0
740,22.95775,40.63718,0.00000,3.49952E+02,0
741,22.95945,40.63718,0.00000,3.48918E+02,0
742,22.96115,40.63718,0.00000,3.48849E+02,0
743,22.96285,40.63718,0.00000,3.48845E+02,0
744,22.96454,40.63718,0.00000,3.48845E+02,0
745,22.96624,40.63718,0.00000,3.48845E+02,0
746,22.96794,40.63718,0.00000,3.48845E+02,0
747,22.96963,40.63718,0.00000,3.48845E+02,0
748,22.97133,40.63718,0.00000,3.48845E+02,0
749,22.97303,40.63718,0.00000,3.48845E+02,0
750,22.92382,40.63961,0.00000,3.35316E+02,0
751,22.92551,40.63961,0.00000,2.97216E+02,0
752,22.92721,40.63961,0.00000,2.43637E+02,0
753,22.92891,40.63961,0.00000,2.44306E+02,0
754,22.93060,40.63961,0.00000,2.75024E+02,0
755,22.93230,40.63961,0.00000,2.85183E+02,0
756,22.93400,40.63961,0.00000,3.05813E+02,0
757,22.93569,40.63961,0.00000,3.36117E+02,0
758,22.93739,40.63961,0.00000,3.00297E+02,0
759,22.93909,40.63961,0.00000,3.18522E+02,0
760,22.94079,40.63961,0.00000,4.45514E+02,0
761,22.94248,40.63961,0.00000,5.21561E+02,0
762,22.94418,40.63961,0.00000,4.62131E+02,0
763,22.94588,40.63961,0.00000,4.01742E+02,0
764,22.94757,40.63961,0.00000,3.84952E+02,0
765,22.94927,40.63961,0.00000,4.18817E+02,0
766,22.95097,40.63961,0.00000,4.36698E+02,0
767,22.95266,40.63961,0.00000,3.87137E+02,0
768,22.95436,40.63961,0.00000,3.54811E+02,0
769,22.95606,40.63961,0.00000,3.49246E+02,0
770,22.95775,40.63961,0.00000,3.48859E+02,0
771,22.95945,40.63961,0.00000,3.48845E+02,0
772,22.96115,40.63961,0.00000,3.48845E+02,0
773,22.96285,40.63961,0.00000,3.48845E+02,0
774,22.96454,40.63961,0.00000,3.48845E+02,0
775,22.96624,40.63961,0.00000,3.48845E+02,0
776,22.96794,40.63961,0.00000,3.48845E+02,0
777,22.96963,40.63961,0.00000,3.48845E+02,0
778,22.97133,40.63961,0.00000,3.48845E+02,0
779,22.97303,40.63961,0.00000,3.48845E+02,0
780,22.92382,40.64204,0.00000,3.08003E+02,0
781,22.92551,40.64204,0.00000,3.02358E+02,0
782,22.92721,40.64204,0.00000,3.16951E+02,0
783,22.92891,40.64204,0.00000,3.21132E+02,0
784,22.93060,40.64204,0.00000,3.27649E+02,0
785,22.93230,40.64204,0.00000,3.39705E+02,0
786,22.93400,40.64204,0.00000,3.42568E+02,0
787,22.93569,40.64204,0.00000,3.39043E+02,0
788,22.93739,40.64204,0.00000,3.78778E+02,0
789,22.93909,40.64204,0.00000,5.58828E+02,0
790,22.94079,40.64204,0.00000,6.56668E+02,0
791,22.94248,40.64204,0.00000,5.40169E+02,0
792,22.94418,40.64204,0.00000,4.08997E+02,0
793,22.94588,40.64204,0.00000,3.57449E+02,0
794,22.94757,40.64204,0.00000,3.49513E+02,0
795,22.94927,40.64204,0.00000,3.49146E+02,0
796,22.95097,40.64204,0.00000,3.49197E+02,0
797,22.95266,40.64204,0.00000,3.48993E+02,0
798,22.95436,40.64204,0.00000,3.48865E+02,0
799,22.95606,40.64204,0.00000,3.48846E+02,0
800,22.95775,40.64204,0.00000,3.48845E+02,0
801,22.95945,40.64204,0.00000,3.48845E+02,0
802,22.96115,40.64204,0.00000,3.48845E+02,0
803,22.96285,40.64204,0.00000,3.48845E+02,0
804,22.96454,40.64204,0.00000,3.48845E+02,0
805,22.96624,40.64204,0.00000,3.48845E+02,0
806,22.96794,40.64204,0.00000,3.48845E+02,0
807,22.96963,40.64204,0.00000,3.48845E+02,0
808,22.97133,40.64204,0.00000,3.48845E+02,0
809,22.97303,40.64204,0.00000,3.48845E+02,0
810,22.92382,40.64448,0.00000,2.98723E+02,0
811,22.92551,40.64448,0.00000,2.81773E+02,0
812,22.92721,40.64448,0.00000,3.12260E+02,0
813,22.92891,40.64448,0.00000,3.36009E+02,0
814,22.93060,40.64448,0.00000,3.57950E+02,0
815,22.93230,40.64448,0.00000,4.22511E+02,0
816,22.93400,40.64448,0.00000,4.57702E+02,0
817,22.93569,40.64448,0.00000,4.00225E+02,0
818,22.93739,40.64448,0.00000,3.67746E+02,0
819,22.93909,40.64448,0.00000,3.87963E+02,0
820,22.94079,40.64448,0.00000,3.90734E+02,0
821,22.94248,40.64448,0.00000,3.64116E+02,0
822,22.94418,40.64448,0.00000,3.50989E+02,0
823,22.94588,40.64448,0.00000,3.48990E+02,0
824,22.94757,40.64448,0.00000,3.48850E+02,0
825,22.94927,40.64448,0.00000,3.48845E+02,0
826,22.95097,40.64448,0.00000,3.48845E+02,0
827,22.95266,40.64448,0.00000,3.48845E+02,0
828,22.95436,40.64448,0.00000,3.48845E+02,0
829,22.95606,40.64448,0.00000,3.48845E+02,0
830,22.95775,40.64448,0.00000,3.48845E+02,0
831,22.95945,40.64448,0.00000,3.48845E+02,0
832,22.96115,40.64448,0.00000,3.48845E+02,0
833,22.96285,40.64448,0.00000,3.48845E+02,0
834,22.96454,40.64448,0.00000,3.48845E+02,0
835,22.96624,40.64448,0.00000,3.48845E+02,0
836,22.96794,40.64448,0.00000,3.48845E+02,0
837,22.96963,40.64448,0.00000,3.48845E+02,0
838,22.97133,40.64448,0.00000,3.48845E+02,0
839,22.97303,40.64448,0.00000,3.48845E+02,0
840,22.92382,40.64691,0.00000,3.47671E+02,0
841,22.92551,40.64691,0.00000,3.58642E+02,0
842,22.92721,40.64691,0.00000,3.72446E+02,0
843,22.92891,40.64691,0.00000,4.06814E+02,0
844,22.93060,40.64691,0.00000,4.78885E+02,0
845,22.93230,40.64691,0.00000,7.46874E+02,0
846,22.93400,40.64691,0.00000,9.00909E+02,0
847,22.93569,40.64691,0.00000,6.01449E+02,0
848,22.93739,40.64691,0.00000,3.86090E+02,0
849,22.93909,40.64691,0.00000,3.50727E+02,0
850,22.94079,40.64691,0.00000,3.48999E+02,0
851,22.94248,40.64691,0.00000,3.48888E+02,0
852,22.94418,40.64691,0.00000,3.48850E+02,0
853,22.94588,40.64691,0.00000,3.48845E+02,0
854,22.94757,40.64691,0.00000,3.48845E+02,0
855,22.94927,40.64691,0.00000,3.48845E+02,0
856,22.95097,40.64691,0.00000,3.48845E+02,0
857,22.95266,40.64691,0.00000,3.48845E+02,0
858,22.95436,40.64691,0.00000,3.48845E+02,0
859,22.95606,40.64691,0.00000,3.48845E+02,0
860,22.95775,40.64691,0.00000,3.48845E+02,0
861,22.95945,40.64691,0.00000,3.48845E+02,0
862,22.96115,40.64691,0.00000,3.48845E+02,0
863,22.96285,40.64691,0.00000,3.48845E+02,0
864,22.96454,40.64691,0.00000,3.48845E+02,0
865,22.96624,40.64691,0.00000,3.48845E+02,0
866,22.96794,40.64691,0.00000,3.48845E+02,0
867,22.96963,40.64691,0.00000,3.48845E+02,0
868,22.97133,40.64691,0.00000,3.48845E+02,0
869,22.97303,40.64691,0.00000,3.48845E+02,0
870,22.92382,40.64934,0.00000,3.48612E+02,0
871,22.92551,40.64934,0.00000,3.66676E+02,0
872,22.92721,40.64934,0.00000,4.82735E+02,0
873,22.92891,40.64934,0.00000,6.92122E+02,0
874,22.93060,40.64934,0.00000,6.43734E+02,0
875,22.93230,40.64934,0.00000,4.77870E+02,0
876,22.93400,40.64934,0.00000,4.32196E+02,0
877,22.93569,40.64934,0.00000,3.84286E+02,0
878,22.93739,40.64934,0.00000,3.54042E+02,0
879,22.93909,40.64934,0.00000,3.49091E+02,0
880,22.94079,40.64934,0.00000,3.48849E+02,0
881,22.94248,40.64934,0.00000,3.48845E+02,0
882,22.94418,40.64934,0.00000,3.48845E+02,0
883,22.94588,40.64934,0.00000,3.48845E+02,0
884,22.94757,40.64934,0.00000,3.48845E+02,0
885,22.94927,40.64934,0.00000,3.48845E+02,0
886,22.95097,40.64934,0.00000,3.48845E+02,0
887,22.95266,40.64934,0.00000,3.48845E+02,0
888,22.95436,40.64934,0.00000,3.48845E+02,0
889,22.95606,40.64934,0.00000,3.48845E+02,0
890,22.95775,40.64934,0.00000,3.48845E+02,0
891,22.95945,40.64934,0.00000,3.48845E+02,0
892,22.96115,40.64934,0.00000,3.48845E+02,0
893,22.96285,40.64934,0.00000,3.48845E+02,0
894,22.96454,40.64934,0.00000,3.48845E+02,0
895,22.96624,40.64934,0.00000,3.48845E+02,0
896,22.96794,40.64934,0.00000,3.48845E+02,0
897,22.96963,40.64934,0.00000,3.48845E+02,0
898,22.97133,40.64934,0.00000,3.48845E+02,0
899,22.97303,40.64934,0.00000,3.48845E+02,0
