lon,lat,PGA
22.95870,40.60199,4.434182E-01
22.95861,40.60162,4.429931E-01
22.95851,40.60124,4.425532E-01
22.95842,40.60087,4.421287E-01
22.95832,40.60050,4.461202E-01
22.95815,40.60015,4.456741E-01
22.95785,40.59984,4.399813E-01
22.95747,40.59959,4.395458E-01
22.95721,40.59927,4.390994E-01
22.95716,40.59890,4.387015E-01
22.95731,40.59854,4.384081E-01
22.95766,40.59827,4.382964E-01
22.95811,40.59811,4.383382E-01
22.95852,40.59790,4.361010E-01
22.95887,40.59763,4.359792E-01
22.95921,40.59734,4.358292E-01
22.95954,40.59706,4.356822E-01
22.95983,40.59675,4.354851E-01
22.96002,40.59640,4.352044E-01
22.96022,40.59605,4.349269E-01
22.96038,40.59569,4.346229E-01
22.96051,40.59532,4.342973E-01
22.96064,40.59495,4.339724E-01
22.96077,40.59458,4.336483E-01
22.96090,40.59422,4.333353E-01
22.96106,40.59385,4.330246E-01
22.96135,40.59355,4.328312E-01
22.96174,40.59331,4.327320E-01
22.96213,40.59307,4.326304E-01
22.96256,40.59287,4.325800E-01
22.96301,40.59270,4.325634E-01
22.96350,40.59265,4.326759E-01
22.96399,40.59270,4.328848E-01
22.96449,40.59276,4.331044E-01
22.96498,40.59281,4.333082E-01
22.96548,40.59287,4.335223E-01
22.96598,40.59292,4.337232E-01
22.96647,40.59297,4.339181E-01
22.96697,40.59303,4.266449E-01
22.96746,40.59308,4.268295E-01
22.96796,40.59313,4.270136E-01
22.96845,40.59319,4.272018E-01
22.96895,40.59324,4.273791E-01
22.96945,40.59329,4.275530E-01
22.96995,40.59331,4.276931E-01
