lon,lat,0.000400~PGA,0.001670~PGA,0.008000~PGA
22.94550,40.63510,5.954103E-01,3.443139E-01,1.618173E-01
22.94592,40.63489,5.969174E-01,3.443902E-01,1.618936E-01
22.94633,40.63467,5.984142E-01,3.444642E-01,1.619702E-01
22.94674,40.63446,5.998279E-01,3.445390E-01,1.620456E-01
22.94716,40.63424,6.012834E-01,3.446155E-01,1.621234E-01
22.94757,40.63403,6.027001E-01,3.446907E-01,1.621987E-01
22.94799,40.63382,6.041449E-01,3.447680E-01,1.622751E-01
22.94840,40.63360,6.055168E-01,3.448432E-01,1.623515E-01
22.94882,40.63339,6.060457E-01,3.449212E-01,1.624274E-01
22.94923,40.63318,6.187674E-01,3.514461E-01,1.652585E-01
22.94965,40.63296,6.192271E-01,3.515284E-01,1.653374E-01
22.95007,40.63275,6.209562E-01,3.522792E-01,1.656981E-01
22.95048,40.63254,6.213854E-01,3.523603E-01,1.657740E-01
22.95090,40.63232,6.218182E-01,3.524432E-01,1.658522E-01
22.95131,40.63211,6.222350E-01,3.525246E-01,1.659275E-01
22.95173,40.63190,6.226557E-01,3.526084E-01,1.660036E-01
22.95214,40.63168,6.230609E-01,3.526897E-01,1.660796E-01
22.95256,40.63147,6.234702E-01,3.527735E-01,1.661546E-01
22.95297,40.63126,6.238039E-01,3.528555E-01,1.662283E-01
22.95339,40.63104,6.239820E-01,3.529506E-01,1.663037E-01
22.95384,40.63087,6.241900E-01,3.530435E-01,1.663752E-01
22.95429,40.63071,6.244012E-01,3.531367E-01,1.664452E-01
22.95474,40.63054,6.247138E-01,3.532294E-01,1.665158E-01
22.95519,40.63038,6.251444E-01,3.533230E-01,1.665845E-01
22.95562,40.63018,6.255533E-01,3.534101E-01,1.666553E-01
22.95603,40.62996,6.259389E-01,3.534922E-01,1.667258E-01
22.95644,40.62974,6.263169E-01,3.535739E-01,1.667959E-01
22.95685,40.62953,6.266827E-01,3.536564E-01,1.668636E-01
22.95726,40.62931,6.270505E-01,3.537388E-01,1.669315E-01
22.95768,40.62909,6.281761E-01,3.538236E-01,1.669996E-01
22.95809,40.62887,6.293935E-01,3.539060E-01,1.670656E-01
22.95849,40.62864,5.891001E-01,3.255492E-01,1.548625E-01
22.95884,40.62838,5.901026E-01,3.256106E-01,1.549067E-01
22.95915,40.62808,5.910670E-01,3.256622E-01,1.549502E-01
22.95940,40.62775,5.919430E-01,3.257014E-01,1.549903E-01
22.95965,40.62742,5.927953E-01,3.257412E-01,1.550293E-01
22.95990,40.62708,5.936359E-01,3.257811E-01,1.550676E-01
22.96015,40.62675,5.944411E-01,3.258213E-01,1.551039E-01
22.96040,40.62642,5.952222E-01,3.258622E-01,1.551394E-01
22.96065,40.62609,5.959268E-01,3.259036E-01,1.551733E-01
22.96090,40.62576,5.966069E-01,3.259451E-01,1.552058E-01
22.96115,40.62543,5.972629E-01,3.259873E-01,1.552375E-01
22.96140,40.62510,5.978930E-01,3.260299E-01,1.552678E-01
22.96165,40.62477,6.484671E-01,3.592721E-01,1.696859E-01
22.96188,40.62443,6.491357E-01,3.593160E-01,1.697087E-01
22.96207,40.62408,6.497071E-01,3.593521E-01,1.697290E-01
22.96220,40.62371,6.501510E-01,3.593748E-01,1.697456E-01
22.96228,40.62333,6.504737E-01,3.593874E-01,1.697591E-01
22.96235,40.62296,6.507334E-01,3.593985E-01,1.697710E-01
22.96242,40.62258,6.509539E-01,3.594101E-01,1.697822E-01
22.96250,40.62220,6.511469E-01,3.594249E-01,1.697931E-01
22.96257,40.62182,6.512783E-01,3.594389E-01,1.698027E-01
22.96264,40.62144,6.513643E-01,3.594531E-01,1.698115E-01
22.96271,40.62107,6.514072E-01,3.594684E-01,1.698191E-01
22.96279,40.62069,6.514113E-01,3.594874E-01,1.698268E-01
22.96286,40.62031,6.513523E-01,3.595047E-01,1.698329E-01
22.96293,40.61993,6.512470E-01,3.595231E-01,1.698382E-01
22.96300,40.61956,6.511027E-01,3.595428E-01,1.698427E-01
22.96307,40.61918,6.509056E-01,3.595638E-01,1.698463E-01
22.96313,40.61880,6.506464E-01,3.595839E-01,1.698489E-01
22.96306,40.61842,6.501396E-01,3.595767E-01,1.698433E-01
22.96293,40.61806,6.495190E-01,3.595574E-01,1.698341E-01
22.96274,40.61770,6.487643E-01,3.595257E-01,1.698209E-01
22.96249,40.61738,6.479265E-01,3.594804E-01,1.697916E-01
22.96214,40.61710,6.469454E-01,3.594126E-01,1.697412E-01
22.96177,40.61684,6.459253E-01,3.593403E-01,1.696888E-01
22.96141,40.61658,6.773838E-01,3.798589E-01,1.789516E-01
22.96104,40.61632,6.771908E-01,3.797511E-01,1.788912E-01
22.96068,40.61606,6.770035E-01,3.796316E-01,1.788301E-01
22.96031,40.61580,6.768172E-01,3.795094E-01,1.787659E-01
22.95994,40.61554,6.766363E-01,3.793868E-01,1.787002E-01
22.95958,40.61528,6.764610E-01,3.792674E-01,1.786339E-01
22.95921,40.61502,6.762820E-01,3.791452E-01,1.785649E-01
22.95885,40.61476,6.761093E-01,3.790260E-01,1.784953E-01
