lon,lat,PGA
22.92611,40.64528,1.838098E-01
22.92652,40.64506,1.838566E-01
22.92694,40.64484,1.839043E-01
22.92735,40.64463,1.839510E-01
22.92776,40.64441,1.839992E-01
22.92818,40.64420,1.840529E-01
22.92859,40.64398,1.841049E-01
22.92900,40.64377,1.841531E-01
22.92942,40.64355,1.842032E-01
22.92983,40.64333,1.842526E-01
22.93024,40.64312,1.843018E-01
22.93066,40.64290,1.843530E-01
22.93107,40.64269,1.844031E-01
22.93148,40.64247,1.844539E-01
22.93189,40.64225,1.845059E-01
22.93231,40.64204,1.845579E-01
22.93272,40.64182,1.846104E-01
22.93313,40.64161,1.792679E-01
22.93355,40.64139,1.800022E-01
22.93396,40.64118,1.800529E-01
22.93438,40.64096,1.801058E-01
22.93479,40.64075,1.801576E-01
22.93520,40.64053,1.802102E-01
22.93562,40.64032,1.802635E-01
22.93603,40.64010,1.803167E-01
22.93644,40.63989,1.803696E-01
22.93686,40.63967,1.804244E-01
22.93727,40.63945,1.804785E-01
22.93768,40.63924,1.805323E-01
22.93810,40.63902,1.805868E-01
22.93851,40.63881,1.806398E-01
22.93892,40.63859,1.806950E-01
22.93934,40.63838,1.807508E-01
22.93975,40.63816,1.808064E-01
22.94016,40.63794,1.808623E-01
22.94058,40.63773,1.809187E-01
22.94099,40.63751,1.809750E-01
22.94140,40.63730,1.810308E-01
22.94182,40.63708,1.702792E-01
22.94223,40.63686,1.703320E-01
22.94263,40.63664,1.703839E-01
22.94303,40.63641,1.704365E-01
22.94345,40.63619,1.704906E-01
22.94386,40.63598,1.705433E-01
22.94427,40.63576,1.705965E-01
22.94468,40.63554,1.706499E-01
22.94509,40.63532,1.707033E-01
22.94550,40.63510,1.707566E-01
22.94592,40.63489,1.708106E-01
22.94633,40.63467,1.708640E-01
22.94674,40.63446,1.709170E-01
22.94716,40.63424,1.709716E-01
22.94757,40.63403,1.710245E-01
22.94799,40.63382,1.710784E-01
22.94840,40.63360,1.711318E-01
22.94882,40.63339,1.711856E-01
22.94923,40.63318,1.741467E-01
22.94965,40.63296,1.742019E-01
22.95007,40.63275,1.745578E-01
22.95048,40.63254,1.746113E-01
22.95090,40.63232,1.746661E-01
22.95131,40.63211,1.747193E-01
22.95173,40.63190,1.747734E-01
22.95214,40.63168,1.748266E-01
22.95256,40.63147,1.748803E-01
22.95297,40.63126,1.749327E-01
22.95339,40.63104,1.750035E-01
22.95384,40.63087,1.750578E-01
22.95429,40.63071,1.751115E-01
22.95474,40.63054,1.751654E-01
22.95519,40.63038,1.752185E-01
22.95562,40.63018,1.752708E-01
22.95603,40.62996,1.753215E-01
22.95644,40.62974,1.753787E-01
22.95685,40.62953,1.754305E-01
22.95726,40.62931,1.754799E-01
22.95768,40.62909,1.755299E-01
22.95809,40.62887,1.755783E-01
22.95849,40.62864,1.628678E-01
22.95884,40.62838,1.629069E-01
22.95915,40.62808,1.629429E-01
22.95940,40.62775,1.629737E-01
22.95965,40.62742,1.630038E-01
22.95990,40.62708,1.630335E-01
22.96015,40.62675,1.630621E-01
22.96040,40.62642,1.630903E-01
22.96065,40.62609,1.631177E-01
22.96090,40.62576,1.631445E-01
22.96115,40.62543,1.631704E-01
22.96140,40.62510,1.631957E-01
22.96165,40.62477,1.781441E-01
22.96188,40.62443,1.781685E-01
22.96207,40.62408,1.781882E-01
22.96220,40.62371,1.782015E-01
22.96228,40.62333,1.782090E-01
22.96235,40.62296,1.782147E-01
22.96242,40.62258,1.782194E-01
22.96250,40.62220,1.782240E-01
22.96257,40.62182,1.782266E-01
22.96264,40.62144,1.782283E-01
22.96271,40.62107,1.782291E-01
22.96279,40.62069,1.782297E-01
22.96286,40.62031,1.782283E-01
22.96293,40.61993,1.782260E-01
22.96300,40.61956,1.782229E-01
22.96307,40.61918,1.782185E-01
22.96313,40.61880,1.782122E-01
22.96306,40.61842,1.781930E-01
22.96293,40.61806,1.781681E-01
22.96274,40.61770,1.781367E-01
22.96249,40.61738,1.781006E-01
22.96214,40.61710,1.780562E-01
22.96177,40.61684,1.780099E-01
22.96141,40.61658,1.876429E-01
22.96104,40.61632,1.875927E-01
22.96068,40.61606,1.875428E-01
22.96031,40.61580,1.874913E-01
22.95994,40.61554,1.874390E-01
22.95958,40.61528,1.873871E-01
22.95921,40.61502,1.873336E-01
22.95885,40.61476,1.872804E-01
22.95848,40.61450,1.872257E-01
22.95812,40.61424,1.927644E-01
22.95775,40.61397,1.927062E-01
22.95741,40.61370,1.926506E-01
22.95725,40.61334,1.926080E-01
22.95721,40.61296,1.925764E-01
22.95724,40.61258,1.925516E-01
22.95726,40.61220,1.925248E-01
22.95729,40.61182,1.924983E-01
22.95732,40.61143,1.924702E-01
22.95735,40.61105,1.924419E-01
22.95738,40.61067,1.924129E-01
22.95741,40.61029,1.923830E-01
22.95744,40.60991,1.923526E-01
22.95747,40.60953,1.923212E-01
22.95750,40.60915,1.922891E-01
22.95753,40.60877,1.922562E-01
22.95756,40.60839,1.922226E-01
22.95759,40.60801,1.941257E-01
22.95762,40.60762,1.940894E-01
22.95765,40.60724,1.940535E-01
22.95768,40.60686,1.940170E-01
22.95774,40.60648,1.939831E-01
22.95783,40.60611,1.939529E-01
22.95793,40.60574,1.939231E-01
22.95804,40.60536,1.938927E-01
22.95814,40.60499,1.938618E-01
22.95825,40.60462,1.938314E-01
22.95835,40.60424,1.918598E-01
22.95846,40.60387,1.918286E-01
22.95856,40.60350,1.917959E-01
22.95867,40.60312,1.917625E-01
22.95877,40.60275,1.917290E-01
22.95879,40.60237,1.916857E-01
22.95870,40.60199,1.916311E-01
22.95861,40.60162,1.915775E-01
22.95851,40.60124,1.915219E-01
22.95842,40.60087,1.914679E-01
22.95832,40.60050,1.933536E-01
22.95815,40.60015,1.932930E-01
22.95785,40.59984,1.909321E-01
22.95747,40.59959,1.908635E-01
22.95721,40.59927,1.908023E-01
22.95716,40.59890,1.907518E-01
22.95731,40.59854,1.907223E-01
22.95766,40.59827,1.907236E-01
22.95811,40.59811,1.907480E-01
22.95852,40.59790,1.897905E-01
22.95887,40.59763,1.897906E-01
22.95921,40.59734,1.897870E-01
22.95954,40.59706,1.897835E-01
22.95983,40.59675,1.897724E-01
22.96002,40.59640,1.897464E-01
22.96022,40.59605,1.897210E-01
22.96038,40.59569,1.896907E-01
22.96051,40.59532,1.896562E-01
22.96064,40.59495,1.896218E-01
22.96077,40.59458,1.895873E-01
22.96090,40.59422,1.895541E-01
22.96106,40.59385,1.895224E-01
22.96135,40.59355,1.895113E-01
22.96174,40.59331,1.895166E-01
22.96213,40.59307,1.895216E-01
22.96256,40.59287,1.895350E-01
22.96301,40.59270,1.895535E-01
22.96350,40.59265,1.895902E-01
22.96399,40.59270,1.896391E-01
22.96449,40.59276,1.896898E-01
22.96498,40.59281,1.897380E-01
22.96548,40.59287,1.897881E-01
22.96598,40.59292,1.898366E-01
22.96647,40.59297,1.898842E-01
22.96697,40.59303,1.866170E-01
22.96746,40.59308,1.866627E-01
22.96796,40.59313,1.867089E-01
22.96845,40.59319,1.867553E-01
22.96895,40.59324,1.868007E-01
22.96945,40.59329,1.868458E-01
22.96995,40.59331,1.868868E-01
