lon,lat,PGA
22.92611,40.64528,1.729305E-01
22.92652,40.64506,1.729900E-01
22.92694,40.64484,1.730516E-01
22.92735,40.64463,1.731116E-01
22.92776,40.64441,1.731742E-01
22.92818,40.64420,1.732364E-01
22.92859,40.64398,1.733004E-01
22.92900,40.64377,1.733636E-01
22.92942,40.64355,1.734298E-01
22.92983,40.64333,1.734961E-01
22.93024,40.64312,1.735613E-01
22.93066,40.64290,1.736298E-01
22.93107,40.64269,1.736967E-01
22.93148,40.64247,1.737661E-01
22.93189,40.64225,1.738361E-01
22.93231,40.64204,1.739062E-01
22.93272,40.64182,1.739778E-01
22.93313,40.64161,1.690238E-01
22.93355,40.64139,1.697301E-01
22.93396,40.64118,1.697997E-01
22.93438,40.64096,1.698726E-01
22.93479,40.64075,1.699436E-01
22.93520,40.64053,1.700169E-01
22.93562,40.64032,1.700900E-01
22.93603,40.64010,1.701646E-01
22.93644,40.63989,1.702381E-01
22.93686,40.63967,1.703148E-01
22.93727,40.63945,1.703913E-01
22.93768,40.63924,1.704665E-01
22.93810,40.63902,1.705450E-01
22.93851,40.63881,1.706216E-01
22.93892,40.63859,1.707002E-01
22.93934,40.63838,1.707786E-01
22.93975,40.63816,1.708583E-01
22.94016,40.63794,1.709384E-01
22.94058,40.63773,1.710183E-01
22.94099,40.63751,1.710993E-01
22.94140,40.63730,1.711790E-01
22.94182,40.63708,1.611336E-01
22.94223,40.63686,1.612087E-01
22.94263,40.63664,1.612832E-01
22.94303,40.63641,1.613594E-01
22.94345,40.63619,1.614364E-01
22.94386,40.63598,1.615112E-01
22.94427,40.63576,1.615874E-01
22.94468,40.63554,1.616640E-01
22.94509,40.63532,1.617406E-01
22.94550,40.63510,1.618173E-01
22.94592,40.63489,1.618936E-01
22.94633,40.63467,1.619702E-01
22.94674,40.63446,1.620456E-01
22.94716,40.63424,1.621234E-01
22.94757,40.63403,1.621987E-01
22.94799,40.63382,1.622751E-01
22.94840,40.63360,1.623515E-01
22.94882,40.63339,1.624274E-01
22.94923,40.63318,1.652585E-01
22.94965,40.63296,1.653374E-01
22.95007,40.63275,1.656981E-01
22.95048,40.63254,1.657740E-01
22.95090,40.63232,1.658522E-01
22.95131,40.63211,1.659275E-01
22.95173,40.63190,1.660036E-01
22.95214,40.63168,1.660796E-01
22.95256,40.63147,1.661546E-01
22.95297,40.63126,1.662283E-01
22.95339,40.63104,1.663037E-01
22.95384,40.63087,1.663752E-01
22.95429,40.63071,1.664452E-01
22.95474,40.63054,1.665158E-01
22.95519,40.63038,1.665845E-01
22.95562,40.63018,1.666553E-01
22.95603,40.62996,1.667258E-01
22.95644,40.62974,1.667959E-01
22.95685,40.62953,1.668636E-01
22.95726,40.62931,1.669315E-01
22.95768,40.62909,1.669996E-01
22.95809,40.62887,1.670656E-01
22.95849,40.62864,1.548625E-01
22.95884,40.62838,1.549067E-01
22.95915,40.62808,1.549502E-01
22.95940,40.62775,1.549903E-01
22.95965,40.62742,1.550293E-01
22.95990,40.62708,1.550676E-01
22.96015,40.62675,1.551039E-01
22.96040,40.62642,1.551394E-01
22.96065,40.62609,1.551733E-01
22.96090,40.62576,1.552058E-01
22.96115,40.62543,1.552375E-01
22.96140,40.62510,1.552678E-01
22.96165,40.62477,1.696859E-01
22.96188,40.62443,1.697087E-01
22.96207,40.62408,1.697290E-01
22.96220,40.62371,1.697456E-01
22.96228,40.62333,1.697591E-01
22.96235,40.62296,1.697710E-01
22.96242,40.62258,1.697822E-01
22.96250,40.62220,1.697931E-01
22.96257,40.62182,1.698027E-01
22.96264,40.62144,1.698115E-01
22.96271,40.62107,1.698191E-01
22.96279,40.62069,1.698268E-01
22.96286,40.62031,1.698329E-01
22.96293,40.61993,1.698382E-01
22.96300,40.61956,1.698427E-01
22.96307,40.61918,1.698463E-01
22.96313,40.61880,1.698489E-01
22.96306,40.61842,1.698433E-01
22.96293,40.61806,1.698341E-01
22.96274,40.61770,1.698209E-01
22.96249,40.61738,1.697916E-01
22.96214,40.61710,1.697412E-01
22.96177,40.61684,1.696888E-01
22.96141,40.61658,1.789516E-01
22.96104,40.61632,1.788912E-01
22.96068,40.61606,1.788301E-01
22.96031,40.61580,1.787659E-01
22.95994,40.61554,1.787002E-01
22.95958,40.61528,1.786339E-01
22.95921,40.61502,1.785649E-01
22.95885,40.61476,1.784953E-01
22.95848,40.61450,1.784231E-01
22.95812,40.61424,1.837247E-01
22.95775,40.61397,1.836472E-01
22.95741,40.61370,1.835714E-01
22.95725,40.61334,1.835028E-01
22.95721,40.61296,1.834433E-01
22.95724,40.61258,1.833899E-01
22.95726,40.61220,1.833327E-01
22.95729,40.61182,1.832748E-01
22.95732,40.61143,1.832129E-01
22.95735,40.61105,1.831504E-01
22.95738,40.61067,1.830858E-01
22.95741,40.61029,1.830193E-01
22.95744,40.60991,1.829508E-01
22.95747,40.60953,1.828801E-01
22.95750,40.60915,1.828080E-01
22.95753,40.60877,1.827335E-01
22.95756,40.60839,1.826571E-01
22.95759,40.60801,1.844206E-01
22.95762,40.60762,1.843380E-01
22.95765,40.60724,1.842560E-01
22.95768,40.60686,1.841724E-01
22.95774,40.60648,1.840904E-01
22.95783,40.60611,1.840125E-01
22.95793,40.60574,1.839342E-01
22.95804,40.60536,1.838530E-01
22.95814,40.60499,1.837718E-01
22.95825,40.60462,1.836902E-01
22.95835,40.60424,1.817630E-01
22.95846,40.60387,1.816792E-01
22.95856,40.60350,1.815933E-01
22.95867,40.60312,1.815044E-01
22.95877,40.60275,1.814162E-01
22.95879,40.60237,1.813164E-01
22.95870,40.60199,1.812048E-01
22.95861,40.60162,1.810953E-01
22.95851,40.60124,1.809814E-01
22.95842,40.60087,1.808705E-01
22.95832,40.60050,1.825924E-01
22.95815,40.60015,1.824776E-01
22.95785,40.59984,1.801872E-01
22.95747,40.59959,1.800801E-01
22.95721,40.59927,1.799649E-01
22.95716,40.59890,1.798563E-01
22.95731,40.59854,1.797697E-01
22.95766,40.59827,1.797272E-01
22.95811,40.59811,1.797246E-01
22.95852,40.59790,1.787793E-01
22.95887,40.59763,1.787344E-01
22.95921,40.59734,1.786825E-01
22.95954,40.59706,1.786320E-01
22.95983,40.59675,1.785685E-01
22.96002,40.59640,1.784846E-01
22.96022,40.59605,1.784014E-01
22.96038,40.59569,1.783116E-01
22.96051,40.59532,1.782162E-01
22.96064,40.59495,1.781208E-01
22.96077,40.59458,1.780256E-01
22.96090,40.59422,1.779331E-01
22.96106,40.59385,1.778404E-01
22.96135,40.59355,1.777781E-01
22.96174,40.59331,1.777404E-01
22.96213,40.59307,1.777019E-01
22.96256,40.59287,1.776777E-01
22.96301,40.59270,1.776629E-01
22.96350,40.59265,1.776842E-01
22.96399,40.59270,1.777331E-01
