lon,lat,PGA
22.92611,40.64528,3.636419E-01
22.92652,40.64506,3.636932E-01
22.92694,40.64484,3.637465E-01
22.92735,40.64463,3.637992E-01
22.92776,40.64441,3.638522E-01
22.92818,40.64420,3.639073E-01
22.92859,40.64398,3.639804E-01
22.92900,40.64377,3.640350E-01
22.92942,40.64355,3.640913E-01
22.92983,40.64333,3.641470E-01
22.93024,40.64312,3.642034E-01
22.93066,40.64290,3.642614E-01
22.93107,40.64269,3.643188E-01
22.93148,40.64247,3.643714E-01
22.93189,40.64225,3.644291E-01
22.93231,40.64204,3.644894E-01
22.93272,40.64182,3.645482E-01
22.93313,40.64161,3.529956E-01
22.93355,40.64139,3.545122E-01
22.93396,40.64118,3.545909E-01
22.93438,40.64096,3.546723E-01
22.93479,40.64075,3.547523E-01
22.93520,40.64053,3.548330E-01
22.93562,40.64032,3.549160E-01
22.93603,40.64010,3.549977E-01
22.93644,40.63989,3.550798E-01
22.93686,40.63967,3.551644E-01
22.93727,40.63945,3.552475E-01
22.93768,40.63924,3.553307E-01
22.93810,40.63902,3.554161E-01
22.93851,40.63881,3.554996E-01
22.93892,40.63859,3.555837E-01
22.93934,40.63838,3.556698E-01
22.93975,40.63816,3.558755E-01
22.94016,40.63794,3.563448E-01
22.94058,40.63773,3.568224E-01
22.94099,40.63751,3.572997E-01
22.94140,40.63730,3.577760E-01
22.94182,40.63708,3.410833E-01
22.94223,40.63686,3.414934E-01
22.94263,40.63664,3.419000E-01
22.94303,40.63641,3.423150E-01
22.94345,40.63619,3.427475E-01
22.94386,40.63598,3.431725E-01
22.94427,40.63576,3.436056E-01
22.94468,40.63554,3.440432E-01
22.94509,40.63532,3.442401E-01
22.94550,40.63510,3.443139E-01
22.94592,40.63489,3.443902E-01
22.94633,40.63467,3.444642E-01
22.94674,40.63446,3.445390E-01
22.94716,40.63424,3.446155E-01
22.94757,40.63403,3.446907E-01
22.94799,40.63382,3.447680E-01
22.94840,40.63360,3.448432E-01
22.94882,40.63339,3.449212E-01
22.94923,40.63318,3.514461E-01
22.94965,40.63296,3.515284E-01
22.95007,40.63275,3.522792E-01
22.95048,40.63254,3.523603E-01
22.95090,40.63232,3.524432E-01
22.95131,40.63211,3.525246E-01
22.95173,40.63190,3.526084E-01
