rlz_id,branch_path,weight
158,P~GFHHHA,3.9062500e-03
159,P~SKHHLA,3.9062500e-03
160,P~HEIHGA,3.9062500e-03
161,P~LHHGHA,3.9062500e-03
162,P~KGIGHA,3.9062500e-03
163,P~GEHEKA,3.9062500e-03
164,P~LHLEEA,3.9062500e-03
165,P~HHHEDA,3.9062500e-03
166,P~HGHEHA,3.9062500e-03
167,P~HGNEKA,3.9062500e-03
168,P~HJHGHA,3.9062500e-03
169,P~HEGHHA,3.9062500e-03
170,P~KJDEHA,3.9062500e-03
171,P~EGKKEA,3.9062500e-03
172,P~IHEGHA,3.9062500e-03
173,P~HIIJHA,3.9062500e-03
174,P~BDKLGA,3.9062500e-03
175,P~QHHHLA,3.9062500e-03
176,P~HGKKHA,3.9062500e-03
177,P~SIKIHA,3.9062500e-03
178,P~HIKHCA,3.9062500e-03
179,P~EKGGLA,3.9062500e-03
180,P~DHHHGA,3.9062500e-03
181,P~KHLHKA,3.9062500e-03
182,P~HHHHJA,3.9062500e-03
183,R~HKHHEA,3.9062500e-03
184,R~GKLKGA,3.9062500e-03
185,R~EHHJHA,3.9062500e-03
186,R~EJKLBA,3.9062500e-03
187,R~JGEEIA,3.9062500e-03
188,R~KGGBHA,3.9062500e-03
189,R~KHHHEA,3.9062500e-03
190,N~PEKHKA,3.9062500e-03
191,N~HHKHEA,3.9062500e-03
192,N~PHJIIA,3.9062500e-03
193,N~HHHHKA,3.9062500e-03
194,M~JKEHIA,3.9062500e-03
195,M~BHLHHA,3.9062500e-03
196,M~EHHKHA,3.9062500e-03
197,M~QIHBHA,3.9062500e-03
198,M~SIIHKA,3.9062500e-03
199,M~LHIHHA,3.9062500e-03
200,M~KEJFIA,3.9062500e-03
201,M~QHEGKA,3.9062500e-03
202,M~FJGHIA,3.9062500e-03
203,O~EFKHFA,3.9062500e-03
204,O~GBHHGA,3.9062500e-03
205,T~PGIBKA,3.9062500e-03
206,T~JKHKIA,3.9062500e-03
207,T~GHIHHA,3.9062500e-03
208,T~ELHHNA,3.9062500e-03
209,T~GEHEDA,3.9062500e-03
210,T~PHHEEA,3.9062500e-03
211,T~KHIFDA,3.9062500e-03
212,T~NDHGLA,3.9062500e-03
213,T~QEHGHA,3.9062500e-03
214,T~SLKHGA,3.9062500e-03
215,T~HHKHHA,3.9062500e-03
216,T~EHIEHA,3.9062500e-03
217,T~QLIEHA,3.9062500e-03
218,T~HHEHGA,3.9062500e-03
219,T~HHELFA,3.9062500e-03
220,T~PKHHGA,3.9062500e-03
221,T~EHKHIA,3.9062500e-03
222,T~KHHHHA,3.9062500e-03
223,T~QHKIKA,3.9062500e-03
224,T~HHIHKA,3.9062500e-03
225,T~EBHHEA,3.9062500e-03
226,S~HHGIEA,3.9062500e-03
227,S~HGIHLA,3.9062500e-03
228,S~HEHKKA,3.9062500e-03
229,S~IHHEIA,3.9062500e-03
230,S~IHEKKA,3.9062500e-03
231,S~FHIHFA,3.9062500e-03
232,S~GKDDEA,3.9062500e-03
233,S~IGJHIA,3.9062500e-03
234,S~HFKHHA,3.9062500e-03
235,S~HKEHHA,3.9062500e-03
236,S~DEIFHA,3.9062500e-03
237,S~QHEHKA,3.9062500e-03
238,S~RGHHEA,3.9062500e-03
239,S~EHHGHA,3.9062500e-03
240,S~DIEKLA,3.9062500e-03
241,S~HELDHA,3.9062500e-03
242,S~GJIEHA,3.9062500e-03
243,S~GEHHHA,3.9062500e-03
244,S~ELFFCA,3.9062500e-03
245,S~LIFHKA,3.9062500e-03
246,S~QLLKEA,3.9062500e-03
247,S~HDHKHA,3.9062500e-03
248,S~DHKHJA,3.9062500e-03
249,S~HGEHKA,3.9062500e-03
250,S~HHKDHA,3.9062500e-03
251,S~KHGIEA,3.9062500e-03
252,S~HFFEEA,3.9062500e-03
253,U~RKHEHA,3.9062500e-03
254,U~RHJHHA,3.9062500e-03
255,U~QEKEIA,3.9062500e-03
