lon,lat,PGA
22.95109,40.63222,8.851161E-01
22.95129,40.63212,8.862204E-01
22.95149,40.63202,8.877486E-01
22.95169,40.63191,8.897188E-01
22.95190,40.63181,8.921216E-01
22.95210,40.63171,8.949059E-01
22.95230,40.63160,8.980829E-01
22.95250,40.63150,9.015689E-01
22.95270,40.63140,9.051778E-01
22.95291,40.63129,9.088028E-01
22.95311,40.63119,9.123980E-01
22.95331,40.63108,9.158727E-01
22.95352,40.63100,9.191501E-01
22.95372,40.63092,9.220628E-01
22.95393,40.63084,9.244416E-01
22.95414,40.63076,9.261311E-01
22.95435,40.63069,9.270140E-01
22.95456,40.63061,9.270723E-01
22.95477,40.63053,9.263010E-01
22.95498,40.63046,9.247520E-01
22.95518,40.63038,9.225440E-01
22.95539,40.63029,9.198023E-01
22.95559,40.63019,9.167578E-01
22.95580,40.63009,9.135933E-01
22.95600,40.62998,9.104983E-01
22.95620,40.62987,9.076320E-01
22.95640,40.62977,9.050806E-01
22.95660,40.62966,9.028661E-01
22.95680,40.62955,9.009606E-01
22.95700,40.62945,8.994377E-01
22.95720,40.62934,8.982618E-01
22.95740,40.62924,8.973215E-01
22.95761,40.62913,8.965755E-01
22.95781,40.62902,8.958808E-01
22.95801,40.62892,8.951839E-01
22.95821,40.62880,8.945679E-01
22.95841,40.62869,8.940072E-01
22.95860,40.62856,8.938465E-01
22.95879,40.62842,8.941619E-01
22.95897,40.62826,8.953488E-01
22.95914,40.62809,8.971584E-01
22.95930,40.62789,9.001354E-01
22.95945,40.62769,9.031820E-01
22.95960,40.62748,9.058343E-01
22.95975,40.62728,9.080041E-01
22.95991,40.62708,9.095858E-01
22.96006,40.62688,9.104325E-01
22.96021,40.62667,9.105319E-01
22.96037,40.62647,9.099128E-01
22.96052,40.62627,9.086382E-01
22.96067,40.62606,9.068720E-01
22.96082,40.62586,9.047686E-01
22.96098,40.62566,9.024538E-01
22.96113,40.62545,9.000960E-01
22.96128,40.62525,8.979997E-01
22.96143,40.62505,8.963627E-01
22.96159,40.62485,8.953631E-01
22.96174,40.62464,8.951111E-01
22.96189,40.62443,8.957186E-01
22.96201,40.62420,8.975290E-01
22.96212,40.62395,9.004765E-01
22.96221,40.62369,9.042669E-01
22.96226,40.62341,9.082645E-01
22.96232,40.62313,9.119959E-01
22.96237,40.62286,9.150739E-01
22.96242,40.62258,9.173715E-01
22.96248,40.62230,9.189637E-01
22.96253,40.62202,9.200240E-01
22.96258,40.62175,9.208671E-01
22.96264,40.62147,9.218284E-01
22.96269,40.62119,9.231774E-01
22.96274,40.62091,9.251750E-01
22.96280,40.62064,9.280066E-01
22.96285,40.62036,9.316849E-01
22.96290,40.62008,9.361548E-01
22.96296,40.61980,9.412033E-01
22.96301,40.61952,9.464068E-01
22.96306,40.61925,9.512717E-01
22.96311,40.61897,9.552155E-01
22.96311,40.61869,9.575549E-01
22.96306,40.61841,9.579076E-01
22.96297,40.61815,9.564335E-01
22.96285,40.61791,9.536897E-01
