lon,lat,PGA
22.92611,40.64528,5.708751E-01
22.92652,40.64506,5.714169E-01
22.92694,40.64484,5.715296E-01
22.92735,40.64463,5.715747E-01
22.92776,40.64441,5.716195E-01
22.92818,40.64420,5.716710E-01
22.92859,40.64398,5.717249E-01
22.92900,40.64377,5.717822E-01
22.92942,40.64355,5.718414E-01
22.92983,40.64333,5.718994E-01
22.93024,40.64312,5.719606E-01
22.93066,40.64290,5.720239E-01
22.93107,40.64269,5.720878E-01
22.93148,40.64247,5.721518E-01
22.93189,40.64225,5.722174E-01
22.93231,40.64204,5.722890E-01
22.93272,40.64182,5.725709E-01
22.93313,40.64161,5.788469E-01
22.93355,40.64139,5.706302E-01
22.93396,40.64118,5.712694E-01
22.93438,40.64096,5.718817E-01
22.93479,40.64075,5.719647E-01
22.93520,40.64053,5.720470E-01
22.93562,40.64032,5.721356E-01
22.93603,40.64010,5.722214E-01
22.93644,40.63989,5.723109E-01
22.93686,40.63967,5.726752E-01
22.93727,40.63945,5.732305E-01
22.93768,40.63924,5.739126E-01
22.93810,40.63902,5.750983E-01
22.93851,40.63881,5.762610E-01
22.93892,40.63859,5.774444E-01
22.93934,40.63838,5.780692E-01
22.93975,40.63816,5.782651E-01
22.94016,40.63794,5.783702E-01
22.94058,40.63773,5.784824E-01
22.94099,40.63751,5.785894E-01
22.94140,40.63730,5.791127E-01
22.94182,40.63708,5.726815E-01
22.94223,40.63686,5.734228E-01
22.94263,40.63664,5.736258E-01
22.94303,40.63641,5.737370E-01
22.94345,40.63619,5.738593E-01
22.94386,40.63598,5.739804E-01
22.94427,40.63576,5.741003E-01
22.94468,40.63554,5.742208E-01
22.94509,40.63532,5.746970E-01
22.94550,40.63510,5.756020E-01
22.94592,40.63489,5.768573E-01
22.94633,40.63467,5.781049E-01
22.94674,40.63446,5.793424E-01
22.94716,40.63424,5.806181E-01
22.94757,40.63403,5.816912E-01
22.94799,40.63382,5.825199E-01
22.94840,40.63360,5.833503E-01
