lon,lat,0.000400~PGA,0.001670~PGA,0.008000~PGA
22.96220,40.62371,6.438910E-01,3.619200E-01,1.729118E-01
22.96228,40.62333,6.441133E-01,3.619317E-01,1.729245E-01
22.96235,40.62296,6.442824E-01,3.619421E-01,1.729361E-01
22.96242,40.62258,6.444168E-01,3.619534E-01,1.729471E-01
22.96250,40.62220,6.445301E-01,3.619676E-01,1.729580E-01
22.96257,40.62182,6.445894E-01,3.619802E-01,1.729676E-01
22.96264,40.62144,6.446105E-01,3.619940E-01,1.729764E-01
22.96271,40.62107,6.445967E-01,3.620085E-01,1.729846E-01
22.96279,40.62069,6.445571E-01,3.620259E-01,1.729927E-01
22.96286,40.62031,6.444629E-01,3.620423E-01,1.729995E-01
22.96293,40.61993,6.443296E-01,3.620600E-01,1.730058E-01
22.96300,40.61956,6.441652E-01,3.620788E-01,1.730112E-01
22.96307,40.61918,6.439555E-01,3.620986E-01,1.730160E-01
22.96313,40.61880,6.436924E-01,3.621174E-01,1.730196E-01
22.96306,40.61842,6.431945E-01,3.621099E-01,1.730157E-01
22.96293,40.61806,6.425306E-01,3.620908E-01,1.730079E-01
22.96274,40.61770,6.417337E-01,3.620598E-01,1.729964E-01
22.96249,40.61738,6.408585E-01,3.620163E-01,1.729813E-01
22.96214,40.61710,6.398543E-01,3.619512E-01,1.729605E-01
22.96177,40.61684,6.389166E-01,3.618819E-01,1.729382E-01
22.96141,40.61658,6.656449E-01,3.782394E-01,1.807868E-01
22.96104,40.61632,6.645030E-01,3.781283E-01,1.807242E-01
22.96068,40.61606,6.633708E-01,3.780555E-01,1.806608E-01
22.96031,40.61580,6.622038E-01,3.779863E-01,1.805947E-01
22.95994,40.61554,6.610195E-01,3.779174E-01,1.805272E-01
22.95958,40.61528,6.598380E-01,3.778514E-01,1.804593E-01
22.95921,40.61502,6.586221E-01,3.777836E-01,1.803890E-01
22.95885,40.61476,6.574119E-01,3.777185E-01,1.803184E-01
22.95848,40.61450,6.561705E-01,3.776516E-01,1.802451E-01
22.95812,40.61424,6.144457E-01,3.526624E-01,1.685652E-01
22.95775,40.61397,6.133960E-01,3.526009E-01,1.685323E-01
22.95741,40.61370,6.121622E-01,3.525459E-01,1.685008E-01
22.95725,40.61334,6.110695E-01,3.525331E-01,1.684767E-01
22.95721,40.61296,6.101430E-01,3.525472E-01,1.684565E-01
22.95724,40.61258,6.093254E-01,3.525764E-01,1.684230E-01
22.95726,40.61220,6.084601E-01,3.526045E-01,1.683729E-01
22.95729,40.61182,6.076647E-01,3.526356E-01,1.683222E-01
22.95732,40.61143,6.070240E-01,3.526683E-01,1.682778E-01
22.95735,40.61105,6.063878E-01,3.527013E-01,1.682257E-01
22.95738,40.61067,6.057400E-01,3.527353E-01,1.681694E-01
22.95741,40.61029,6.050814E-01,3.527704E-01,1.681115E-01
22.95744,40.60991,6.044133E-01,3.528066E-01,1.680518E-01
22.95747,40.60953,6.037363E-01,3.528436E-01,1.679904E-01
22.95750,40.60915,6.030517E-01,3.528815E-01,1.679281E-01
22.95753,40.60877,6.023605E-01,3.529207E-01,1.678635E-01
22.95756,40.60839,6.016636E-01,3.529610E-01,1.677975E-01
22.95759,40.60801,6.023507E-01,3.538733E-01,1.681265E-01
22.95762,40.60762,6.015355E-01,3.539165E-01,1.680556E-01
22.95765,40.60724,6.004617E-01,3.539598E-01,1.679849E-01
22.95768,40.60686,5.993730E-01,3.540038E-01,1.679129E-01
22.95774,40.60648,5.983171E-01,3.540552E-01,1.678427E-01
22.95783,40.60611,5.973221E-01,3.541128E-01,1.677761E-01
22.95793,40.60574,5.963271E-01,3.541732E-01,1.677092E-01
22.95804,40.60536,5.953016E-01,3.542377E-01,1.676401E-01
22.95814,40.60499,5.944803E-01,3.542996E-01,1.675708E-01
22.95825,40.60462,5.938576E-01,3.543645E-01,1.675013E-01
22.95835,40.60424,6.779345E-01,4.015226E-01,1.900534E-01
22.95846,40.60387,6.780514E-01,4.015943E-01,1.899703E-01
22.95856,40.60350,6.781613E-01,4.016646E-01,1.898850E-01
22.95867,40.60312,6.770771E-01,4.017392E-01,1.897971E-01
22.95877,40.60275,6.758114E-01,4.018114E-01,1.897097E-01
22.95879,40.60237,6.743868E-01,4.018676E-01,1.896132E-01
22.95870,40.60199,6.736324E-01,4.018995E-01,1.895053E-01
22.95861,40.60162,6.736809E-01,4.019307E-01,1.893994E-01
22.95851,40.60124,6.737264E-01,4.019623E-01,1.892893E-01
22.95842,40.60087,6.737750E-01,4.019953E-01,1.891823E-01
22.95832,40.60050,5.919253E-01,3.548960E-01,1.665644E-01
22.95815,40.60015,5.906215E-01,3.549080E-01,1.664660E-01
22.95785,40.59984,6.614016E-01,3.954437E-01,1.856707E-01
22.95747,40.59959,6.612958E-01,3.953948E-01,1.855671E-01
22.95721,40.59927,6.612879E-01,3.953837E-01,1.854564E-01
22.95716,40.59890,6.614203E-01,3.954281E-01,1.853527E-01
22.95731,40.59854,6.607149E-01,3.955164E-01,1.852707E-01
22.95766,40.59827,6.601983E-01,3.956365E-01,1.852318E-01
22.95811,40.59811,6.601804E-01,3.957626E-01,1.852316E-01
22.95852,40.59790,6.584604E-01,3.949261E-01,1.847475E-01
22.95887,40.59763,6.579047E-01,3.950468E-01,1.847069E-01
22.95921,40.59734,6.572537E-01,3.951688E-01,1.846590E-01
22.95954,40.59706,6.566159E-01,3.952873E-01,1.846127E-01
22.95983,40.59675,6.558210E-01,3.954018E-01,1.845540E-01
22.96002,40.59640,6.558293E-01,3.955006E-01,1.844749E-01
22.96022,40.59605,6.561008E-01,3.956021E-01,1.843967E-01
22.96038,40.59569,6.563558E-01,3.956965E-01,1.843117E-01
22.96051,40.59532,6.565992E-01,3.957863E-01,1.842217E-01
22.96064,40.59495,6.568437E-01,3.958768E-01,1.841315E-01
22.96077,40.59458,6.570889E-01,3.959680E-01,1.840414E-01
22.96090,40.59422,6.573308E-01,3.960581E-01,1.839541E-01
22.96106,40.59385,6.575960E-01,3.961572E-01,1.838666E-01
22.96135,40.59355,6.579033E-01,3.962747E-01,1.838088E-01
22.96174,40.59331,6.582398E-01,3.964052E-01,1.837749E-01
22.96213,40.59307,6.585764E-01,3.965359E-01,1.837407E-01
22.96256,40.59287,6.589168E-01,3.966689E-01,1.837202E-01
22.96301,40.59270,6.592541E-01,3.968014E-01,1.837087E-01
22.96350,40.59265,6.595553E-01,3.969228E-01,1.837322E-01
22.96399,40.59270,6.598074E-01,3.970264E-01,1.837824E-01
22.96449,40.59276,6.600609E-01,3.971300E-01,1.838353E-01
22.96498,40.59281,6.603132E-01,3.972331E-01,1.838844E-01
22.96548,40.59287,6.605647E-01,3.973363E-01,1.839361E-01
22.96598,40.59292,6.608188E-01,3.974408E-01,1.839847E-01
22.96647,40.59297,6.610675E-01,3.975424E-01,1.840319E-01
22.96697,40.59303,6.369717E-01,3.845686E-01,1.778087E-01
22.96746,40.59308,6.372038E-01,3.846642E-01,1.778532E-01
22.96796,40.59313,6.374390E-01,3.847614E-01,1.778978E-01
22.96845,40.59319,6.376627E-01,3.848541E-01,1.779437E-01
22.96895,40.59324,6.378949E-01,3.849501E-01,1.779870E-01
22.96945,40.59329,6.381248E-01,3.850452E-01,1.780297E-01
22.96995,40.59331,6.383695E-01,3.851449E-01,1.780636E-01
