lon,lat,PGA
22.92611,40.64528,7.345131E-01
22.92652,40.64506,7.352141E-01
22.92694,40.64484,7.359385E-01
22.92735,40.64463,7.366524E-01
22.92776,40.64441,7.373877E-01
22.92818,40.64420,7.381381E-01
22.92859,40.64398,7.388980E-01
22.92900,40.64377,7.396600E-01
22.92942,40.64355,7.404585E-01
22.92983,40.64333,7.412553E-01
22.93024,40.64312,7.420539E-01
22.93066,40.64290,7.428898E-01
22.93107,40.64269,7.437130E-01
22.93148,40.64247,7.445590E-01
22.93189,40.64225,7.454178E-01
22.93231,40.64204,7.462941E-01
22.93272,40.64182,7.471785E-01
22.93313,40.64161,7.556180E-01
22.93355,40.64139,7.447134E-01
22.93396,40.64118,7.456179E-01
22.93438,40.64096,7.465627E-01
22.93479,40.64075,7.474923E-01
22.93520,40.64053,7.484456E-01
22.93562,40.64032,7.494177E-01
22.93603,40.64010,7.503982E-01
22.93644,40.63989,7.513791E-01
22.93686,40.63967,7.524028E-01
22.93727,40.63945,7.534215E-01
22.93768,40.63924,7.544407E-01
22.93810,40.63902,7.555039E-01
22.93851,40.63881,7.565480E-01
22.93892,40.63859,7.576178E-01
22.93934,40.63838,7.587065E-01
22.93975,40.63816,7.598004E-01
22.94016,40.63794,7.609070E-01
22.94058,40.63773,7.620322E-01
22.94099,40.63751,7.631610E-01
22.94140,40.63730,7.642873E-01
22.94182,40.63708,7.557221E-01
22.94223,40.63686,7.568619E-01
22.94263,40.63664,7.579907E-01
22.94303,40.63641,7.591419E-01
22.94345,40.63619,7.603310E-01
22.94386,40.63598,7.614942E-01
22.94427,40.63576,7.626787E-01
22.94468,40.63554,7.638712E-01
22.94509,40.63532,7.650713E-01
22.94550,40.63510,7.662782E-01
22.94592,40.63489,7.674988E-01
22.94633,40.63467,7.687172E-01
22.94674,40.63446,7.699267E-01
22.94716,40.63424,7.711776E-01
22.94757,40.63403,7.723960E-01
22.94799,40.63382,7.736398E-01
22.94840,40.63360,7.748778E-01
22.94882,40.63339,7.761256E-01
22.94923,40.63318,7.901015E-01
22.94965,40.63296,7.913932E-01
22.95007,40.63275,7.843015E-01
22.95048,40.63254,7.855363E-01
22.95090,40.63232,7.868074E-01
22.95131,40.63211,7.880424E-01
22.95173,40.63190,7.892990E-01
22.95214,40.63168,7.905440E-01
22.95256,40.63147,7.917930E-01
22.95297,40.63126,7.930140E-01
22.95339,40.63104,7.942666E-01
22.95384,40.63087,7.955067E-01
22.95429,40.63071,7.967232E-01
22.95474,40.63054,7.979438E-01
22.95519,40.63038,7.991387E-01
22.95562,40.63018,8.003346E-01
22.95603,40.62996,8.015035E-01
22.95644,40.62974,8.026582E-01
22.95685,40.62953,8.037846E-01
22.95726,40.62931,8.049083E-01
22.95768,40.62909,8.060354E-01
22.95809,40.62887,8.071239E-01
22.95849,40.62864,7.801627E-01
22.95884,40.62838,7.811064E-01
22.95915,40.62808,7.820050E-01
22.95940,40.62775,7.828097E-01
22.95965,40.62742,7.835933E-01
22.95990,40.62708,7.843643E-01
22.96015,40.62675,7.851035E-01
22.96040,40.62642,7.858207E-01
22.96065,40.62609,7.865149E-01
22.96090,40.62576,7.871852E-01
22.96115,40.62543,7.878308E-01
22.96140,40.62510,7.884503E-01
22.96165,40.62477,8.475341E-01
22.96188,40.62443,8.481177E-01
22.96207,40.62408,8.486050E-01
22.96220,40.62371,8.489636E-01
22.96228,40.62333,8.492039E-01
22.96235,40.62296,8.493890E-01
22.96242,40.62258,8.495387E-01
22.96250,40.62220,8.496682E-01
22.96257,40.62182,8.497432E-01
22.96264,40.62144,8.497791E-01
22.96271,40.62107,8.497793E-01
22.96279,40.62069,8.497539E-01
22.96286,40.62031,8.496727E-01
22.96293,40.61993,8.495519E-01
22.96300,40.61956,8.493986E-01
22.96307,40.61918,8.491991E-01
22.96313,40.61880,8.489438E-01
22.96306,40.61842,8.484473E-01
22.96293,40.61806,8.478427E-01
22.96274,40.61770,8.471103E-01
22.96249,40.61738,8.462996E-01
22.96214,40.61710,8.453503E-01
22.96177,40.61684,8.443669E-01
22.96141,40.61658,8.814219E-01
22.96104,40.61632,8.803229E-01
22.96068,40.61606,8.792152E-01
22.96031,40.61580,8.780622E-01
22.95994,40.61554,8.768860E-01
22.95958,40.61528,8.757067E-01
22.95921,40.61502,8.744830E-01
22.95885,40.61476,8.732557E-01
22.95848,40.61450,8.719859E-01
22.95812,40.61424,8.140623E-01
22.95775,40.61397,8.128378E-01
22.95741,40.61370,8.116535E-01
22.95725,40.61334,8.106262E-01
22.95721,40.61296,8.097694E-01
22.95724,40.61258,8.090225E-01
22.95726,40.61220,8.082300E-01
22.95729,40.61182,8.074307E-01
22.95732,40.61143,8.065826E-01
22.95735,40.61105,8.057334E-01
22.95738,40.61067,8.048609E-01
22.95741,40.61029,8.039656E-01
22.95744,40.60991,8.030486E-01
22.95747,40.60953,8.021106E-01
