lon,lat,PGA
22.95870,40.60199,4.618007E-01
22.95861,40.60162,4.613633E-01
22.95851,40.60124,4.609098E-01
22.95842,40.60087,4.604720E-01
22.95832,40.60050,4.051207E-01
22.95815,40.60015,4.047310E-01
22.95785,40.59984,4.513019E-01
22.95747,40.59959,4.508599E-01
22.95721,40.59927,4.504048E-01
22.95716,40.59890,4.500012E-01
22.95731,40.59854,4.497038E-01
22.95766,40.59827,4.495912E-01
22.95811,40.59811,4.496345E-01
22.95852,40.59790,4.484678E-01
22.95887,40.59763,4.483445E-01
22.95921,40.59734,4.481928E-01
22.95954,40.59706,4.480440E-01
22.95983,40.59675,4.478444E-01
22.96002,40.59640,4.475597E-01
22.96022,40.59605,4.472783E-01
22.96038,40.59569,4.469696E-01
22.96051,40.59532,4.466386E-01
22.96064,40.59495,4.463080E-01
22.96077,40.59458,4.459783E-01
22.96090,40.59422,4.456600E-01
22.96106,40.59385,4.453436E-01
22.96135,40.59355,4.451475E-01
22.96174,40.59331,4.450479E-01
22.96213,40.59307,4.449461E-01
22.96256,40.59287,4.448968E-01
22.96301,40.59270,4.448819E-01
22.96350,40.59265,4.449991E-01
22.96399,40.59270,4.452146E-01
22.96449,40.59276,4.454410E-01
22.96498,40.59281,4.456512E-01
22.96548,40.59287,4.458720E-01
22.96598,40.59292,4.460794E-01
22.96647,40.59297,4.462807E-01
22.96697,40.59303,4.312380E-01
22.96746,40.59308,4.314249E-01
22.96796,40.59313,4.316115E-01
22.96845,40.59319,4.318023E-01
22.96895,40.59324,4.319822E-01
22.96945,40.59329,4.321588E-01
22.96995,40.59331,4.323015E-01
