lon,lat,0.000400~PGA,0.001670~PGA,0.008000~PGA
22.97303,40.61528,6.670689E-01,3.710876E-01,1.742556E-01
22.94248,40.61772,5.940017E-01,3.443117E-01,1.630207E-01
22.94418,40.61772,5.989882E-01,3.450738E-01,1.632231E-01
22.94588,40.61772,6.039656E-01,3.454090E-01,1.634280E-01
22.94757,40.61772,6.060119E-01,3.457473E-01,1.636329E-01
22.94927,40.61772,6.079808E-01,3.460919E-01,1.638382E-01
22.95097,40.61772,6.746371E-01,3.765278E-01,1.784854E-01
22.95266,40.61772,6.756427E-01,3.781765E-01,1.787148E-01
22.95436,40.61772,6.766984E-01,3.793617E-01,1.789558E-01
22.95606,40.61772,6.777259E-01,3.798910E-01,1.791719E-01
22.95775,40.61772,6.786401E-01,3.804188E-01,1.793753E-01
22.95945,40.61772,6.428236E-01,3.587997E-01,1.694911E-01
22.96115,40.61772,6.460772E-01,3.591748E-01,1.696559E-01
22.96285,40.61772,6.489656E-01,3.595494E-01,1.697935E-01
22.96454,40.61772,6.514510E-01,3.599194E-01,1.698811E-01
22.96624,40.61772,6.535239E-01,3.602901E-01,1.699650E-01
22.96794,40.61772,6.215148E-01,3.396356E-01,1.607843E-01
22.96963,40.61772,6.220574E-01,3.399636E-01,1.608605E-01
22.97133,40.61772,6.225218E-01,3.402873E-01,1.609307E-01
22.97303,40.61772,6.229112E-01,3.406065E-01,1.609947E-01
22.94248,40.62015,5.954897E-01,3.446905E-01,1.631113E-01
22.94418,40.62015,6.007822E-01,3.450195E-01,1.633145E-01
22.94588,40.62015,6.046358E-01,3.453559E-01,1.635202E-01
22.94757,40.62015,6.066827E-01,3.456949E-01,1.637259E-01
22.94927,40.62015,6.086454E-01,3.460408E-01,1.639316E-01
22.95097,40.62015,6.747350E-01,3.775182E-01,1.785902E-01
22.95266,40.62015,6.757741E-01,3.789039E-01,1.788206E-01
22.95436,40.62015,6.768704E-01,3.794421E-01,1.790452E-01
22.95606,40.62015,6.778342E-01,3.799869E-01,1.792783E-01
22.95775,40.62015,6.787479E-01,3.805263E-01,1.794835E-01
22.95945,40.62015,6.450156E-01,3.587510E-01,1.695931E-01
22.96115,40.62015,6.483195E-01,3.591276E-01,1.697083E-01
22.96285,40.62015,6.512502E-01,3.595035E-01,1.698003E-01
22.96454,40.62015,6.537735E-01,3.598774E-01,1.698873E-01
22.96624,40.62015,6.558800E-01,3.602501E-01,1.699702E-01
22.96794,40.62015,6.220372E-01,3.395986E-01,1.608250E-01
22.96963,40.62015,6.225787E-01,3.399280E-01,1.609007E-01
22.97133,40.62015,6.230485E-01,3.402535E-01,1.609713E-01
22.97303,40.62015,6.234211E-01,3.405732E-01,1.610352E-01
22.94248,40.62258,5.962702E-01,3.446697E-01,1.631209E-01
22.94418,40.62258,6.015877E-01,3.449996E-01,1.633233E-01
22.94588,40.62258,6.050950E-01,3.453359E-01,1.635278E-01
22.94757,40.62258,6.071307E-01,3.456771E-01,1.637329E-01
22.94927,40.62258,6.090115E-01,3.460250E-01,1.639386E-01
22.95097,40.62258,6.749297E-01,3.780517E-01,1.785949E-01
22.95266,40.62258,6.759871E-01,3.789493E-01,1.788245E-01
22.95436,40.62258,6.770968E-01,3.794962E-01,1.790485E-01
22.95606,40.62258,6.780607E-01,3.800464E-01,1.792808E-01
22.95775,40.62258,6.789821E-01,3.805840E-01,1.794856E-01
22.95945,40.62258,6.454159E-01,3.587435E-01,1.695849E-01
22.96115,40.62258,6.487241E-01,3.591250E-01,1.696808E-01
22.96285,40.62258,6.516590E-01,3.595063E-01,1.697726E-01
22.96454,40.62258,6.541854E-01,3.598819E-01,1.698592E-01
22.96624,40.62258,6.562989E-01,3.602558E-01,1.699424E-01
22.96794,40.62258,6.223381E-01,3.396033E-01,1.608145E-01
22.96963,40.62258,6.228785E-01,3.399359E-01,1.608908E-01
22.97133,40.62258,6.232837E-01,3.402656E-01,1.609612E-01
22.97303,40.62258,6.236055E-01,3.405883E-01,1.610246E-01
22.93400,40.62502,5.753759E-01,3.364668E-01,1.611504E-01
22.93569,40.62502,5.781347E-01,3.377476E-01,1.613134E-01
22.93739,40.62502,5.811098E-01,3.391160E-01,1.614865E-01
22.93909,40.62502,5.842912E-01,3.405610E-01,1.616679E-01
22.94079,40.62502,5.876739E-01,3.420031E-01,1.618567E-01
22.94248,40.62502,6.044621E-01,3.495406E-01,1.652300E-01
22.94418,40.62502,6.097655E-01,3.501402E-01,1.654339E-01
22.94588,40.62502,6.150114E-01,3.504861E-01,1.656408E-01
22.94757,40.62502,6.169142E-01,3.508350E-01,1.658473E-01
22.94927,40.62502,6.187389E-01,3.511911E-01,1.660549E-01
22.95097,40.62502,6.214291E-01,3.522195E-01,1.665458E-01
22.95266,40.62502,6.230683E-01,3.525929E-01,1.667467E-01
22.95436,40.62502,6.254230E-01,3.529599E-01,1.669436E-01
22.95606,40.62502,6.296079E-01,3.533303E-01,1.671347E-01
22.95775,40.62502,6.334786E-01,3.537011E-01,1.672814E-01
22.95945,40.62502,5.946401E-01,3.256423E-01,1.551262E-01
22.96115,40.62502,5.975428E-01,3.259787E-01,1.552439E-01
22.96285,40.62502,5.995092E-01,3.263143E-01,1.553535E-01
22.96454,40.62502,6.004640E-01,3.266491E-01,1.554544E-01
22.96624,40.62502,6.011875E-01,3.269820E-01,1.555477E-01
22.96794,40.62502,5.636204E-01,3.107237E-01,1.470083E-01
22.96963,40.62502,5.641341E-01,3.113063E-01,1.470924E-01
