lon,lat,vs30
22.9238163891,40.5787969310709,348.84517514559
22.9255133079278,40.5787969310709,348.84517514559
22.9272102267556,40.5787969310709,348.84517514559
22.9289071455833,40.5787969310709,348.84517514559
22.9306040644111,40.5787969310709,348.84517514559
22.9323009832389,40.5787969310709,348.84517514559
22.9339979020667,40.5787969310709,348.84517514559
22.9356948208944,40.5787969310709,348.84517514559
22.9373917397222,40.5787969310709,348.84517514559
22.93908865855,40.5787969310709,348.84517514559
22.9407855773778,40.5787969310709,348.84517514559
22.9424824962056,40.5787969310709,348.84517514559
22.9441794150333,40.5787969310709,348.84517514559
22.9458763338611,40.5787969310709,348.84517514559
22.9475732526889,40.5787969310709,348.84517514559
22.9492701715167,40.5787969310709,348.845175145563
22.9509670903445,40.5787969310709,348.845175144729
22.9526640091722,40.5787969310709,348.845175136877
22.954360928,40.5787969310709,348.845175117327
22.9560578468278,40.5787969310709,348.845175116188
22.9577547656556,40.5787969310709,348.845175135763
22.9594516844834,40.5787969310709,348.845175144022
22.9611486033111,40.5787969310709,348.845175140757
22.9628455221389,40.5787969310709,348.845175131359
22.9645424409667,40.5787969310709,348.845175132052
22.9662393597945,40.5787969310709,348.845175141491
22.9679362786223,40.5787969310709,348.84517514601
22.96963319745,40.5787969310709,348.845175152548
22.9713301162778,40.5787969310709,348.845175164501
22.9730270351056,40.5787969310709,348.845175162045
22.9238163891,40.5812294688823,348.84517514559
22.9255133079278,40.5812294688823,348.84517514559
22.9272102267556,40.5812294688823,348.84517514559
22.9289071455833,40.5812294688823,348.84517514559
22.9306040644111,40.5812294688823,348.84517514559
22.9323009832389,40.5812294688823,348.84517514559
22.9339979020667,40.5812294688822,348.84517514559
22.9356948208945,40.5812294688823,348.84517514559
22.9373917397222,40.5812294688823,348.84517514559
22.93908865855,40.5812294688823,348.84517514559
22.9407855773778,40.5812294688823,348.84517514559
22.9424824962056,40.5812294688823,348.84517514559
22.9441794150333,40.5812294688822,348.845175145591
22.9458763338611,40.5812294688823,348.845175145544
22.9475732526889,40.5812294688823,348.845175131324
22.9492701715167,40.5812294688823,348.845173743005
22.9509670903445,40.5812294688823,348.845130921199
22.9526640091722,40.5812294688823,348.844727916451
22.954360928,40.5812294688823,348.843724590778
22.9560578468278,40.5812294688823,348.843666187304
22.9577547656556,40.5812294688823,348.844670692583
22.9594516844834,40.5812294688823,348.84509213427
22.9611486033111,40.5812294688823,348.844903799911
22.9628455221389,40.5812294688823,348.844375721131
22.9645424409667,40.5812294688822,348.844414639795
22.9662393597945,40.5812294688823,348.844945004235
22.9679362786223,40.5812294688823,348.845203052539
22.96963319745,40.5812294688822,348.845602580525
22.9713301162778,40.5812294688823,348.846336653476
22.9730270351056,40.5812294688823,348.84618577659
22.9238163891,40.5836620066936,348.84517514559
22.9255133079278,40.5836620066936,348.84517514559
22.9272102267556,40.5836620066936,348.84517514559
22.9289071455833,40.5836620066936,348.84517514559
22.9306040644111,40.5836620066936,348.84517514559
22.9323009832389,40.5836620066936,348.84517514559
22.9339979020667,40.5836620066936,348.84517514559
22.9356948208944,40.5836620066936,348.84517514559
22.9373917397222,40.5836620066936,348.84517514559
22.93908865855,40.5836620066936,348.84517514559
22.9407855773778,40.5836620066936,348.84517514559
22.9424824962056,40.5836620066936,348.845175145591
22.9441794150333,40.5836620066936,348.845175145546
22.9458763338611,40.5836620066936,348.845175102687
22.9475732526889,40.5836620066936,348.845161997624
22.9492701715167,40.5836620066936,348.843882787388
22.9509670903445,40.5836620066936,348.804431379219
22.9526640091722,40.5836620066936,348.433178939116
22.954360928,40.5836620066936,347.508951514261
22.9560578468278,40.5836620066936,347.455143014228
22.9577547656556,40.5836620066936,348.380326908191
22.9594516844834,40.5836620066936,348.766074850401
22.9611486033111,40.5836620066936,348.571691964549
22.9628455221389,40.5836620066936,348.039143386936
22.9645424409667,40.5836620066936,348.078388997871
22.9662393597945,40.5836620066936,348.613297580397
22.9679362786223,40.5836620066936,348.8780737664
22.96963319745,40.5836620066936,349.316485905726
22.9713301162778,40.5836620066936,350.125697572747
22.9730270351056,40.5836620066936,349.959375700925
22.9238163891,40.586094544505,348.84517514559
