lon,lat
22.89771,40.565943
22.9026904761905,40.565943
22.9076709523809,40.565943
22.9126514285714,40.565943
22.9176319047619,40.565943
22.9226123809524,40.565943
22.9275928571429,40.565943
22.9325733333333,40.565943
22.9375538095238,40.565943
22.9425342857143,40.565943
22.9475147619048,40.565943
22.9524952380952,40.565943
22.9574757142857,40.565943
22.9624561904762,40.565943
22.9674366666667,40.565943
22.9724171428571,40.565943
22.9773976190476,40.565943
22.9823780952381,40.565943
22.9873585714286,40.565943
22.992339047619,40.565943
22.9973195238095,40.565943
23.0023,40.565943
22.89771,40.5706155238095
22.9026904761905,40.5706155238095
22.907670952381,40.5706155238095
22.9126514285714,40.5706155238095
22.9176319047619,40.5706155238095
22.9226123809524,40.5706155238095
22.9275928571429,40.5706155238095
22.9325733333333,40.5706155238095
22.9375538095238,40.5706155238095
22.9425342857143,40.5706155238095
22.9475147619048,40.5706155238095
22.9524952380952,40.5706155238095
22.9574757142857,40.5706155238095
22.9624561904762,40.5706155238095
22.9674366666667,40.5706155238095
22.9724171428571,40.5706155238095
22.9773976190476,40.5706155238095
22.9823780952381,40.5706155238095
22.9873585714286,40.5706155238095
22.992339047619,40.5706155238095
22.9973195238095,40.5706155238095
23.0023,40.5706155238095
22.89771,40.575288047619
22.9026904761905,40.575288047619
22.9076709523809,40.575288047619
22.9126514285714,40.575288047619
22.9176319047619,40.575288047619
22.9226123809524,40.575288047619
22.9275928571429,40.575288047619
22.9325733333333,40.575288047619
22.9375538095238,40.575288047619
22.9425342857143,40.575288047619
22.9475147619048,40.575288047619
22.9524952380952,40.575288047619
22.9574757142857,40.575288047619
22.9624561904762,40.575288047619
22.9674366666667,40.5752880476191
22.9724171428571,40.575288047619
22.9773976190476,40.575288047619
22.9823780952381,40.575288047619
22.9873585714286,40.575288047619
22.992339047619,40.575288047619
22.9973195238095,40.575288047619
23.0023,40.575288047619
22.89771,40.5799605714286
22.9026904761905,40.5799605714286
22.9076709523809,40.5799605714286
22.9126514285714,40.5799605714286
22.9176319047619,40.5799605714286
22.9226123809524,40.5799605714286
22.9275928571429,40.5799605714286
22.9325733333333,40.5799605714286
22.9375538095238,40.5799605714286
22.9425342857143,40.5799605714286
22.9475147619048,40.5799605714286
22.9524952380952,40.5799605714286
22.9574757142857,40.5799605714286
22.9624561904762,40.5799605714286
22.9674366666667,40.5799605714286
22.9724171428571,40.5799605714286
22.9773976190476,40.5799605714286
22.9823780952381,40.5799605714286
22.9873585714286,40.5799605714286
22.992339047619,40.5799605714286
22.9973195238095,40.5799605714286
23.0023,40.5799605714286
22.89771,40.5846330952381
22.9026904761905,40.5846330952381
22.9076709523809,40.5846330952381
22.9126514285714,40.5846330952381
22.9176319047619,40.5846330952381
22.9226123809524,40.5846330952381
22.9275928571429,40.5846330952381
22.9325733333333,40.5846330952381
22.9375538095238,40.5846330952381
22.9425342857143,40.5846330952381
22.9475147619048,40.5846330952381
22.9524952380952,40.5846330952381
22.9574757142857,40.5846330952381
22.9624561904762,40.5846330952381
22.9674366666667,40.5846330952381
22.9724171428571,40.5846330952381
22.9773976190476,40.5846330952381
22.9823780952381,40.5846330952381
22.9873585714286,40.5846330952381
22.992339047619,40.5846330952381
22.9973195238095,40.5846330952381
23.0023,40.5846330952381
22.89771,40.5893056190476
22.9026904761905,40.5893056190476
22.907670952381,40.5893056190476
22.9126514285714,40.5893056190476
22.9176319047619,40.5893056190476
22.9226123809524,40.5893056190476
22.9275928571429,40.5893056190476
22.9325733333333,40.5893056190476
22.9375538095238,40.5893056190476
22.9425342857143,40.5893056190476
22.9475147619048,40.5893056190476
22.9524952380952,40.5893056190476
22.9574757142857,40.5893056190476
22.9624561904762,40.5893056190476
22.9674366666667,40.5893056190476
22.9724171428571,40.5893056190476
22.9773976190476,40.5893056190476
22.9823780952381,40.5893056190476
22.9873585714286,40.5893056190476
22.992339047619,40.5893056190476
22.9973195238095,40.5893056190476
23.0023,40.5893056190476
22.89771,40.5939781428571
22.9026904761905,40.5939781428571
22.9076709523809,40.5939781428571
22.9126514285714,40.5939781428571
22.9176319047619,40.5939781428571
22.9226123809524,40.5939781428571
22.9275928571429,40.5939781428571
22.9325733333333,40.5939781428571
22.9375538095238,40.5939781428571
22.9425342857143,40.5939781428571
22.9475147619048,40.5939781428571
22.9524952380952,40.5939781428571
22.9574757142857,40.5939781428571
22.9624561904762,40.5939781428571
22.9674366666667,40.5939781428571
22.9724171428571,40.5939781428571
22.9773976190476,40.5939781428572
22.9823780952381,40.5939781428572
22.9873585714286,40.5939781428571
22.992339047619,40.5939781428571
22.9973195238095,40.5939781428571
23.0023,40.5939781428571
22.89771,40.5986506666667
22.9026904761905,40.5986506666667
22.9076709523809,40.5986506666667
22.9126514285714,40.5986506666667
22.9176319047619,40.5986506666667
22.9226123809524,40.5986506666667
22.9275928571429,40.5986506666667
22.9325733333333,40.5986506666667
22.9375538095238,40.5986506666667
22.9425342857143,40.5986506666667
22.9475147619048,40.5986506666667
22.9524952380952,40.5986506666667
22.9574757142857,40.5986506666667
22.9624561904762,40.5986506666667
22.9674366666667,40.5986506666667
22.9724171428571,40.5986506666667
22.9773976190476,40.5986506666667
22.9823780952381,40.5986506666667
22.9873585714286,40.5986506666667
22.992339047619,40.5986506666667
22.9973195238095,40.5986506666667
23.0023,40.5986506666667
22.89771,40.6033231904762
22.9026904761905,40.6033231904762
22.907670952381,40.6033231904762
22.9126514285714,40.6033231904762
22.9176319047619,40.6033231904762
22.9226123809524,40.6033231904762
22.9275928571429,40.6033231904762
22.9325733333333,40.6033231904762
22.9375538095238,40.6033231904762
22.9425342857143,40.6033231904762
22.9475147619048,40.6033231904762
22.9524952380952,40.6033231904762
22.9574757142857,40.6033231904762
22.9624561904762,40.6033231904762
22.9674366666667,40.6033231904762
22.9724171428571,40.6033231904762
22.9773976190476,40.6033231904762
22.9823780952381,40.6033231904762
22.9873585714286,40.6033231904762
22.992339047619,40.6033231904762
22.9973195238095,40.6033231904762
23.0023,40.6033231904762
22.89771,40.6079957142857
22.9026904761905,40.6079957142857
22.9076709523809,40.6079957142857
22.9126514285714,40.6079957142857
22.9176319047619,40.6079957142857
22.9226123809524,40.6079957142857
22.9275928571429,40.6079957142857
22.9325733333333,40.6079957142857
22.9375538095238,40.6079957142857
22.9425342857143,40.6079957142857
22.9475147619048,40.6079957142857
22.9524952380952,40.6079957142857
22.9574757142857,40.6079957142857
22.9624561904762,40.6079957142857
22.9674366666667,40.6079957142857
22.9724171428571,40.6079957142857
22.9773976190476,40.6079957142857
22.9823780952381,40.6079957142857
22.9873585714286,40.6079957142857
22.992339047619,40.6079957142857
22.9973195238095,40.6079957142857
23.0023,40.6079957142857
22.89771,40.6126682380952
22.9026904761905,40.6126682380952
22.9076709523809,40.6126682380952
22.9126514285714,40.6126682380952
22.9176319047619,40.6126682380952
22.9226123809524,40.6126682380952
22.9275928571429,40.6126682380952
22.9325733333333,40.6126682380952
22.9375538095238,40.6126682380952
22.9425342857143,40.6126682380952
22.9475147619048,40.6126682380952
22.9524952380952,40.6126682380952
22.9574757142857,40.6126682380952
22.9624561904762,40.6126682380952
22.9674366666667,40.6126682380952
22.9724171428571,40.6126682380952
22.9773976190476,40.6126682380952
22.9823780952381,40.6126682380952
22.9873585714286,40.6126682380952
22.992339047619,40.6126682380952
22.9973195238095,40.6126682380952
23.0023,40.6126682380952
22.89771,40.6173407619048
22.9026904761905,40.6173407619048
22.9076709523809,40.6173407619048
22.9126514285714,40.6173407619048
22.9176319047619,40.6173407619048
22.9226123809524,40.6173407619048
22.9275928571429,40.6173407619048
22.9325733333333,40.6173407619048
22.9375538095238,40.6173407619048
22.9425342857143,40.6173407619048
22.9475147619048,40.6173407619048
22.9524952380952,40.6173407619048
22.9574757142857,40.6173407619048
22.9624561904762,40.6173407619048
22.9674366666667,40.6173407619048
22.9724171428571,40.6173407619048
22.9773976190476,40.6173407619048
22.9823780952381,40.6173407619048
22.9873585714286,40.6173407619048
22.992339047619,40.6173407619048
22.9973195238095,40.6173407619048
23.0023,40.6173407619048
22.89771,40.6220132857143
22.9026904761905,40.6220132857143
22.9076709523809,40.6220132857143
22.9126514285714,40.6220132857143
22.9176319047619,40.6220132857143
22.9226123809524,40.6220132857143
22.9275928571429,40.6220132857143
22.9325733333333,40.6220132857143
22.9375538095238,40.6220132857143
22.9425342857143,40.6220132857143
22.9475147619048,40.6220132857143
22.9524952380952,40.6220132857143
22.9574757142857,40.6220132857143
22.9624561904762,40.6220132857143
22.9674366666667,40.6220132857143
22.9724171428571,40.6220132857143
22.9773976190476,40.6220132857143
22.9823780952381,40.6220132857143
22.9873585714286,40.6220132857143
22.992339047619,40.6220132857143
22.9973195238095,40.6220132857143
23.0023,40.6220132857143
22.89771,40.6266858095238
22.9026904761905,40.6266858095238
22.9076709523809,40.6266858095238
22.9126514285714,40.6266858095238
22.9176319047619,40.6266858095238
22.9226123809524,40.6266858095238
22.9275928571429,40.6266858095238
22.9325733333333,40.6266858095238
22.9375538095238,40.6266858095238
22.9425342857143,40.6266858095238
22.9475147619048,40.6266858095238
22.9524952380952,40.6266858095238
22.9574757142857,40.6266858095238
22.9624561904762,40.6266858095238
22.9674366666667,40.6266858095238
22.9724171428571,40.6266858095238
22.9773976190476,40.6266858095238
22.9823780952381,40.6266858095238
22.9873585714286,40.6266858095238
22.992339047619,40.6266858095238
22.9973195238095,40.6266858095238
23.0023,40.6266858095238
22.89771,40.6313583333333
22.9026904761905,40.6313583333333
22.907670952381,40.6313583333333
22.9126514285714,40.6313583333333
22.9176319047619,40.6313583333333
22.9226123809524,40.6313583333333
22.9275928571429,40.6313583333333
22.9325733333333,40.6313583333333
22.9375538095238,40.6313583333333
22.9425342857143,40.6313583333333
22.9475147619048,40.6313583333333
22.9524952380952,40.6313583333333
22.9574757142857,40.6313583333333
22.9624561904762,40.6313583333333
22.9674366666667,40.6313583333333
22.9724171428571,40.6313583333333
22.9773976190476,40.6313583333333
22.9823780952381,40.6313583333333
22.9873585714286,40.6313583333333
22.992339047619,40.6313583333333
22.9973195238095,40.6313583333333
23.0023,40.6313583333333
22.89771,40.6360308571429
22.9026904761905,40.6360308571429
22.907670952381,40.6360308571429
22.9126514285714,40.6360308571429
22.9176319047619,40.6360308571429
22.9226123809524,40.6360308571429
22.9275928571429,40.6360308571429
22.9325733333333,40.6360308571429
22.9375538095238,40.6360308571429
22.9425342857143,40.6360308571429
22.9475147619048,40.6360308571429
22.9524952380952,40.6360308571429
22.9574757142857,40.6360308571429
22.9624561904762,40.6360308571429
22.9674366666667,40.6360308571429
22.9724171428571,40.6360308571429
22.9773976190476,40.6360308571429
22.9823780952381,40.6360308571429
22.9873585714286,40.6360308571429
22.992339047619,40.6360308571429
22.9973195238095,40.6360308571429
23.0023,40.6360308571429
22.89771,40.6407033809524
22.9026904761905,40.6407033809524
22.9076709523809,40.6407033809524
22.9126514285714,40.6407033809524
22.9176319047619,40.6407033809524
22.9226123809524,40.6407033809524
22.9275928571429,40.6407033809524
22.9325733333333,40.6407033809524
22.9375538095238,40.6407033809524
22.9425342857143,40.6407033809524
22.9475147619048,40.6407033809524
22.9524952380952,40.6407033809524
22.9574757142857,40.6407033809524
22.9624561904762,40.6407033809524
22.9674366666667,40.6407033809524
22.9724171428571,40.6407033809524
22.9773976190476,40.6407033809524
22.9823780952381,40.6407033809524
22.9873585714286,40.6407033809524
22.992339047619,40.6407033809524
22.9973195238095,40.6407033809524
23.0023,40.6407033809524
22.89771,40.6453759047619
22.9026904761905,40.6453759047619
22.9076709523809,40.6453759047619
22.9126514285714,40.6453759047619
22.9176319047619,40.6453759047619
22.9226123809524,40.6453759047619
22.9275928571429,40.6453759047619
22.9325733333333,40.6453759047619
22.9375538095238,40.6453759047619
22.9425342857143,40.6453759047619
22.9475147619048,40.6453759047619
22.9524952380952,40.6453759047619
22.9574757142857,40.6453759047619
22.9624561904762,40.6453759047619
