lon,lat,PGA
22.96064,40.59495,6.878601E-01
22.96077,40.59458,6.835120E-01
22.96090,40.59422,6.815555E-01
22.96106,40.59385,6.814856E-01
22.96135,40.59355,6.821251E-01
22.96174,40.59331,6.835232E-01
22.96213,40.59307,6.855781E-01
22.96256,40.59287,6.876789E-01
22.96301,40.59270,6.890773E-01
22.96350,40.59265,6.895860E-01
22.96399,40.59270,6.886435E-01
22.96449,40.59276,6.855463E-01
22.96498,40.59281,6.810004E-01
22.96548,40.59287,6.760706E-01
22.96598,40.59292,6.717086E-01
22.96647,40.59297,6.684130E-01
22.96697,40.59303,6.663138E-01
22.96746,40.59308,6.652511E-01
22.96796,40.59313,6.649270E-01
22.96845,40.59319,6.650887E-01
22.96895,40.59324,6.656233E-01
22.96945,40.59329,6.664617E-01
22.96995,40.59331,6.675721E-01
