lon,lat,PGA
22.92611,40.64528,1.961055E-01
22.92652,40.64506,1.968499E-01
22.92694,40.64484,1.970519E-01
22.92735,40.64463,1.968131E-01
22.92776,40.64441,1.963692E-01
22.92818,40.64420,1.959502E-01
22.92859,40.64398,1.956555E-01
22.92900,40.64377,1.954446E-01
22.92942,40.64355,1.951993E-01
22.92983,40.64333,1.947983E-01
22.93024,40.64312,1.942091E-01
22.93066,40.64290,1.935125E-01
22.93107,40.64269,1.928790E-01
22.93148,40.64247,1.925329E-01
22.93189,40.64225,1.926851E-01
22.93231,40.64204,1.934600E-01
22.93272,40.64182,1.948242E-01
22.93313,40.64161,1.965408E-01
22.93355,40.64139,1.981832E-01
22.93396,40.64118,1.993513E-01
22.93438,40.64096,1.997481E-01
22.93479,40.64075,1.993955E-01
22.93520,40.64053,1.986232E-01
22.93562,40.64032,1.979070E-01
22.93603,40.64010,1.976651E-01
22.93644,40.63989,1.981177E-01
22.93686,40.63967,1.992574E-01
22.93727,40.63945,2.008898E-01
22.93768,40.63924,2.026547E-01
22.93810,40.63902,2.042290E-01
22.93851,40.63881,2.053223E-01
22.93892,40.63859,2.056784E-01
22.93934,40.63838,2.051959E-01
22.93975,40.63816,2.039951E-01
22.94016,40.63794,2.023887E-01
22.94058,40.63773,2.007119E-01
22.94099,40.63751,1.993215E-01
22.94140,40.63730,1.984764E-01
22.94182,40.63708,1.982594E-01
22.94223,40.63686,1.986678E-01
22.94263,40.63664,1.995839E-01
22.94303,40.63641,2.006888E-01
22.94345,40.63619,2.015588E-01
22.94386,40.63598,2.018860E-01
22.94427,40.63576,2.015249E-01
22.94468,40.63554,2.005163E-01
22.94509,40.63532,1.991958E-01
22.94550,40.63510,1.979710E-01
22.94592,40.63489,1.971551E-01
22.94633,40.63467,1.968544E-01
22.94674,40.63446,1.969873E-01
22.94716,40.63424,1.973162E-01
22.94757,40.63403,1.975590E-01
22.94799,40.63382,1.975165E-01
22.94840,40.63360,1.971072E-01
22.94882,40.63339,1.963772E-01
22.94923,40.63318,1.954578E-01
22.94965,40.63296,1.945224E-01
22.95007,40.63275,1.937292E-01
22.95048,40.63254,1.931968E-01
22.95090,40.63232,1.929998E-01
22.95131,40.63211,1.931709E-01
22.95173,40.63190,1.937278E-01
22.95214,40.63168,1.946613E-01
22.95256,40.63147,1.959200E-01
22.95297,40.63126,1.973667E-01
22.95339,40.63104,1.987874E-01
22.95384,40.63087,1.999860E-01
22.95429,40.63071,2.005170E-01
22.95474,40.63054,2.001803E-01
22.95519,40.63038,1.990372E-01
22.95562,40.63018,1.974116E-01
22.95603,40.62996,1.957276E-01
22.95644,40.62974,1.942828E-01
22.95685,40.62953,1.931986E-01
22.95726,40.62931,1.924478E-01
22.95768,40.62909,1.918979E-01
22.95809,40.62887,1.914008E-01
22.95849,40.62864,1.909728E-01
22.95884,40.62838,1.908972E-01
22.95915,40.62808,1.913526E-01
22.95940,40.62775,1.922392E-01
22.95965,40.62742,1.930422E-01
22.95990,40.62708,1.935527E-01
22.96015,40.62675,1.936445E-01
22.96040,40.62642,1.932997E-01
22.96065,40.62609,1.925995E-01
22.96090,40.62576,1.916952E-01
22.96115,40.62543,1.907712E-01
22.96140,40.62510,1.900141E-01
22.96165,40.62477,1.895823E-01
22.96188,40.62443,1.895919E-01
22.96207,40.62408,1.901493E-01
22.96220,40.62371,1.911596E-01
22.96228,40.62333,1.923359E-01
22.96235,40.62296,1.933545E-01
22.96242,40.62258,1.940720E-01
22.96250,40.62220,1.945036E-01
22.96257,40.62182,1.947721E-01
22.96264,40.62144,1.950540E-01
22.96271,40.62107,1.955188E-01
22.96279,40.62069,1.962923E-01
22.96286,40.62031,1.974264E-01
22.96293,40.61993,1.988791E-01
22.96300,40.61956,2.004895E-01
22.96307,40.61918,2.019716E-01
22.96313,40.61880,2.029900E-01
22.96306,40.61842,2.033069E-01
22.96293,40.61806,2.029111E-01
22.96274,40.61770,2.020057E-01
22.96249,40.61738,2.008706E-01
22.96214,40.61710,1.998189E-01
22.96177,40.61684,1.991006E-01
22.96141,40.61658,1.988828E-01
22.96104,40.61632,1.992066E-01
22.96068,40.61606,1.999958E-01
22.96031,40.61580,2.010454E-01
22.95994,40.61554,2.020327E-01
22.95958,40.61528,2.026341E-01
22.95921,40.61502,2.026454E-01
22.95885,40.61476,2.020223E-01
22.95848,40.61450,2.008762E-01
22.95812,40.61424,1.994756E-01
22.95775,40.61397,1.980872E-01
22.95741,40.61370,1.967418E-01
22.95725,40.61334,1.946916E-01
22.95721,40.61296,1.926554E-01
22.95724,40.61258,1.910714E-01
22.95726,40.61220,1.901936E-01
22.95729,40.61182,1.900476E-01
22.95732,40.61143,1.905375E-01
22.95735,40.61105,1.914711E-01
22.95738,40.61067,1.926056E-01
22.95741,40.61029,1.937208E-01
22.95744,40.60991,1.946694E-01
22.95747,40.60953,1.953912E-01
22.95750,40.60915,1.959033E-01
22.95753,40.60877,1.962838E-01
22.95756,40.60839,1.966624E-01
22.95759,40.60801,1.972054E-01
22.95762,40.60762,1.980740E-01
22.95765,40.60724,1.993595E-01
22.95768,40.60686,2.010008E-01
22.95774,40.60648,2.028690E-01
22.95783,40.60611,2.046701E-01
22.95793,40.60574,2.061012E-01
22.95804,40.60536,2.068963E-01
22.95814,40.60499,2.072328E-01
22.95825,40.60462,2.076279E-01
22.95835,40.60424,2.086957E-01
22.95846,40.60387,2.108212E-01
22.95856,40.60350,2.138613E-01
22.95867,40.60312,2.170884E-01
22.95877,40.60275,2.194578E-01
22.95879,40.60237,2.197221E-01
22.95870,40.60199,2.177930E-01
22.95861,40.60162,2.148411E-01
22.95851,40.60124,2.120160E-01
22.95842,40.60087,2.101768E-01
22.95832,40.60050,2.095827E-01
22.95815,40.60015,2.094831E-01
22.95785,40.59984,2.089718E-01
22.95747,40.59959,2.081633E-01
22.95721,40.59927,2.077865E-01
22.95716,40.59890,2.070706E-01
22.95731,40.59854,2.059330E-01
22.95766,40.59827,2.054195E-01
22.95811,40.59811,2.060736E-01
22.95852,40.59790,2.065118E-01
22.95887,40.59763,2.067058E-01
22.95921,40.59734,2.069483E-01
22.95954,40.59706,2.071578E-01
22.95983,40.59675,2.071871E-01
22.96002,40.59640,2.070011E-01
22.96022,40.59605,2.060949E-01
22.96038,40.59569,2.046399E-01
22.96051,40.59532,2.029140E-01
22.96064,40.59495,2.012439E-01
22.96077,40.59458,1.999836E-01
22.96090,40.59422,1.993755E-01
22.96106,40.59385,1.992828E-01
22.96135,40.59355,1.993927E-01
22.96174,40.59331,1.997231E-01
22.96213,40.59307,2.002461E-01
22.96256,40.59287,2.007930E-01
22.96301,40.59270,2.011454E-01
22.96350,40.59265,2.012546E-01
22.96399,40.59270,2.009563E-01
