lon,lat,PGV-0.0004,PGV-0.00167,PGV-0.008,PGA-0.0004,PGA-0.00167,PGA-0.008
22.96427,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.566348E-01,4.086735E-01,1.832662E-01
22.96664,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.578055E-01,4.092163E-01,1.834445E-01
22.96902,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.604294E-01,4.105564E-01,1.839990E-01
22.97140,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.614288E-01,4.110372E-01,1.841708E-01
22.97378,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.623293E-01,4.114806E-01,1.843379E-01
22.97615,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.475979E-01,4.035265E-01,1.806725E-01
22.97853,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.482628E-01,4.038883E-01,1.808239E-01
22.98091,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.488272E-01,4.042139E-01,1.809701E-01
22.98328,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.492903E-01,4.045054E-01,1.811107E-01
22.98566,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.217847E-01,3.897554E-01,1.743693E-01
22.98804,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.220628E-01,3.899818E-01,1.744956E-01
22.99041,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.222719E-01,3.901855E-01,1.746183E-01
22.99279,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.057401E-01,3.813690E-01,1.706127E-01
22.99517,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.058529E-01,3.815368E-01,1.707276E-01
22.99755,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.059405E-01,3.816999E-01,1.708512E-01
22.99992,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,7.060089E-01,3.818519E-01,1.709650E-01
23.00230,40.57040,1.000000E+01,1.000000E+01,1.000000E+01,6.973568E-01,3.772941E-01,1.689178E-01
22.94287,40.57263,1.000000E+01,1.000000E+01,9.688581E+00,6.478232E-01,3.505705E-01,1.577415E-01
22.94525,40.57263,1.000000E+01,1.000000E+01,9.694937E+00,6.493808E-01,3.511758E-01,1.579005E-01
22.94763,40.57263,1.000000E+01,1.000000E+01,9.715102E+00,6.509237E-01,3.517909E-01,1.580719E-01
22.95000,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.118404E-01,3.848118E-01,1.726630E-01
22.95238,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.133507E-01,3.854360E-01,1.728456E-01
22.95476,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.147928E-01,3.860471E-01,1.730286E-01
22.95714,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.161862E-01,3.866453E-01,1.732103E-01
22.95951,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.563506E-01,4.081281E-01,1.829735E-01
22.96189,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.577155E-01,4.087340E-01,1.831613E-01
22.96427,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.590020E-01,4.093145E-01,1.833471E-01
22.96664,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.601995E-01,4.098651E-01,1.835281E-01
22.96902,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.628547E-01,4.112137E-01,1.840817E-01
22.97140,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.638809E-01,4.117023E-01,1.842546E-01
22.97378,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.648047E-01,4.121538E-01,1.844223E-01
22.97615,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.500325E-01,4.041906E-01,1.807574E-01
22.97853,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.507233E-01,4.045587E-01,1.809099E-01
22.98091,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.513064E-01,4.048911E-01,1.810570E-01
22.98328,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.517850E-01,4.051886E-01,1.811985E-01
22.98566,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.241687E-01,3.904074E-01,1.744537E-01
22.98804,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.244599E-01,3.906375E-01,1.745807E-01
22.99041,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.246822E-01,3.908446E-01,1.747053E-01
22.99279,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.080939E-01,3.820115E-01,1.706981E-01
22.99517,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.082195E-01,3.821831E-01,1.708124E-01
22.99755,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.083116E-01,3.823448E-01,1.709280E-01
22.99992,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,7.083896E-01,3.825046E-01,1.710520E-01
23.00230,40.57263,1.000000E+01,1.000000E+01,1.000000E+01,6.997141E-01,3.779392E-01,1.690039E-01
22.94287,40.57486,1.000000E+01,1.000000E+01,9.689570E+00,6.500689E-01,3.511928E-01,1.578194E-01
22.94525,40.57486,1.000000E+01,1.000000E+01,9.697783E+00,6.516914E-01,3.518141E-01,1.579813E-01
22.94763,40.57486,1.000000E+01,1.000000E+01,9.717343E+00,6.533019E-01,3.524426E-01,1.581529E-01
22.95000,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.143339E-01,3.855056E-01,1.727562E-01
22.95238,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.158946E-01,3.861442E-01,1.729411E-01
22.95476,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.173792E-01,3.867682E-01,1.731240E-01
22.95714,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.188141E-01,3.873787E-01,1.733069E-01
22.95951,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.592146E-01,4.089298E-01,1.830779E-01
22.96189,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.606228E-01,4.095468E-01,1.832667E-01
22.96427,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.619478E-01,4.101379E-01,1.834538E-01
22.96664,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.631830E-01,4.106970E-01,1.836360E-01
22.96902,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.658772E-01,4.120562E-01,1.841928E-01
22.97140,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.669261E-01,4.125521E-01,1.843667E-01
22.97378,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.678695E-01,4.130107E-01,1.845354E-01
22.97615,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.530144E-01,4.050300E-01,1.808687E-01
22.97853,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.537185E-01,4.054025E-01,1.810220E-01
22.98091,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.543083E-01,4.057392E-01,1.811698E-01
22.98328,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.547894E-01,4.060393E-01,1.813118E-01
22.98566,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.270424E-01,3.912155E-01,1.745625E-01
22.98804,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.273327E-01,3.914455E-01,1.746885E-01
22.99041,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.275530E-01,3.916509E-01,1.748121E-01
22.99279,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.108690E-01,3.827928E-01,1.708011E-01
22.99517,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.109920E-01,3.829633E-01,1.709178E-01
