#,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-05-21T13:23:20', checksum=3829219473, kind='quantile-0.5', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0005000,poe-0.0007184,poe-0.0010323,poe-0.0014833,poe-0.0021314,poe-0.0030626,poe-0.0044006,poe-0.0063231,poe-0.0090856,poe-0.0130550,poe-0.0187586,poe-0.0269540,poe-0.0387298,poe-0.0556504,poe-0.0799635,poe-0.1148985,poe-0.1650964,poe-0.2372250,poe-0.3408658,poe-0.4897860,poe-0.7037678,poe-1.0112356,poe-1.4530325,poe-2.0878452,poe-3.0000000
22.95746,40.59839,0.00000,9.352092E-01,9.008285E-01,8.511093E-01,7.900066E-01,7.167143E-01,6.320689E-01,5.390029E-01,4.418384E-01,3.463280E-01,2.547013E-01,1.785894E-01,1.207217E-01,7.876979E-02,4.882485E-02,2.963992E-02,1.753304E-02,9.996111E-03,5.480771E-03,2.676316E-03,1.176086E-03,4.641596E-04,1.593989E-04,4.590975E-05,1.032394E-05,1.520194E-06
22.95769,40.59824,0.00000,9.352164E-01,9.008374E-01,8.511225E-01,7.900227E-01,7.167325E-01,6.320895E-01,5.390248E-01,4.418606E-01,3.463485E-01,2.547204E-01,1.786052E-01,1.207343E-01,7.877908E-02,4.882827E-02,2.964155E-02,1.753305E-02,9.995072E-03,5.479199E-03,2.676902E-03,1.176422E-03,4.643344E-04,1.594925E-04,4.594643E-05,1.033899E-05,1.523825E-06
22.95825,40.59807,0.00000,9.352235E-01,9.008492E-01,8.511415E-01,7.900473E-01,7.167633E-01,6.321262E-01,5.390666E-01,4.419052E-01,3.463935E-01,2.547484E-01,1.786297E-01,1.207545E-01,7.879483E-02,4.883938E-02,2.964820E-02,1.753620E-02,9.996194E-03,5.479340E-03,2.677892E-03,1.177000E-03,4.646380E-04,1.596571E-04,4.601126E-05,1.036593E-05,1.530404E-06
22.95870,40.59778,0.00000,9.349844E-01,9.005767E-01,8.507434E-01,7.896031E-01,7.162409E-01,6.315406E-01,5.384409E-01,4.412722E-01,3.457967E-01,2.541755E-01,1.781791E-01,1.204160E-01,7.854484E-02,4.868988E-02,2.954736E-02,1.747040E-02,9.954032E-03,5.452742E-03,2.664741E-03,1.170605E-03,4.618109E-04,1.585780E-04,4.565738E-05,1.027610E-05,1.512010E-06
22.95975,40.59688,0.00000,9.350289E-01,9.007071E-01,8.508936E-01,7.898521E-01,7.165467E-01,6.318866E-01,5.387907E-01,4.415841E-01,3.460371E-01,2.542826E-01,1.782665E-01,1.204837E-01,7.859446E-02,4.870149E-02,2.955224E-02,1.746714E-02,9.944653E-03,5.443132E-03,2.667946E-03,1.172467E-03,4.627809E-04,1.590891E-04,4.585682E-05,1.035687E-05,1.533105E-06
22.96031,40.59589,0.00000,9.350800E-01,9.007577E-01,8.509680E-01,7.899293E-01,7.166307E-01,6.319715E-01,5.388719E-01,4.416578E-01,3.460968E-01,2.543876E-01,1.783491E-01,1.205457E-01,7.861283E-02,4.870009E-02,2.954807E-02,1.745722E-02,9.929598E-03,5.425455E-03,2.670867E-03,1.174144E-03,4.636619E-04,1.595436E-04,4.603291E-05,1.042710E-05,1.553729E-06
22.96061,40.59502,0.00000,9.351256E-01,9.008037E-01,8.510335E-01,7.899981E-01,7.167039E-01,6.320441E-01,5.389376E-01,4.417122E-01,3.461372E-01,2.544759E-01,1.784177E-01,1.205966E-01,7.864840E-02,4.869382E-02,2.954122E-02,1.744639E-02,9.914817E-03,5.408715E-03,2.673257E-03,1.175514E-03,4.643772E-04,1.599099E-04,4.617428E-05,1.048284E-05,1.570546E-06
22.96101,40.59393,0.00000,9.351825E-01,9.008850E-01,8.511468E-01,7.901280E-01,7.168462E-01,6.321832E-01,5.390595E-01,4.418071E-01,3.462028E-01,2.545871E-01,1.785040E-01,1.206608E-01,7.869265E-02,4.868642E-02,2.953292E-02,1.743294E-02,9.896365E-03,5.387863E-03,2.676321E-03,1.177287E-03,4.653004E-04,1.603812E-04,4.635518E-05,1.055387E-05,1.592215E-06
22.96114,40.59374,0.00000,9.351920E-01,9.008952E-01,8.511620E-01,7.901444E-01,7.168643E-01,6.322017E-01,5.390775E-01,4.418231E-01,3.462162E-01,2.546077E-01,1.785205E-01,1.206731E-01,7.869438E-02,4.868666E-02,2.953244E-02,1.743121E-02,9.893576E-03,5.384550E-03,2.676929E-03,1.177639E-03,4.654856E-04,1.604766E-04,4.639207E-05,1.056839E-05,1.596681E-06
22.96131,40.59357,0.00000,9.352005E-01,9.009050E-01,8.511758E-01,7.901601E-01,7.168824E-01,6.322208E-01,5.390968E-01,4.418418E-01,3.462326E-01,2.546275E-01,1.785365E-01,1.206853E-01,7.869780E-02,4.868814E-02,2.953277E-02,1.743018E-02,9.891449E-03,5.381872E-03,2.677534E-03,1.177995E-03,4.656724E-04,1.605738E-04,4.643029E-05,1.058327E-05,1.601289E-06
22.96228,40.59298,0.00000,9.352285E-01,9.009403E-01,8.512300E-01,7.902240E-01,7.169581E-01,6.323043E-01,5.391849E-01,4.419313E-01,3.463166E-01,2.547038E-01,1.786003E-01,1.207360E-01,7.872442E-02,4.870285E-02,2.954033E-02,1.743051E-02,9.886712E-03,5.374490E-03,2.680099E-03,1.179497E-03,4.664714E-04,1.609945E-04,4.660504E-05,1.064842E-05,1.621688E-06
22.96292,40.59272,0.00000,9.352400E-01,9.009570E-01,8.512560E-01,7.902566E-01,7.169975E-01,6.323506E-01,5.392361E-01,4.419855E-01,3.463695E-01,2.547423E-01,1.786332E-01,1.207625E-01,7.874426E-02,4.871473E-02,2.954713E-02,1.743284E-02,9.886013E-03,5.372205E-03,2.681481E-03,1.180314E-03,4.669089E-04,1.612270E-04,4.670175E-05,1.068475E-05,1.633164E-06
22.96319,40.59266,0.00000,9.352422E-01,9.009617E-01,8.512636E-01,7.902671E-01,7.170106E-01,6.323665E-01,5.392550E-01,4.420063E-01,3.463908E-01,2.547536E-01,1.786436E-01,1.207713E-01,7.875340E-02,4.872066E-02,2.955067E-02,1.743464E-02,9.886680E-03,5.372263E-03,2.681941E-03,1.180589E-03,4.670577E-04,1.613071E-04,4.673620E-05,1.069745E-05,1.637208E-06
22.96348,40.59265,0.00000,9.352417E-01,9.009640E-01,8.512679E-01,7.902741E-01,7.170209E-01,6.323804E-01,5.392720E-01,4.420265E-01,3.464123E-01,2.547611E-01,1.786508E-01,1.207778E-01,7.876451E-02,4.872785E-02,2.955523E-02,1.743745E-02,9.888425E-03,5.373454E-03,2.682301E-03,1.180808E-03,4.671777E-04,1.613729E-04,4.676484E-05,1.070816E-05,1.640684E-06
22.96738,40.59307,0.00000,9.329879E-01,8.974406E-01,8.461914E-01,7.841365E-01,7.097749E-01,6.242510E-01,5.305800E-01,4.332309E-01,3.380987E-01,2.465627E-01,1.721977E-01,1.159650E-01,7.524354E-02,4.653570E-02,2.822593E-02,1.659621E-02,9.381468E-03,5.083697E-03,2.493991E-03,1.088367E-03,4.260241E-04,1.453076E-04,4.141731E-05,9.250967E-06,1.354588E-06
22.96837,40.59318,0.00000,9.329819E-01,8.974407E-01,8.461961E-01,7.841510E-01,7.097995E-01,6.242887E-01,5.306315E-01,4.332952E-01,3.381704E-01,2.465742E-01,1.722123E-01,1.159796E-01,7.525644E-02,4.654597E-02,2.824345E-02,1.660767E-02,9.389480E-03,5.089626E-03,2.494784E-03,1.088868E-03,4.262995E-04,1.454612E-04,4.147925E-05,9.277005E-06,1.362178E-06
22.96886,40.59323,0.00000,9.329792E-01,8.974409E-01,8.461988E-01,7.841585E-01,7.098116E-01,6.243081E-01,5.306576E-01,4.333273E-01,3.382057E-01,2.465807E-01,1.722196E-01,1.159870E-01,7.526293E-02,4.655116E-02,2.825209E-02,1.661327E-02,9.393304E-03,5.092382E-03,2.495187E-03,1.089118E-03,4.264361E-04,1.455375E-04,4.150977E-05,9.289903E-06,1.365885E-06
22.96947,40.59330,0.00000,9.329755E-01,8.974409E-01,8.462009E-01,7.841673E-01,7.098268E-01,6.243308E-01,5.306885E-01,4.333669E-01,3.382501E-01,2.465869E-01,1.722283E-01,1.159959E-01,7.527073E-02,4.655746E-02,2.826299E-02,1.662040E-02,9.398174E-03,5.095893E-03,2.495664E-03,1.089414E-03,4.265995E-04,1.456292E-04,4.154598E-05,9.305253E-06,1.370270E-06
22.96995,40.59331,0.00000,9.329743E-01,8.974319E-01,8.461955E-01,7.841553E-01,7.098169E-01,6.243270E-01,5.306959E-01,4.333855E-01,3.382783E-01,2.465965E-01,1.722383E-01,1.160050E-01,7.527845E-02,4.656338E-02,2.827104E-02,1.662523E-02,9.401056E-03,5.097622E-03,2.496149E-03,1.089707E-03,4.267586E-04,1.457173E-04,4.158048E-05,9.319450E-06,1.374764E-06
22.92619,40.64536,0.00000,9.225846E-01,8.840549E-01,8.308005E-01,7.649905E-01,6.871217E-01,5.990564E-01,5.041751E-01,4.073316E-01,3.111447E-01,2.250199E-01,1.560447E-01,1.043712E-01,6.641822E-02,4.157189E-02,2.524287E-02,1.471002E-02,8.191072E-03,4.331364E-03,2.047713E-03,8.756219E-04,3.340469E-04,1.099004E-04,2.999739E-05,6.220464E-06,7.518670E-07
22.92879,40.64401,0.00000,9.228314E-01,8.842501E-01,8.308273E-01,7.650477E-01,6.872395E-01,5.992284E-01,5.043858E-01,4.075632E-01,3.120055E-01,2.255250E-01,1.562107E-01,1.044862E-01,6.648646E-02,4.161727E-02,2.527425E-02,1.473827E-02,8.220606E-03,4.359639E-03,2.048241E-03,8.752864E-04,3.335445E-04,1.095407E-04,2.981794E-05,6.157873E-06,7.260169E-07
22.92920,40.64379,0.00000,9.228402E-01,8.842938E-01,8.308880E-01,7.651304E-01,6.873320E-01,5.993226E-01,5.044704E-01,4.076313E-01,3.120328E-01,2.255501E-01,1.562362E-01,1.045040E-01,6.649660E-02,4.162372E-02,2.527901E-02,1.474290E-02,8.225514E-03,4.364403E-03,2.048338E-03,8.752436E-04,3.334714E-04,1.094866E-04,2.979116E-05,6.148455E-06,7.219820E-07
22.93002,40.64337,0.00000,9.228564E-01,8.843222E-01,8.309272E-01,7.651721E-01,6.873802E-01,5.993770E-01,5.045295E-01,4.076932E-01,3.120863E-01,2.255989E-01,1.562809E-01,1.045341E-01,6.651530E-02,4.163696E-02,2.528855E-02,1.475201E-02,8.235249E-03,4.373879E-03,2.048550E-03,8.751707E-04,3.333355E-04,1.093843E-04,2.974013E-05,6.130470E-06,7.142403E-07
22.93364,40.64148,0.00000,9.228239E-01,8.835484E-01,8.299469E-01,7.643743E-01,6.865048E-01,5.984348E-01,5.035360E-01,4.066784E-01,3.109312E-01,2.246154E-01,1.555900E-01,1.040000E-01,6.613520E-02,4.136723E-02,2.511770E-02,1.466015E-02,8.200507E-03,4.330438E-03,2.023503E-03,8.624554E-04,3.273638E-04,1.069203E-04,2.888342E-05,5.897499E-06,6.521131E-07
22.93450,40.64103,0.00000,9.228412E-01,8.835711E-01,8.299775E-01,7.643939E-01,6.865254E-01,5.984585E-01,5.035667E-01,4.067186E-01,3.109883E-01,2.246672E-01,1.556348E-01,1.040300E-01,6.615364E-02,4.138074E-02,2.512767E-02,1.467027E-02,8.211792E-03,4.331549E-03,2.023813E-03,8.624581E-04,3.272780E-04,1.068440E-04,2.884955E-05,5.884653E-06,6.455724E-07
22.93720,40.63962,0.00000,9.231450E-01,8.839869E-01,8.304382E-01,7.647693E-01,6.869559E-01,5.989148E-01,5.040091E-01,4.071097E-01,3.111805E-01,2.248362E-01,1.557925E-01,1.041388E-01,6.621628E-02,4.142368E-02,2.515931E-02,1.470236E-02,8.248165E-03,4.335201E-03,2.024916E-03,8.625615E-04,3.271114E-04,1.066775E-04,2.876472E-05,5.847773E-06,6.302121E-07
22.94217,40.63703,0.00000,9.203994E-01,8.806006E-01,8.265912E-01,7.611132E-01,6.832225E-01,5.952372E-01,5.005058E-01,4.038896E-01,3.081121E-01,2.223197E-01,1.539994E-01,1.028297E-01,6.530527E-02,4.078120E-02,2.474917E-02,1.447062E-02,8.143371E-03,4.232264E-03,1.970209E-03,8.357781E-04,3.151551E-04,1.020318E-04,2.723200E-05,5.444372E-06,5.450318E-07
22.94655,40.63474,0.00000,9.205378E-01,8.808034E-01,8.268601E-01,7.614494E-01,6.836131E-01,5.956657E-01,5.009521E-01,4.043270E-01,3.084042E-01,2.225846E-01,1.542519E-01,1.030009E-01,6.540608E-02,4.084915E-02,2.479929E-02,1.452366E-02,8.207059E-03,4.238949E-03,1.972911E-03,8.367285E-04,3.152944E-04,1.020105E-04,2.721265E-05,5.431194E-06,5.262187E-07
22.95068,40.63259,0.00000,9.213117E-01,8.818331E-01,8.281302E-01,7.628773E-01,6.852545E-01,5.974733E-01,5.028512E-01,4.062111E-01,3.102091E-01,2.240944E-01,1.553859E-01,1.038183E-01,6.595124E-02,4.122588E-02,2.504857E-02,1.469867E-02,8.341679E-03,4.294083E-03,2.001019E-03,8.498903E-04,3.208379E-04,1.040531E-04,2.784957E-05,5.589831E-06,5.577184E-07
22.95084,40.63251,0.00000,9.213161E-01,8.818392E-01,8.281391E-01,7.628872E-01,6.852663E-01,5.974864E-01,5.028649E-01,4.062257E-01,3.102191E-01,2.241039E-01,1.553954E-01,1.038246E-01,6.595516E-02,4.122837E-02,2.505042E-02,1.470050E-02,8.343882E-03,4.294357E-03,2.001148E-03,8.499413E-04,3.208555E-04,1.040600E-04,2.785094E-05,5.590466E-06,5.578374E-07
22.95348,40.63113,0.00000,9.220114E-01,8.837007E-01,8.283092E-01,7.630864E-01,6.854948E-01,5.977330E-01,5.031198E-01,4.064766E-01,3.116440E-01,2.249428E-01,1.555846E-01,1.039280E-01,6.601709E-02,4.127058E-02,2.507993E-02,1.473028E-02,8.373490E-03,4.299122E-03,2.003345E-03,8.508152E-04,3.211618E-04,1.041758E-04,2.872649E-05,5.840779E-06,5.601370E-07
22.95422,40.63085,0.00000,9.220215E-01,8.837171E-01,8.283417E-01,7.631250E-01,6.855422E-01,5.977876E-01,5.031801E-01,4.065405E-01,3.116844E-01,2.249804E-01,1.556274E-01,1.039588E-01,6.603657E-02,4.128340E-02,2.508858E-02,1.473813E-02,8.382371E-03,4.300362E-03,2.003972E-03,8.510912E-04,3.212818E-04,1.046630E-04,2.920583E-05,5.969211E-06,5.627972E-07
22.95546,40.63040,0.00000,9.220377E-01,8.837426E-01,8.283867E-01,7.631724E-01,6.856016E-01,5.978605E-01,5.032667E-01,4.066373E-01,3.117512E-01,2.250418E-01,1.556984E-01,1.040108E-01,6.606920E-02,4.130545E-02,2.510315E-02,1.475112E-02,8.396831E-03,4.302444E-03,2.005033E-03,8.515645E-04,3.214958E-04,1.069293E-04,2.997644E-05,6.174236E-06,5.674082E-07
22.95700,40.62958,0.00000,9.220690E-01,8.837946E-01,8.285633E-01,7.634296E-01,6.859251E-01,5.982479E-01,5.037001E-01,4.070815E-01,3.118603E-01,2.251394E-01,1.558826E-01,1.041060E-01,6.611975E-02,4.133730E-02,2.512213E-02,1.476781E-02,8.416120E-03,4.305355E-03,2.006403E-03,8.521368E-04,3.217233E-04,1.098331E-04,3.095890E-05,6.431538E-06,5.703660E-07
22.95781,40.62915,0.00000,9.220853E-01,8.838218E-01,8.286085E-01,7.634819E-01,6.859863E-01,5.983155E-01,5.037730E-01,4.071558E-01,3.119178E-01,2.251909E-01,1.559286E-01,1.041384E-01,6.613943E-02,4.135055E-02,2.513105E-02,1.477626E-02,8.425880E-03,4.306905E-03,2.007136E-03,8.524483E-04,3.218495E-04,1.112815E-04,3.144524E-05,6.558173E-06,5.731764E-07
22.95849,40.62879,0.00000,9.185998E-01,8.783448E-01,8.227403E-01,7.564808E-01,6.779400E-01,5.894801E-01,4.945250E-01,3.980330E-01,3.025535E-01,2.174916E-01,1.502787E-01,1.001660E-01,6.340883E-02,3.946801E-02,2.391012E-02,1.401955E-02,7.977651E-03,4.016251E-03,1.856474E-03,7.805937E-04,2.908386E-04,1.006566E-04,2.783939E-05,5.588901E-06,4.102471E-07
22.95891,40.62849,0.00000,9.186144E-01,8.783653E-01,8.227676E-01,7.565141E-01,6.779777E-01,5.895214E-01,4.945676E-01,3.980744E-01,3.025910E-01,2.175241E-01,1.503016E-01,1.001813E-01,6.341761E-02,3.947395E-02,2.391431E-02,1.402400E-02,7.983024E-03,4.017087E-03,1.856854E-03,7.807312E-04,2.908884E-04,1.013624E-04,2.806974E-05,5.646560E-06,4.249486E-07
22.95927,40.62815,0.00000,9.186268E-01,8.783895E-01,8.227894E-01,7.565384E-01,6.780043E-01,5.895486E-01,4.945966E-01,3.981050E-01,3.026311E-01,2.175584E-01,1.503204E-01,1.001936E-01,6.342373E-02,3.947839E-02,2.391769E-02,1.402789E-02,7.988044E-03,4.017886E-03,1.857194E-03,7.808409E-04,2.909514E-04,1.020107E-04,2.828208E-05,5.699423E-06,4.391540E-07
22.96065,40.62631,0.00000,9.186968E-01,8.785238E-01,8.229058E-01,7.566680E-01,6.781379E-01,5.896822E-01,4.947293E-01,3.982327E-01,3.028427E-01,2.177331E-01,1.503870E-01,1.002305E-01,6.343939E-02,3.948999E-02,2.392762E-02,1.404223E-02,8.008473E-03,4.021605E-03,1.858642E-03,7.812410E-04,2.965569E-04,1.046367E-04,2.915054E-05,5.915194E-06,5.011087E-07
22.96195,40.62458,0.00000,9.247786E-01,8.888495E-01,8.346633E-01,7.707936E-01,6.945018E-01,6.077541E-01,5.137270E-01,4.170412E-01,3.220370E-01,2.331710E-01,1.618166E-01,1.084377E-01,6.908588E-02,4.337357E-02,2.645507E-02,1.562265E-02,8.964373E-03,4.682097E-03,2.176281E-03,9.331100E-04,3.604366E-04,1.326766E-04,3.913837E-05,8.738188E-06,1.011106E-06
22.96218,40.62417,0.00000,9.248826E-01,8.889998E-01,8.348434E-01,7.710577E-01,6.947956E-01,6.080371E-01,5.139585E-01,4.172004E-01,3.220842E-01,2.332118E-01,1.618297E-01,1.084447E-01,6.908729E-02,4.337480E-02,2.645582E-02,1.562409E-02,8.966828E-03,4.683495E-03,2.176670E-03,9.332359E-04,3.612449E-04,1.330893E-04,3.929795E-05,8.783224E-06,1.021343E-06
22.96233,40.62374,0.00000,9.249064E-01,8.890334E-01,8.348891E-01,7.711073E-01,6.948478E-01,6.080872E-01,5.140008E-01,4.172322E-01,3.221321E-01,2.332233E-01,1.618354E-01,1.084461E-01,6.908579E-02,4.337382E-02,2.645519E-02,1.562459E-02,8.968495E-03,4.684491E-03,2.177005E-03,9.333289E-04,3.617954E-04,1.333864E-04,3.941768E-05,8.816678E-06,1.029667E-06
22.96309,40.61972,0.00000,9.250864E-01,8.892856E-01,8.352393E-01,7.714627E-01,6.952165E-01,6.084350E-01,5.142989E-01,4.174624E-01,3.225739E-01,2.332935E-01,1.618475E-01,1.084545E-01,6.920099E-02,4.334949E-02,2.643806E-02,1.561714E-02,8.969529E-03,4.691345E-03,2.180087E-03,9.342041E-04,3.618825E-04,1.337786E-04,3.966008E-05,8.872289E-06,1.060167E-06
22.96326,40.61884,0.00000,9.251223E-01,8.893359E-01,8.353100E-01,7.715302E-01,6.952847E-01,6.084976E-01,5.143519E-01,4.175039E-01,3.226700E-01,2.333057E-01,1.618500E-01,1.084959E-01,6.922963E-02,4.334422E-02,2.643387E-02,1.561408E-02,8.970410E-03,4.693126E-03,2.180897E-03,9.344872E-04,3.610683E-04,1.334483E-04,3.955571E-05,8.838009E-06,1.057800E-06
22.96313,40.61823,0.00000,9.251469E-01,8.893690E-01,8.353550E-01,7.715734E-01,6.953262E-01,6.085339E-01,5.143792E-01,4.175194E-01,3.227337E-01,2.332980E-01,1.618357E-01,1.085199E-01,6.924544E-02,4.333469E-02,2.642713E-02,1.560927E-02,8.970542E-03,4.693099E-03,2.181272E-03,9.345817E-04,3.597739E-04,1.328862E-04,3.936647E-05,8.780253E-06,1.049581E-06
22.96290,40.61772,0.00000,9.251671E-01,8.893964E-01,8.353913E-01,7.716060E-01,6.953572E-01,6.085578E-01,5.143942E-01,4.175241E-01,3.227849E-01,2.332827E-01,1.618446E-01,1.085377E-01,6.925670E-02,4.332400E-02,2.641972E-02,1.560393E-02,8.966227E-03,4.692473E-03,2.181504E-03,9.346133E-04,3.583169E-04,1.322451E-04,3.914798E-05,8.714394E-06,1.039212E-06
22.96254,40.61725,0.00000,9.251719E-01,8.894005E-01,8.354046E-01,7.715940E-01,6.953332E-01,6.085237E-01,5.143535E-01,4.174830E-01,3.228297E-01,2.332535E-01,1.618161E-01,1.085512E-01,6.926464E-02,4.331059E-02,2.641076E-02,1.559744E-02,8.960899E-03,4.691137E-03,2.181601E-03,9.345795E-04,3.567768E-04,1.314609E-04,3.887883E-05,8.633996E-06,1.025758E-06
22.96051,40.61579,0.00000,9.288284E-01,8.946629E-01,8.426081E-01,7.799425E-01,7.050712E-01,6.193281E-01,5.257596E-01,4.288471E-01,3.344360E-01,2.420537E-01,1.689484E-01,1.139248E-01,7.338478E-02,4.575679E-02,2.801158E-02,1.659624E-02,9.556049E-03,5.150401E-03,2.396288E-03,1.038476E-03,4.023792E-04,1.452780E-04,4.397751E-05,1.012396E-05,1.337908E-06
22.95828,40.61422,0.00000,9.244801E-01,8.873667E-01,8.332845E-01,7.677363E-01,6.906078E-01,6.030550E-01,5.083804E-01,4.113708E-01,3.170810E-01,2.283887E-01,1.579436E-01,1.056644E-01,6.712922E-02,4.194152E-02,2.550737E-02,1.501850E-02,8.591982E-03,4.441324E-03,2.073090E-03,8.818908E-04,3.334334E-04,1.147287E-04,3.296154E-05,7.039182E-06,7.171335E-07
22.95818,40.61415,0.00000,9.244778E-01,8.873726E-01,8.332720E-01,7.677102E-01,6.905724E-01,6.030127E-01,5.083342E-01,4.113290E-01,3.170869E-01,2.283730E-01,1.579331E-01,1.056654E-01,6.712943E-02,4.193862E-02,2.550540E-02,1.501696E-02,8.590527E-03,4.441341E-03,2.073077E-03,8.818774E-04,3.334201E-04,1.145214E-04,3.288907E-05,7.021465E-06,7.131056E-07
22.95812,40.61408,0.00000,9.244813E-01,8.873783E-01,8.332767E-01,7.677141E-01,6.905759E-01,6.030142E-01,5.083345E-01,4.113279E-01,3.170935E-01,2.283689E-01,1.579287E-01,1.056673E-01,6.713041E-02,4.193648E-02,2.550396E-02,1.501576E-02,8.589362E-03,4.441414E-03,2.073098E-03,8.818816E-04,3.334166E-04,1.143614E-04,3.283317E-05,7.007935E-06,7.100030E-07
22.95770,40.61379,0.00000,9.244942E-01,8.874028E-01,8.332930E-01,7.677258E-01,6.905822E-01,6.030137E-01,5.083247E-01,4.113094E-01,3.171168E-01,2.283397E-01,1.578999E-01,1.056717E-01,6.713193E-02,4.192441E-02,2.549572E-02,1.500923E-02,8.583128E-03,4.441469E-03,2.073047E-03,8.818254E-04,3.333615E-04,1.134831E-04,3.252696E-05,6.932394E-06,6.928847E-07
22.95752,40.61366,0.00000,9.245003E-01,8.874140E-01,8.333005E-01,7.677310E-01,6.905857E-01,6.030139E-01,5.083210E-01,4.113018E-01,3.171281E-01,2.283273E-01,1.578874E-01,1.056737E-01,6.713262E-02,4.191913E-02,2.549215E-02,1.500635E-02,8.580381E-03,4.441507E-03,2.073036E-03,8.818056E-04,3.333393E-04,1.130947E-04,3.239177E-05,6.898861E-06,6.853001E-07
22.95742,40.61349,0.00000,9.245082E-01,8.874273E-01,8.333127E-01,7.677413E-01,6.905953E-01,6.030210E-01,5.083243E-01,4.113013E-01,3.171446E-01,2.283206E-01,1.578797E-01,1.056790E-01,6.713580E-02,4.191522E-02,2.548925E-02,1.500384E-02,8.577872E-03,4.441745E-03,2.073139E-03,8.818402E-04,3.333451E-04,1.127505E-04,3.227247E-05,6.869606E-06,6.785831E-07
22.95734,40.61328,0.00000,9.245182E-01,8.874436E-01,8.333279E-01,7.677550E-01,6.906080E-01,6.030319E-01,5.083305E-01,4.113037E-01,3.171656E-01,2.283152E-01,1.578723E-01,1.056865E-01,6.714070E-02,4.191134E-02,2.548625E-02,1.500115E-02,8.575105E-03,4.442109E-03,2.073300E-03,8.819038E-04,3.333641E-04,1.123756E-04,3.214228E-05,6.837825E-06,6.712408E-07
22.95732,40.61305,0.00000,9.245290E-01,8.874607E-01,8.333457E-01,7.677721E-01,6.906248E-01,6.030463E-01,5.083421E-01,4.113109E-01,3.171901E-01,2.283135E-01,1.578690E-01,1.056961E-01,6.714698E-02,4.190846E-02,2.548386E-02,1.499880E-02,8.572611E-03,4.442600E-03,2.073542E-03,8.820062E-04,3.334031E-04,1.120429E-04,3.202754E-05,6.809921E-06,6.647064E-07
22.95731,40.61260,0.00000,9.245507E-01,8.874943E-01,8.333805E-01,7.678057E-01,6.906584E-01,6.030763E-01,5.083665E-01,4.113269E-01,3.172377E-01,2.283120E-01,1.578632E-01,1.057152E-01,6.715979E-02,4.190338E-02,2.547961E-02,1.499443E-02,8.567803E-03,4.443609E-03,2.074041E-03,8.822263E-04,3.334903E-04,1.114111E-04,3.180936E-05,6.756715E-06,6.522204E-07
22.95740,40.61199,0.00000,9.245797E-01,8.875392E-01,8.334295E-01,7.678536E-01,6.907072E-01,6.031216E-01,5.084043E-01,4.113569E-01,3.173038E-01,2.283182E-01,1.578620E-01,1.057432E-01,6.717919E-02,4.189880E-02,2.547495E-02,1.498920E-02,8.561849E-03,4.445138E-03,2.074826E-03,8.825853E-04,3.336432E-04,1.106428E-04,3.154341E-05,6.691941E-06,6.368835E-07
22.95778,40.60661,0.00000,9.252321E-01,8.883408E-01,8.345389E-01,7.689546E-01,6.918621E-01,6.042640E-01,5.094727E-01,4.122916E-01,3.185470E-01,2.288270E-01,1.582322E-01,1.061977E-01,6.742386E-02,4.198036E-02,2.551093E-02,1.498401E-02,8.523927E-03,4.480429E-03,2.093307E-03,8.915099E-04,3.376150E-04,1.097815E-04,2.949869E-05,6.052221E-06,6.053196E-07
22.95789,40.60621,0.00000,9.252509E-01,8.883696E-01,8.345711E-01,7.689871E-01,6.918956E-01,6.042957E-01,5.094999E-01,4.123135E-01,3.185916E-01,2.288336E-01,1.582602E-01,1.061954E-01,6.743754E-02,4.197822E-02,2.550794E-02,1.497969E-02,8.518390E-03,4.481689E-03,2.094007E-03,8.918670E-04,3.377902E-04,1.098597E-04,2.953017E-05,6.001060E-06,6.093920E-07
22.95800,40.60584,0.00000,9.252685E-01,8.883963E-01,8.346013E-01,7.690173E-01,6.919269E-01,6.043257E-01,5.095268E-01,4.123355E-01,3.186323E-01,2.288406E-01,1.582861E-01,1.061937E-01,6.745014E-02,4.197646E-02,2.550524E-02,1.497570E-02,8.513259E-03,4.482880E-03,2.094672E-03,8.922066E-04,3.379589E-04,1.099348E-04,2.956034E-05,5.953621E-06,6.132608E-07
22.95821,40.60511,0.00000,9.253018E-01,8.884484E-01,8.346530E-01,7.690615E-01,6.919713E-01,6.043674E-01,5.095651E-01,4.123676E-01,3.187139E-01,2.288521E-01,1.583374E-01,1.061905E-01,6.747515E-02,4.197263E-02,2.549976E-02,1.496756E-02,8.502742E-03,4.485257E-03,2.096006E-03,8.928887E-04,3.382984E-04,1.100882E-04,2.962111E-05,5.969307E-06,6.209370E-07
22.95889,40.60270,0.00000,9.340824E-01,9.022623E-01,8.531746E-01,7.927213E-01,7.200167E-01,6.358907E-01,5.432160E-01,4.462289E-01,3.505978E-01,2.578892E-01,1.813110E-01,1.228484E-01,8.041740E-02,4.998717E-02,3.041831E-02,1.805768E-02,1.035840E-02,5.737998E-03,2.766543E-03,1.220370E-03,4.839279E-04,1.670026E-04,4.843773E-05,1.098989E-05,1.659427E-06
